# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 9.6234e-01 1.0063e+00 1.0917e+01 7.8924e-02 3.5987e-03 1.4780e-02 7.2330e-04 2.7193e-02 8.5222e-02 8.5000e-01
7.3684e-04 7.9114e-04 1.1907e+00 1.2621e+00 1.0331e+01 1.0286e-01 3.1128e-03 1.7653e-02 8.5760e-04 3.2832e-02 7.2549e-02 8.5000e-01
9.7368e-04 1.0685e-03 1.3446e+00 1.4400e+00 9.8379e+00 1.1760e-01 2.7366e-03 1.9978e-02 9.6427e-04 3.7524e-02 6.5044e-02 8.5000e-01
1.2105e-03 1.3571e-03 1.4495e+00 1.5645e+00 9.4162e+00 1.2604e-01 2.4395e-03 2.1945e-02 1.0531e-03 4.1586e-02 5.9993e-02 8.5000e-01
1.4474e-03 1.6569e-03 1.5210e+00 1.6514e+00 9.0511e+00 1.3031e-01 2.2004e-03 2.3658e-02 1.1293e-03 4.5187e-02 5.6327e-02 8.5000e-01
1.6842e-03 1.9679e-03 1.5695e+00 1.7114e+00 8.7315e+00 1.3186e-01 2.0051e-03 2.5178e-02 1.1961e-03 4.8430e-02 5.3531e-02 8.5000e-01
1.9211e-03 2.2901e-03 1.6015e+00 1.7518e+00 8.4491e+00 1.3163e-01 1.8433e-03 2.6547e-02 1.2556e-03 5.1384e-02 5.1322e-02 8.5000e-01
2.1579e-03 2.6235e-03 1.6217e+00 1.7776e+00 8.1975e+00 1.3026e-01 1.7077e-03 2.7793e-02 1.3091e-03 5.4096e-02 4.9530e-02 8.5000e-01
2.3947e-03 2.9682e-03 1.6333e+00 1.7926e+00 7.9718e+00 1.2818e-01 1.5926e-03 2.8937e-02 1.3578e-03 5.6601e-02 4.8047e-02 8.5000e-01
2.6316e-03 3.3241e-03 1.6386e+00 1.7995e+00 7.7682e+00 1.2565e-01 1.4942e-03 2.9994e-02 1.4025e-03 5.8928e-02 4.6799e-02 8.5000e-01
2.8684e-03 3.6912e-03 1.6391e+00 1.8002e+00 7.5835e+00 1.2287e-01 1.4092e-03 3.0978e-02 1.4437e-03 6.1097e-02 4.5736e-02 8.5000e-01
3.1053e-03 4.0695e-03 1.6361e+00 1.7963e+00 7.4151e+00 1.1997e-01 1.3353e-03 3.1896e-02 1.4819e-03 6.3126e-02 4.4820e-02 8.5000e-01
3.3421e-03 4.4591e-03 1.6305e+00 1.7887e+00 7.2610e+00 1.1703e-01 1.2705e-03 3.2758e-02 1.5175e-03 6.5030e-02 4.4024e-02 8.5000e-01
3.5789e-03 4.8598e-03 1.6229e+00 1.7785e+00 7.1194e+00 1.1411e-01 1.2134e-03 3.3568e-02 1.5508e-03 6.6819e-02 4.3326e-02 8.5000e-01
3.8158e-03 5.2718e-03 1.6139e+00 1.7663e+00 6.9889e+00 1.1125e-01 1.1628e-03 3.4332e-02 1.5821e-03 6.8505e-02 4.2712e-02 8.5000e-01
4.0526e-03 5.6950e-03 1.6038e+00 1.7525e+00 6.8681e+00 1.0846e-01 1.1177e-03 3.5055e-02 1.6115e-03 7.0096e-02 4.2167e-02 8.5000e-01
4.2895e-03 6.1294e-03 1.5929e+00 1.7377e+00 6.7561e+00 1.0577e-01 1.0774e-03 3.5740e-02 1.6393e-03 7.1600e-02 4.1682e-02 8.5000e-01
4.5263e-03 6.5751e-03 1.5816e+00 1.7220e+00 6.6520e+00 1.0318e-01 1.0411e-03 3.6390e-02 1.6656e-03 7.3023e-02 4.1248e-02 8.5000e-01
4.7632e-03 7.0319e-03 1.5698e+00 1.7058e+00 6.5550e+00 1.0069e-01 1.0084e-03 3.7008e-02 1.6905e-03 7.4371e-02 4.0859e-02 8.5000e-01
5.0000e-03 7.5000e-03 1.5579e+00 1.6892e+00 6.4644e+00 9.8313e-02 9.7871e-04 3.7596e-02 1.7141e-03 7.5648e-02 4.0508e-02 8.5000e-01
