# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.5105e+00 1.5920e+00 1.4917e+01 2.2040e+00 1.6339e-01 2.1033e-02 1.3189e-02 2.2432e-02 9.6594e-01 5.0000e-01
7.3684e-04 7.9114e-04 1.8389e+00 1.9689e+00 1.3657e+01 2.9423e+00 1.6418e-01 2.6569e-02 1.6143e-02 2.7855e-02 8.7008e-01 5.0000e-01
9.7368e-04 1.0685e-03 2.0347e+00 2.2034e+00 1.2615e+01 3.3866e+00 1.6423e-01 3.1594e-02 1.8722e-02 3.2616e-02 8.1799e-01 5.0000e-01
1.2105e-03 1.3571e-03 2.1443e+00 2.3401e+00 1.1750e+01 3.6119e+00 1.6372e-01 3.6221e-02 2.1047e-02 3.6887e-02 7.8553e-01 5.0000e-01
1.4474e-03 1.6569e-03 2.1983e+00 2.4109e+00 1.1029e+01 3.6900e+00 1.6282e-01 4.0488e-02 2.3169e-02 4.0743e-02 7.6355e-01 5.0000e-01
1.6842e-03 1.9679e-03 2.2172e+00 2.4382e+00 1.0425e+01 3.6761e+00 1.6167e-01 4.4416e-02 2.5113e-02 4.4233e-02 7.4777e-01 5.0000e-01
1.9211e-03 2.2901e-03 2.2143e+00 2.4376e+00 9.9162e+00 3.6086e+00 1.6038e-01 4.8024e-02 2.6897e-02 4.7395e-02 7.3594e-01 5.0000e-01
2.1579e-03 2.6235e-03 2.1982e+00 2.4194e+00 9.4838e+00 3.5119e+00 1.5900e-01 5.1336e-02 2.8535e-02 5.0262e-02 7.2677e-01 5.0000e-01
2.3947e-03 2.9682e-03 2.1744e+00 2.3904e+00 9.1136e+00 3.4015e+00 1.5759e-01 5.4375e-02 3.0042e-02 5.2867e-02 7.1946e-01 5.0000e-01
2.6316e-03 3.3241e-03 2.1462e+00 2.3552e+00 8.7942e+00 3.2864e+00 1.5618e-01 5.7166e-02 3.1429e-02 5.5237e-02 7.1349e-01 5.0000e-01
2.8684e-03 3.6912e-03 2.1159e+00 2.3166e+00 8.5164e+00 3.1720e+00 1.5478e-01 5.9732e-02 3.2709e-02 5.7398e-02 7.0851e-01 5.0000e-01
3.1053e-03 4.0695e-03 2.0848e+00 2.2765e+00 8.2731e+00 3.0611e+00 1.5342e-01 6.2096e-02 3.3891e-02 5.9372e-02 7.0430e-01 5.0000e-01
3.3421e-03 4.4591e-03 2.0538e+00 2.2362e+00 8.0586e+00 2.9554e+00 1.5208e-01 6.4275e-02 3.4985e-02 6.1179e-02 7.0068e-01 5.0000e-01
3.5789e-03 4.8598e-03 2.0233e+00 2.1963e+00 7.8683e+00 2.8555e+00 1.5079e-01 6.6289e-02 3.5999e-02 6.2835e-02 6.9752e-01 5.0000e-01
3.8158e-03 5.2718e-03 1.9937e+00 2.1573e+00 7.6986e+00 2.7615e+00 1.4952e-01 6.8151e-02 3.6940e-02 6.4356e-02 6.9473e-01 5.0000e-01
4.0526e-03 5.6950e-03 1.9652e+00 2.1196e+00 7.5464e+00 2.6734e+00 1.4830e-01 6.9876e-02 3.7815e-02 6.5754e-02 6.9225e-01 5.0000e-01
4.2895e-03 6.1294e-03 1.9378e+00 2.0832e+00 7.4093e+00 2.5910e+00 1.4711e-01 7.1476e-02 3.8630e-02 6.7041e-02 6.9001e-01 5.0000e-01
4.5263e-03 6.5751e-03 1.9115e+00 2.0482e+00 7.2854e+00 2.5138e+00 1.4595e-01 7.2961e-02 3.9389e-02 6.8227e-02 6.8798e-01 5.0000e-01
4.7632e-03 7.0319e-03 1.8864e+00 2.0147e+00 7.1730e+00 2.4416e+00 1.4482e-01 7.4341e-02 4.0097e-02 6.9320e-02 6.8612e-01 5.0000e-01
5.0000e-03 7.5000e-03 1.8624e+00 1.9826e+00 7.0706e+00 2.3739e+00 1.4372e-01 7.5624e-02 4.0757e-02 7.0328e-02 6.8441e-01 5.0000e-01
