# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 8.8971e-01 9.2607e-01 1.1323e+01 2.1561e-01 1.2390e-02 6.5718e-03 4.2193e-03 2.4806e-02 2.7239e-01 9.5000e-01
7.3684e-04 7.9114e-04 1.1240e+00 1.1853e+00 1.0761e+01 3.0962e-01 1.2441e-02 8.0630e-03 5.0461e-03 3.0021e-02 2.4508e-01 9.5000e-01
9.7368e-04 1.0685e-03 1.2901e+00 1.3747e+00 1.0277e+01 3.8358e-01 1.2462e-02 9.3498e-03 5.7260e-03 3.4392e-02 2.3047e-01 9.5000e-01
1.2105e-03 1.3571e-03 1.4087e+00 1.5134e+00 9.8553e+00 4.3967e-01 1.2456e-02 1.0499e-02 6.3122e-03 3.8203e-02 2.2155e-01 9.5000e-01
1.4474e-03 1.6569e-03 1.4937e+00 1.6150e+00 9.4843e+00 4.8110e-01 1.2430e-02 1.1544e-02 6.8321e-03 4.1605e-02 2.1563e-01 9.5000e-01
1.6842e-03 1.9679e-03 1.5543e+00 1.6888e+00 9.1553e+00 5.1086e-01 1.2387e-02 1.2506e-02 7.3019e-03 4.4687e-02 2.1148e-01 9.5000e-01
1.9211e-03 2.2901e-03 1.5969e+00 1.7418e+00 8.8615e+00 5.3149e-01 1.2331e-02 1.3399e-02 7.7319e-03 4.7510e-02 2.0842e-01 9.5000e-01
2.1579e-03 2.6235e-03 1.6263e+00 1.7788e+00 8.5976e+00 5.4504e-01 1.2265e-02 1.4231e-02 8.1293e-03 5.0117e-02 2.0608e-01 9.5000e-01
2.3947e-03 2.9682e-03 1.6456e+00 1.8035e+00 8.3592e+00 5.5311e-01 1.2190e-02 1.5011e-02 8.4989e-03 5.2537e-02 2.0424e-01 9.5000e-01
2.6316e-03 3.3241e-03 1.6574e+00 1.8187e+00 8.1427e+00 5.5696e-01 1.2109e-02 1.5744e-02 8.8446e-03 5.4796e-02 2.0275e-01 9.5000e-01
2.8684e-03 3.6912e-03 1.6635e+00 1.8266e+00 7.9453e+00 5.5758e-01 1.2023e-02 1.6434e-02 9.1693e-03 5.6912e-02 2.0150e-01 9.5000e-01
3.1053e-03 4.0695e-03 1.6651e+00 1.8288e+00 7.7645e+00 5.5572e-01 1.1933e-02 1.7085e-02 9.4752e-03 5.8900e-02 2.0044e-01 9.5000e-01
3.3421e-03 4.4591e-03 1.6633e+00 1.8264e+00 7.5984e+00 5.5198e-01 1.1841e-02 1.7701e-02 9.7641e-03 6.0774e-02 1.9952e-01 9.5000e-01
3.5789e-03 4.8598e-03 1.6589e+00 1.8206e+00 7.4453e+00 5.4683e-01 1.1747e-02 1.8284e-02 1.0038e-02 6.2543e-02 1.9871e-01 9.5000e-01
3.8158e-03 5.2718e-03 1.6525e+00 1.8121e+00 7.3037e+00 5.4062e-01 1.1652e-02 1.8837e-02 1.0297e-02 6.4216e-02 1.9797e-01 9.5000e-01
4.0526e-03 5.6950e-03 1.6446e+00 1.8014e+00 7.1724e+00 5.3364e-01 1.1557e-02 1.9362e-02 1.0544e-02 6.5801e-02 1.9730e-01 9.5000e-01
4.2895e-03 6.1294e-03 1.6355e+00 1.7891e+00 7.0503e+00 5.2611e-01 1.1461e-02 1.9860e-02 1.0778e-02 6.7305e-02 1.9668e-01 9.5000e-01
4.5263e-03 6.5751e-03 1.6256e+00 1.7755e+00 6.9366e+00 5.1820e-01 1.1366e-02 2.0334e-02 1.1001e-02 6.8734e-02 1.9611e-01 9.5000e-01
4.7632e-03 7.0319e-03 1.6150e+00 1.7610e+00 6.8304e+00 5.1005e-01 1.1271e-02 2.0785e-02 1.1214e-02 7.0092e-02 1.9556e-01 9.5000e-01
5.0000e-03 7.5000e-03 1.6039e+00 1.7458e+00 6.7310e+00 5.0176e-01 1.1176e-02 2.1214e-02 1.1417e-02 7.1385e-02 1.9505e-01 9.5000e-01
