# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 9.2424e-01 9.6284e-01 1.1528e+01 3.2544e-01 2.4964e-02 9.3849e-03 5.1999e-03 2.4724e-02 3.8098e-01 9.0000e-01
7.3684e-04 7.9114e-04 1.1639e+00 1.2287e+00 1.0930e+01 4.6265e-01 2.4945e-02 1.1540e-02 6.2200e-03 2.9948e-02 3.4151e-01 9.0000e-01
9.7368e-04 1.0685e-03 1.3320e+00 1.4209e+00 1.0416e+01 5.6781e-01 2.4862e-02 1.3404e-02 7.0621e-03 3.4334e-02 3.2001e-01 9.0000e-01
1.2105e-03 1.3571e-03 1.4507e+00 1.5602e+00 9.9698e+00 6.4523e-01 2.4732e-02 1.5070e-02 7.7909e-03 3.8163e-02 3.0658e-01 9.0000e-01
1.4474e-03 1.6569e-03 1.5345e+00 1.6607e+00 9.5790e+00 7.0042e-01 2.4565e-02 1.6587e-02 8.4392e-03 4.1582e-02 2.9745e-01 9.0000e-01
1.6842e-03 1.9679e-03 1.5933e+00 1.7327e+00 9.2336e+00 7.3834e-01 2.4372e-02 1.7981e-02 9.0263e-03 4.4681e-02 2.9085e-01 9.0000e-01
1.9211e-03 2.2901e-03 1.6338e+00 1.7832e+00 8.9264e+00 7.6305e-01 2.4161e-02 1.9273e-02 9.5644e-03 4.7519e-02 2.8587e-01 9.0000e-01
2.1579e-03 2.6235e-03 1.6608e+00 1.8174e+00 8.6512e+00 7.7775e-01 2.3937e-02 2.0477e-02 1.0062e-02 5.0139e-02 2.8196e-01 9.0000e-01
2.3947e-03 2.9682e-03 1.6779e+00 1.8393e+00 8.4033e+00 7.8490e-01 2.3704e-02 2.1602e-02 1.0524e-02 5.2571e-02 2.7881e-01 9.0000e-01
2.6316e-03 3.3241e-03 1.6874e+00 1.8517e+00 8.1790e+00 7.8639e-01 2.3467e-02 2.2658e-02 1.0957e-02 5.4839e-02 2.7619e-01 9.0000e-01
2.8684e-03 3.6912e-03 1.6912e+00 1.8569e+00 7.9750e+00 7.8367e-01 2.3228e-02 2.3650e-02 1.1363e-02 5.6962e-02 2.7398e-01 9.0000e-01
3.1053e-03 4.0695e-03 1.6908e+00 1.8564e+00 7.7887e+00 7.7782e-01 2.2989e-02 2.4585e-02 1.1745e-02 5.8955e-02 2.7208e-01 9.0000e-01
3.3421e-03 4.4591e-03 1.6871e+00 1.8516e+00 7.6180e+00 7.6968e-01 2.2752e-02 2.5467e-02 1.2105e-02 6.0831e-02 2.7041e-01 9.0000e-01
3.5789e-03 4.8598e-03 1.6810e+00 1.8435e+00 7.4610e+00 7.5990e-01 2.2518e-02 2.6302e-02 1.2445e-02 6.2600e-02 2.6893e-01 9.0000e-01
3.8158e-03 5.2718e-03 1.6729e+00 1.8328e+00 7.3162e+00 7.4895e-01 2.2288e-02 2.7091e-02 1.2768e-02 6.4272e-02 2.6760e-01 9.0000e-01
4.0526e-03 5.6950e-03 1.6635e+00 1.8201e+00 7.1821e+00 7.3722e-01 2.2062e-02 2.7839e-02 1.3073e-02 6.5854e-02 2.6640e-01 9.0000e-01
4.2895e-03 6.1294e-03 1.6531e+00 1.8060e+00 7.0578e+00 7.2498e-01 2.1841e-02 2.8549e-02 1.3364e-02 6.7354e-02 2.6530e-01 9.0000e-01
4.5263e-03 6.5751e-03 1.6419e+00 1.7907e+00 6.9422e+00 7.1245e-01 2.1625e-02 2.9223e-02 1.3640e-02 6.8776e-02 2.6429e-01 9.0000e-01
4.7632e-03 7.0319e-03 1.6301e+00 1.7747e+00 6.8345e+00 6.9980e-01 2.1414e-02 2.9863e-02 1.3903e-02 7.0127e-02 2.6334e-01 9.0000e-01
5.0000e-03 7.5000e-03 1.6180e+00 1.7581e+00 6.7339e+00 6.8715e-01 2.1209e-02 3.0471e-02 1.4153e-02 7.1411e-02 2.6247e-01 9.0000e-01
