# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.6588e+00 1.7755e+00 1.1677e+01 1.7707e+00 1.1606e-01 3.3039e-02 1.0002e-02 3.3048e-02 6.4353e-01 4.5000e-01
7.3684e-04 7.9114e-04 1.8401e+00 1.9961e+00 1.0477e+01 1.9684e+00 1.0963e-01 4.1345e-02 1.2320e-02 4.0390e-02 5.8132e-01 4.5000e-01
9.7368e-04 1.0685e-03 1.9044e+00 2.0798e+00 9.6117e+00 1.9880e+00 1.0438e-01 4.8182e-02 1.4224e-02 4.6322e-02 5.4815e-01 4.5000e-01
1.2105e-03 1.3571e-03 1.9162e+00 2.0982e+00 8.9625e+00 1.9378e+00 1.0011e-01 5.3931e-02 1.5827e-02 5.1254e-02 5.2776e-01 4.5000e-01
1.4474e-03 1.6569e-03 1.9037e+00 2.0849e+00 8.4583e+00 1.8632e+00 9.6611e-02 5.8852e-02 1.7204e-02 5.5443e-02 5.1411e-01 4.5000e-01
1.6842e-03 1.9679e-03 1.8801e+00 2.0560e+00 8.0550e+00 1.7829e+00 9.3706e-02 6.3132e-02 1.8405e-02 5.9060e-02 5.0441e-01 4.5000e-01
1.9211e-03 2.2901e-03 1.8515e+00 2.0198e+00 7.7247e+00 1.7045e+00 9.1261e-02 6.6901e-02 1.9464e-02 6.2222e-02 4.9723e-01 4.5000e-01
2.1579e-03 2.6235e-03 1.8212e+00 1.9805e+00 7.4487e+00 1.6310e+00 8.9179e-02 7.0255e-02 2.0409e-02 6.5016e-02 4.9175e-01 4.5000e-01
2.3947e-03 2.9682e-03 1.7907e+00 1.9404e+00 7.2145e+00 1.5631e+00 8.7386e-02 7.3267e-02 2.1258e-02 6.7504e-02 4.8747e-01 4.5000e-01
2.6316e-03 3.3241e-03 1.7610e+00 1.9008e+00 7.0129e+00 1.5011e+00 8.5827e-02 7.5990e-02 2.2026e-02 6.9736e-02 4.8406e-01 4.5000e-01
2.8684e-03 3.6912e-03 1.7323e+00 1.8624e+00 6.8376e+00 1.4444e+00 8.4460e-02 7.8468e-02 2.2724e-02 7.1750e-02 4.8131e-01 4.5000e-01
3.1053e-03 4.0695e-03 1.7050e+00 1.8256e+00 6.6836e+00 1.3926e+00 8.3252e-02 8.0732e-02 2.3362e-02 7.3574e-02 4.7906e-01 4.5000e-01
3.3421e-03 4.4591e-03 1.6790e+00 1.7903e+00 6.5472e+00 1.3452e+00 8.2177e-02 8.2811e-02 2.3948e-02 7.5234e-02 4.7722e-01 4.5000e-01
3.5789e-03 4.8598e-03 1.6543e+00 1.7568e+00 6.4256e+00 1.3019e+00 8.1215e-02 8.4727e-02 2.4488e-02 7.6750e-02 4.7569e-01 4.5000e-01
3.8158e-03 5.2718e-03 1.6310e+00 1.7249e+00 6.3165e+00 1.2620e+00 8.0350e-02 8.6497e-02 2.4986e-02 7.8137e-02 4.7443e-01 4.5000e-01
4.0526e-03 5.6950e-03 1.6089e+00 1.6947e+00 6.2181e+00 1.2253e+00 7.9568e-02 8.8138e-02 2.5447e-02 7.9409e-02 4.7337e-01 4.5000e-01
4.2895e-03 6.1294e-03 1.5879e+00 1.6660e+00 6.1289e+00 1.1914e+00 7.8858e-02 8.9661e-02 2.5874e-02 8.0579e-02 4.7250e-01 4.5000e-01
4.5263e-03 6.5751e-03 1.5681e+00 1.6387e+00 6.0477e+00 1.1600e+00 7.8211e-02 9.1079e-02 2.6272e-02 8.1657e-02 4.7177e-01 4.5000e-01
4.7632e-03 7.0319e-03 1.5493e+00 1.6129e+00 5.9736e+00 1.1309e+00 7.7619e-02 9.2400e-02 2.6642e-02 8.2650e-02 4.7116e-01 4.5000e-01
5.0000e-03 7.5000e-03 1.5314e+00 1.5883e+00 5.9058e+00 1.1038e+00 7.7076e-02 9.3633e-02 2.6987e-02 8.3567e-02 4.7067e-01 4.5000e-01
