# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 9.2357e-01 9.6209e-01 1.1544e+01 3.2799e-01 2.5155e-02 9.3595e-03 5.4089e-03 2.4666e-02 3.8452e-01 9.0000e-01
7.3684e-04 7.9114e-04 1.1633e+00 1.2280e+00 1.0946e+01 4.6707e-01 2.5178e-02 1.1506e-02 6.4707e-03 2.9876e-02 3.4511e-01 9.0000e-01
9.7368e-04 1.0685e-03 1.3317e+00 1.4204e+00 1.0433e+01 5.7413e-01 2.5137e-02 1.3364e-02 7.3470e-03 3.4249e-02 3.2374e-01 9.0000e-01
1.2105e-03 1.3571e-03 1.4507e+00 1.5600e+00 9.9867e+00 6.5336e-01 2.5044e-02 1.5026e-02 8.1051e-03 3.8067e-02 3.1047e-01 9.0000e-01
1.4474e-03 1.6569e-03 1.5347e+00 1.6609e+00 9.5958e+00 7.1016e-01 2.4913e-02 1.6538e-02 8.7794e-03 4.1476e-02 3.0150e-01 9.0000e-01
1.6842e-03 1.9679e-03 1.5938e+00 1.7331e+00 9.2503e+00 7.4949e-01 2.4752e-02 1.7930e-02 9.3901e-03 4.4567e-02 2.9507e-01 9.0000e-01
1.9211e-03 2.2901e-03 1.6345e+00 1.7839e+00 8.9428e+00 7.7539e-01 2.4570e-02 1.9220e-02 9.9498e-03 4.7398e-02 2.9023e-01 9.0000e-01
2.1579e-03 2.6235e-03 1.6618e+00 1.8184e+00 8.6673e+00 7.9108e-01 2.4371e-02 2.0423e-02 1.0467e-02 5.0011e-02 2.8646e-01 9.0000e-01
2.3947e-03 2.9682e-03 1.6790e+00 1.8406e+00 8.4192e+00 7.9903e-01 2.4162e-02 2.1548e-02 1.0949e-02 5.2436e-02 2.8343e-01 9.0000e-01
2.6316e-03 3.3241e-03 1.6887e+00 1.8532e+00 8.1946e+00 8.0116e-01 2.3945e-02 2.2603e-02 1.1399e-02 5.4699e-02 2.8093e-01 9.0000e-01
2.8684e-03 3.6912e-03 1.6928e+00 1.8586e+00 7.9903e+00 7.9892e-01 2.3724e-02 2.3596e-02 1.1822e-02 5.6817e-02 2.7882e-01 9.0000e-01
3.1053e-03 4.0695e-03 1.6925e+00 1.8583e+00 7.8037e+00 7.9344e-01 2.3500e-02 2.4532e-02 1.2220e-02 5.8805e-02 2.7700e-01 9.0000e-01
3.3421e-03 4.4591e-03 1.6889e+00 1.8536e+00 7.6327e+00 7.8556e-01 2.3277e-02 2.5416e-02 1.2595e-02 6.0677e-02 2.7541e-01 9.0000e-01
3.5789e-03 4.8598e-03 1.6828e+00 1.8456e+00 7.4754e+00 7.7595e-01 2.3054e-02 2.6252e-02 1.2950e-02 6.2443e-02 2.7400e-01 9.0000e-01
3.8158e-03 5.2718e-03 1.6749e+00 1.8350e+00 7.3302e+00 7.6510e-01 2.2833e-02 2.7043e-02 1.3286e-02 6.4112e-02 2.7274e-01 9.0000e-01
4.0526e-03 5.6950e-03 1.6655e+00 1.8225e+00 7.1959e+00 7.5339e-01 2.2616e-02 2.7793e-02 1.3605e-02 6.5691e-02 2.7159e-01 9.0000e-01
4.2895e-03 6.1294e-03 1.6551e+00 1.8084e+00 7.0713e+00 7.4113e-01 2.2401e-02 2.8504e-02 1.3909e-02 6.7188e-02 2.7054e-01 9.0000e-01
4.5263e-03 6.5751e-03 1.6440e+00 1.7932e+00 6.9554e+00 7.2854e-01 2.2190e-02 2.9180e-02 1.4197e-02 6.8608e-02 2.6957e-01 9.0000e-01
4.7632e-03 7.0319e-03 1.6323e+00 1.7772e+00 6.8474e+00 7.1579e-01 2.1984e-02 2.9822e-02 1.4471e-02 6.9956e-02 2.6866e-01 9.0000e-01
5.0000e-03 7.5000e-03 1.6202e+00 1.7607e+00 6.7465e+00 7.0301e-01 2.1781e-02 3.0432e-02 1.4732e-02 7.1238e-02 2.6781e-01 9.0000e-01
