# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 9.6695e-01 1.0104e+00 1.1104e+01 2.0457e-01 1.4859e-02 1.3711e-02 1.9474e-03 2.6650e-02 2.1880e-01 8.5000e-01
7.3684e-04 7.9114e-04 1.1994e+00 1.2704e+00 1.0490e+01 2.7197e-01 1.3615e-02 1.6639e-02 2.3321e-03 3.2247e-02 1.8907e-01 8.5000e-01
9.7368e-04 1.0685e-03 1.3560e+00 1.4513e+00 9.9737e+00 3.1551e-01 1.2556e-02 1.9070e-02 2.6445e-03 3.6917e-02 1.7158e-01 8.5000e-01
1.2105e-03 1.3571e-03 1.4625e+00 1.5776e+00 9.5329e+00 3.4191e-01 1.1651e-02 2.1163e-02 2.9089e-03 4.0968e-02 1.5985e-01 8.5000e-01
1.4474e-03 1.6569e-03 1.5349e+00 1.6655e+00 9.1520e+00 3.5653e-01 1.0875e-02 2.3006e-02 3.1385e-03 4.4564e-02 1.5134e-01 8.5000e-01
1.6842e-03 1.9679e-03 1.5835e+00 1.7258e+00 8.8194e+00 3.6321e-01 1.0206e-02 2.4653e-02 3.3414e-03 4.7803e-02 1.4484e-01 8.5000e-01
1.9211e-03 2.2901e-03 1.6155e+00 1.7661e+00 8.5262e+00 3.6457e-01 9.6258e-03 2.6142e-02 3.5232e-03 5.0754e-02 1.3970e-01 8.5000e-01
2.1579e-03 2.6235e-03 1.6354e+00 1.7917e+00 8.2657e+00 3.6240e-01 9.1197e-03 2.7500e-02 3.6876e-03 5.3463e-02 1.3551e-01 8.5000e-01
2.3947e-03 2.9682e-03 1.6465e+00 1.8062e+00 8.0326e+00 3.5792e-01 8.6757e-03 2.8748e-02 3.8376e-03 5.5965e-02 1.3203e-01 8.5000e-01
2.6316e-03 3.3241e-03 1.6512e+00 1.8125e+00 7.8227e+00 3.5197e-01 8.2842e-03 2.9902e-02 3.9753e-03 5.8289e-02 1.2909e-01 8.5000e-01
2.8684e-03 3.6912e-03 1.6512e+00 1.8126e+00 7.6326e+00 3.4511e-01 7.9371e-03 3.0974e-02 4.1026e-03 6.0456e-02 1.2658e-01 8.5000e-01
3.1053e-03 4.0695e-03 1.6477e+00 1.8081e+00 7.4597e+00 3.3774e-01 7.6280e-03 3.1974e-02 4.2207e-03 6.2482e-02 1.2440e-01 8.5000e-01
3.3421e-03 4.4591e-03 1.6415e+00 1.7999e+00 7.3016e+00 3.3012e-01 7.3514e-03 3.2911e-02 4.3308e-03 6.4382e-02 1.2251e-01 8.5000e-01
3.5789e-03 4.8598e-03 1.6335e+00 1.7891e+00 7.1566e+00 3.2244e-01 7.1029e-03 3.3790e-02 4.4338e-03 6.6168e-02 1.2084e-01 8.5000e-01
3.8158e-03 5.2718e-03 1.6240e+00 1.7763e+00 7.0231e+00 3.1482e-01 6.8788e-03 3.4618e-02 4.5304e-03 6.7851e-02 1.1937e-01 8.5000e-01
4.0526e-03 5.6950e-03 1.6134e+00 1.7621e+00 6.8997e+00 3.0734e-01 6.6759e-03 3.5400e-02 4.6213e-03 6.9439e-02 1.1806e-01 8.5000e-01
4.2895e-03 6.1294e-03 1.6022e+00 1.7467e+00 6.7855e+00 3.0006e-01 6.4917e-03 3.6139e-02 4.7070e-03 7.0939e-02 1.1689e-01 8.5000e-01
4.5263e-03 6.5751e-03 1.5904e+00 1.7306e+00 6.6793e+00 2.9301e-01 6.3238e-03 3.6839e-02 4.7879e-03 7.2359e-02 1.1584e-01 8.5000e-01
4.7632e-03 7.0319e-03 1.5783e+00 1.7139e+00 6.5805e+00 2.8622e-01 6.1705e-03 3.7503e-02 4.8646e-03 7.3703e-02 1.1490e-01 8.5000e-01
5.0000e-03 7.5000e-03 1.5660e+00 1.6969e+00 6.4883e+00 2.7969e-01 6.0301e-03 3.8134e-02 4.9373e-03 7.4978e-02 1.1405e-01 8.5000e-01
