# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.3091e+00 1.3790e+00 1.2559e+01 1.2142e+00 1.0436e-01 2.1563e-02 8.7807e-03 2.6512e-02 7.0847e-01 6.0000e-01
7.3684e-04 7.9114e-04 1.5756e+00 1.6843e+00 1.1579e+01 1.5691e+00 1.0199e-01 2.7019e-02 1.0716e-02 3.2494e-02 6.3210e-01 6.0000e-01
9.7368e-04 1.0685e-03 1.7308e+00 1.8696e+00 1.0784e+01 1.7665e+00 9.9530e-02 3.1795e-02 1.2367e-02 3.7566e-02 5.8966e-01 6.0000e-01
1.2105e-03 1.3571e-03 1.8180e+00 1.9775e+00 1.0131e+01 1.8596e+00 9.7099e-02 3.6048e-02 1.3818e-02 4.1989e-02 5.6262e-01 6.0000e-01
1.4474e-03 1.6569e-03 1.8633e+00 2.0357e+00 9.5885e+00 1.8884e+00 9.4779e-02 3.9867e-02 1.5111e-02 4.5904e-02 5.4389e-01 6.0000e-01
1.6842e-03 1.9679e-03 1.8826e+00 2.0619e+00 9.1330e+00 1.8790e+00 9.2607e-02 4.3318e-02 1.6275e-02 4.9407e-02 5.3016e-01 6.0000e-01
1.9211e-03 2.2901e-03 1.8857e+00 2.0674e+00 8.7461e+00 1.8478e+00 9.0594e-02 4.6453e-02 1.7330e-02 5.2565e-02 5.1966e-01 6.0000e-01
2.1579e-03 2.6235e-03 1.8785e+00 2.0595e+00 8.4137e+00 1.8046e+00 8.8738e-02 4.9312e-02 1.8292e-02 5.5430e-02 5.1139e-01 6.0000e-01
2.3947e-03 2.9682e-03 1.8650e+00 2.0430e+00 8.1253e+00 1.7556e+00 8.7032e-02 5.1932e-02 1.9173e-02 5.8043e-02 5.0470e-01 6.0000e-01
2.6316e-03 3.3241e-03 1.8477e+00 2.0210e+00 7.8730e+00 1.7042e+00 8.5464e-02 5.4342e-02 1.9983e-02 6.0436e-02 4.9919e-01 6.0000e-01
2.8684e-03 3.6912e-03 1.8280e+00 1.9956e+00 7.6504e+00 1.6527e+00 8.4022e-02 5.6567e-02 2.0731e-02 6.2637e-02 4.9457e-01 6.0000e-01
3.1053e-03 4.0695e-03 1.8071e+00 1.9683e+00 7.4527e+00 1.6023e+00 8.2694e-02 5.8626e-02 2.1424e-02 6.4667e-02 4.9065e-01 6.0000e-01
3.3421e-03 4.4591e-03 1.7856e+00 1.9400e+00 7.2758e+00 1.5537e+00 8.1467e-02 6.0539e-02 2.2068e-02 6.6546e-02 4.8729e-01 6.0000e-01
3.5789e-03 4.8598e-03 1.7641e+00 1.9113e+00 7.1168e+00 1.5073e+00 8.0332e-02 6.2320e-02 2.2667e-02 6.8289e-02 4.8437e-01 6.0000e-01
3.8158e-03 5.2718e-03 1.7427e+00 1.8826e+00 6.9730e+00 1.4632e+00 7.9280e-02 6.3981e-02 2.3227e-02 6.9909e-02 4.8182e-01 6.0000e-01
4.0526e-03 5.6950e-03 1.7216e+00 1.8543e+00 6.8425e+00 1.4215e+00 7.8302e-02 6.5534e-02 2.3750e-02 7.1418e-02 4.7958e-01 6.0000e-01
4.2895e-03 6.1294e-03 1.7011e+00 1.8266e+00 6.7235e+00 1.3821e+00 7.7391e-02 6.6988e-02 2.4240e-02 7.2826e-02 4.7759e-01 6.0000e-01
4.5263e-03 6.5751e-03 1.6812e+00 1.7996e+00 6.6145e+00 1.3449e+00 7.6541e-02 6.8352e-02 2.4701e-02 7.4142e-02 4.7583e-01 6.0000e-01
4.7632e-03 7.0319e-03 1.6619e+00 1.7733e+00 6.5145e+00 1.3098e+00 7.5745e-02 6.9634e-02 2.5133e-02 7.5372e-02 4.7425e-01 6.0000e-01
5.0000e-03 7.5000e-03 1.6432e+00 1.7478e+00 6.4223e+00 1.2767e+00 7.4998e-02 7.0839e-02 2.5540e-02 7.6524e-02 4.7283e-01 6.0000e-01
