# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.9976e+00 2.1665e+00 1.1267e+01 2.7515e+00 1.4450e-01 4.1803e-02 1.3977e-02 3.8059e-02 6.8953e-01 3.5000e-01
7.3684e-04 7.9114e-04 2.0713e+00 2.2667e+00 9.8997e+00 2.7356e+00 1.3680e-01 5.2244e-02 1.7270e-02 4.6299e-02 6.3765e-01 3.5000e-01
9.7368e-04 1.0685e-03 2.0549e+00 2.2523e+00 9.0027e+00 2.5841e+00 1.3121e-01 6.0443e-02 1.9883e-02 5.2644e-02 6.1198e-01 3.5000e-01
1.2105e-03 1.3571e-03 2.0121e+00 2.2008e+00 8.3705e+00 2.4179e+00 1.2703e-01 6.7096e-02 2.2026e-02 5.7715e-02 5.9723e-01 3.5000e-01
1.4474e-03 1.6569e-03 1.9629e+00 2.1387e+00 7.8996e+00 2.2655e+00 1.2383e-01 7.2641e-02 2.3827e-02 6.1884e-02 5.8797e-01 3.5000e-01
1.6842e-03 1.9679e-03 1.9143e+00 2.0756e+00 7.5341e+00 2.1320e+00 1.2130e-01 7.7363e-02 2.5371e-02 6.5386e-02 5.8181e-01 3.5000e-01
1.9211e-03 2.2901e-03 1.8684e+00 2.0151e+00 7.2413e+00 2.0163e+00 1.1925e-01 8.1451e-02 2.6714e-02 6.8373e-02 5.7756e-01 3.5000e-01
2.1579e-03 2.6235e-03 1.8260e+00 1.9585e+00 7.0010e+00 1.9158e+00 1.1757e-01 8.5036e-02 2.7896e-02 7.0955e-02 5.7456e-01 3.5000e-01
2.3947e-03 2.9682e-03 1.7870e+00 1.9061e+00 6.8000e+00 1.8280e+00 1.1615e-01 8.8211e-02 2.8945e-02 7.3208e-02 5.7241e-01 3.5000e-01
2.6316e-03 3.3241e-03 1.7512e+00 1.8577e+00 6.6292e+00 1.7507e+00 1.1496e-01 9.1047e-02 2.9884e-02 7.5190e-02 5.7087e-01 3.5000e-01
2.8684e-03 3.6912e-03 1.7184e+00 1.8130e+00 6.4823e+00 1.6824e+00 1.1393e-01 9.3596e-02 3.0727e-02 7.6944e-02 5.6976e-01 3.5000e-01
3.1053e-03 4.0695e-03 1.6881e+00 1.7718e+00 6.3546e+00 1.6215e+00 1.1304e-01 9.5901e-02 3.1491e-02 7.8505e-02 5.6899e-01 3.5000e-01
3.3421e-03 4.4591e-03 1.6602e+00 1.7337e+00 6.2426e+00 1.5669e+00 1.1226e-01 9.7995e-02 3.2184e-02 7.9900e-02 5.6846e-01 3.5000e-01
3.5789e-03 4.8598e-03 1.6344e+00 1.6983e+00 6.1436e+00 1.5176e+00 1.1157e-01 9.9903e-02 3.2816e-02 8.1150e-02 5.6813e-01 3.5000e-01
3.8158e-03 5.2718e-03 1.6104e+00 1.6654e+00 6.0555e+00 1.4729e+00 1.1096e-01 1.0165e-01 3.3393e-02 8.2274e-02 5.6795e-01 3.5000e-01
4.0526e-03 5.6950e-03 1.5881e+00 1.6348e+00 5.9767e+00 1.4322e+00 1.1041e-01 1.0325e-01 3.3922e-02 8.3287e-02 5.6789e-01 3.5000e-01
4.2895e-03 6.1294e-03 1.5673e+00 1.6063e+00 5.9060e+00 1.3950e+00 1.0992e-01 1.0472e-01 3.4407e-02 8.4200e-02 5.6793e-01 3.5000e-01
4.5263e-03 6.5751e-03 1.5478e+00 1.5795e+00 5.8421e+00 1.3608e+00 1.0948e-01 1.0608e-01 3.4854e-02 8.5026e-02 5.6804e-01 3.5000e-01
4.7632e-03 7.0319e-03 1.5295e+00 1.5545e+00 5.7843e+00 1.3293e+00 1.0908e-01 1.0733e-01 3.5265e-02 8.5772e-02 5.6822e-01 3.5000e-01
5.0000e-03 7.5000e-03 1.5124e+00 1.5310e+00 5.7318e+00 1.3002e+00 1.0872e-01 1.0848e-01 3.5645e-02 8.6448e-02 5.6845e-01 3.5000e-01
