# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.7259e+00 1.8295e+00 1.4959e+01 2.9088e+00 1.8260e-01 2.3428e-02 1.3621e-02 2.3914e-02 9.7654e-01 4.5000e-01
7.3684e-04 7.9114e-04 2.0540e+00 2.2136e+00 1.3469e+01 3.7042e+00 1.8188e-01 3.0025e-02 1.6879e-02 3.0009e-02 8.7800e-01 4.5000e-01
9.7368e-04 1.0685e-03 2.2206e+00 2.4195e+00 1.2276e+01 4.0669e+00 1.8037e-01 3.6049e-02 1.9769e-02 3.5370e-02 8.2475e-01 4.5000e-01
1.2105e-03 1.3571e-03 2.2909e+00 2.5125e+00 1.1323e+01 4.1568e+00 1.7843e-01 4.1536e-02 2.2370e-02 4.0117e-02 7.9203e-01 4.5000e-01
1.4474e-03 1.6569e-03 2.3067e+00 2.5380e+00 1.0561e+01 4.0985e+00 1.7632e-01 4.6495e-02 2.4712e-02 4.4317e-02 7.7026e-01 4.5000e-01
1.6842e-03 1.9679e-03 2.2930e+00 2.5253e+00 9.9445e+00 3.9695e+00 1.7420e-01 5.0958e-02 2.6822e-02 4.8034e-02 7.5494e-01 4.5000e-01
1.9211e-03 2.2901e-03 2.2642e+00 2.4917e+00 9.4406e+00 3.8123e+00 1.7215e-01 5.4972e-02 2.8724e-02 5.1331e-02 7.4367e-01 4.5000e-01
2.1579e-03 2.6235e-03 2.2280e+00 2.4474e+00 9.0228e+00 3.6489e+00 1.7020e-01 5.8586e-02 3.0443e-02 5.4265e-02 7.3508e-01 4.5000e-01
2.3947e-03 2.9682e-03 2.1889e+00 2.3984e+00 8.6719e+00 3.4899e+00 1.6836e-01 6.1850e-02 3.2000e-02 5.6886e-02 7.2836e-01 4.5000e-01
2.6316e-03 3.3241e-03 2.1493e+00 2.3478e+00 8.3737e+00 3.3399e+00 1.6664e-01 6.4808e-02 3.3417e-02 5.9238e-02 7.2297e-01 4.5000e-01
2.8684e-03 3.6912e-03 2.1105e+00 2.2976e+00 8.1175e+00 3.2006e+00 1.6502e-01 6.7496e-02 3.4709e-02 6.1355e-02 7.1855e-01 4.5000e-01
3.1053e-03 4.0695e-03 2.0731e+00 2.2488e+00 7.8952e+00 3.0723e+00 1.6350e-01 6.9948e-02 3.5891e-02 6.3268e-02 7.1487e-01 4.5000e-01
3.3421e-03 4.4591e-03 2.0374e+00 2.2019e+00 7.7008e+00 2.9544e+00 1.6207e-01 7.2190e-02 3.6977e-02 6.5000e-02 7.1176e-01 4.5000e-01
3.5789e-03 4.8598e-03 2.0035e+00 2.1572e+00 7.5294e+00 2.8463e+00 1.6072e-01 7.4245e-02 3.7975e-02 6.6574e-02 7.0910e-01 4.5000e-01
3.8158e-03 5.2718e-03 1.9714e+00 2.1147e+00 7.3775e+00 2.7470e+00 1.5943e-01 7.6133e-02 3.8895e-02 6.8006e-02 7.0679e-01 4.5000e-01
4.0526e-03 5.6950e-03 1.9412e+00 2.0745e+00 7.2419e+00 2.6557e+00 1.5821e-01 7.7872e-02 3.9745e-02 6.9312e-02 7.0477e-01 4.5000e-01
4.2895e-03 6.1294e-03 1.9126e+00 2.0364e+00 7.1204e+00 2.5715e+00 1.5704e-01 7.9475e-02 4.0532e-02 7.0504e-02 7.0298e-01 4.5000e-01
4.5263e-03 6.5751e-03 1.8856e+00 2.0003e+00 7.0111e+00 2.4938e+00 1.5592e-01 8.0955e-02 4.1261e-02 7.1593e-02 7.0139e-01 4.5000e-01
4.7632e-03 7.0319e-03 1.8601e+00 1.9663e+00 6.9122e+00 2.4219e+00 1.5485e-01 8.2323e-02 4.1937e-02 7.2588e-02 6.9996e-01 4.5000e-01
5.0000e-03 7.5000e-03 1.8360e+00 1.9340e+00 6.8226e+00 2.3552e+00 1.5382e-01 8.3588e-02 4.2565e-02 7.3499e-02 6.9866e-01 4.5000e-01
