# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.4236e+00 1.5046e+00 1.2709e+01 1.5058e+00 1.1925e-01 2.3690e-02 9.6092e-03 2.7235e-02 7.4301e-01 5.5000e-01
7.3684e-04 7.9114e-04 1.6879e+00 1.8110e+00 1.1620e+01 1.8922e+00 1.1617e-01 2.9838e-02 1.1791e-02 3.3492e-02 6.6417e-01 5.5000e-01
9.7368e-04 1.0685e-03 1.8302e+00 1.9834e+00 1.0754e+01 2.0791e+00 1.1306e-01 3.5212e-02 1.3657e-02 3.8790e-02 6.2072e-01 5.5000e-01
1.2105e-03 1.3571e-03 1.9016e+00 2.0738e+00 1.0057e+01 2.1453e+00 1.1008e-01 3.9970e-02 1.5294e-02 4.3385e-02 5.9330e-01 5.5000e-01
1.4474e-03 1.6569e-03 1.9317e+00 2.1142e+00 9.4880e+00 2.1437e+00 1.0732e-01 4.4212e-02 1.6746e-02 4.7425e-02 5.7448e-01 5.5000e-01
1.6842e-03 1.9679e-03 1.9378e+00 2.1243e+00 9.0178e+00 2.1059e+00 1.0479e-01 4.8016e-02 1.8046e-02 5.1013e-02 5.6081e-01 5.5000e-01
1.9211e-03 2.2901e-03 1.9298e+00 2.1159e+00 8.6233e+00 2.0500e+00 1.0249e-01 5.1446e-02 1.9218e-02 5.4224e-02 5.5046e-01 5.5000e-01
2.1579e-03 2.6235e-03 1.9136e+00 2.0963e+00 8.2881e+00 1.9861e+00 1.0041e-01 5.4556e-02 2.0281e-02 5.7118e-02 5.4237e-01 5.5000e-01
2.3947e-03 2.9682e-03 1.8927e+00 2.0701e+00 8.0000e+00 1.9198e+00 9.8529e-02 5.7389e-02 2.1249e-02 5.9740e-02 5.3589e-01 5.5000e-01
2.6316e-03 3.3241e-03 1.8694e+00 2.0402e+00 7.7498e+00 1.8542e+00 9.6817e-02 5.9982e-02 2.2136e-02 6.2128e-02 5.3059e-01 5.5000e-01
2.8684e-03 3.6912e-03 1.8448e+00 2.0083e+00 7.5304e+00 1.7908e+00 9.5258e-02 6.2364e-02 2.2952e-02 6.4312e-02 5.2618e-01 5.5000e-01
3.1053e-03 4.0695e-03 1.8200e+00 1.9756e+00 7.3367e+00 1.7306e+00 9.3834e-02 6.4561e-02 2.3704e-02 6.6317e-02 5.2247e-01 5.5000e-01
3.3421e-03 4.4591e-03 1.7952e+00 1.9428e+00 7.1642e+00 1.6737e+00 9.2529e-02 6.6593e-02 2.4401e-02 6.8162e-02 5.1931e-01 5.5000e-01
3.5789e-03 4.8598e-03 1.7710e+00 1.9105e+00 7.0098e+00 1.6203e+00 9.1330e-02 6.8479e-02 2.5047e-02 6.9866e-02 5.1659e-01 5.5000e-01
3.8158e-03 5.2718e-03 1.7475e+00 1.8788e+00 6.8708e+00 1.5703e+00 9.0223e-02 7.0232e-02 2.5649e-02 7.1442e-02 5.1424e-01 5.5000e-01
4.0526e-03 5.6950e-03 1.7247e+00 1.8481e+00 6.7450e+00 1.5235e+00 8.9200e-02 7.1866e-02 2.6210e-02 7.2905e-02 5.1218e-01 5.5000e-01
4.2895e-03 6.1294e-03 1.7027e+00 1.8184e+00 6.6306e+00 1.4797e+00 8.8250e-02 7.3392e-02 2.6734e-02 7.4263e-02 5.1037e-01 5.5000e-01
4.5263e-03 6.5751e-03 1.6816e+00 1.7898e+00 6.5263e+00 1.4387e+00 8.7367e-02 7.4819e-02 2.7225e-02 7.5526e-02 5.0877e-01 5.5000e-01
4.7632e-03 7.0319e-03 1.6614e+00 1.7622e+00 6.4307e+00 1.4004e+00 8.6542e-02 7.6155e-02 2.7685e-02 7.6703e-02 5.0735e-01 5.5000e-01
5.0000e-03 7.5000e-03 1.6419e+00 1.7357e+00 6.3429e+00 1.3644e+00 8.5771e-02 7.7409e-02 2.8116e-02 7.7801e-02 5.0609e-01 5.5000e-01
