# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.2025e+00 1.2610e+00 1.2902e+01 1.0764e+00 9.9694e-02 1.8343e-02 9.6002e-03 2.4438e-02 7.4447e-01 6.5000e-01
7.3684e-04 7.9114e-04 1.4794e+00 1.5740e+00 1.2012e+01 1.4608e+00 9.9294e-02 2.2872e-02 1.1625e-02 2.9885e-02 6.6745e-01 6.5000e-01
9.7368e-04 1.0685e-03 1.6567e+00 1.7815e+00 1.1267e+01 1.7156e+00 9.8584e-02 2.6873e-02 1.3348e-02 3.4532e-02 6.2511e-01 6.5000e-01
1.2105e-03 1.3571e-03 1.7683e+00 1.9165e+00 1.0638e+01 1.8711e+00 9.7662e-02 3.0489e-02 1.4869e-02 3.8626e-02 5.9837e-01 6.5000e-01
1.4474e-03 1.6569e-03 1.8364e+00 2.0012e+00 1.0102e+01 1.9559e+00 9.6606e-02 3.3794e-02 1.6241e-02 4.2296e-02 5.7997e-01 6.5000e-01
1.6842e-03 1.9679e-03 1.8753e+00 2.0510e+00 9.6422e+00 1.9923e+00 9.5473e-02 3.6831e-02 1.7492e-02 4.5620e-02 5.6653e-01 6.5000e-01
1.9211e-03 2.2901e-03 1.8944e+00 2.0765e+00 9.2438e+00 1.9962e+00 9.4305e-02 3.9633e-02 1.8641e-02 4.8651e-02 5.5627e-01 6.5000e-01
2.1579e-03 2.6235e-03 1.9001e+00 2.0850e+00 8.8962e+00 1.9791e+00 9.3132e-02 4.2225e-02 1.9701e-02 5.1432e-02 5.4817e-01 6.5000e-01
2.3947e-03 2.9682e-03 1.8968e+00 2.0817e+00 8.5909e+00 1.9486e+00 9.1972e-02 4.4628e-02 2.0682e-02 5.3992e-02 5.4160e-01 6.5000e-01
2.6316e-03 3.3241e-03 1.8874e+00 2.0702e+00 8.3210e+00 1.9099e+00 9.0840e-02 4.6861e-02 2.1594e-02 5.6357e-02 5.3615e-01 6.5000e-01
2.8684e-03 3.6912e-03 1.8739e+00 2.0532e+00 8.0809e+00 1.8665e+00 8.9742e-02 4.8940e-02 2.2444e-02 5.8549e-02 5.3156e-01 6.5000e-01
3.1053e-03 4.0695e-03 1.8577e+00 2.0323e+00 7.8660e+00 1.8208e+00 8.8683e-02 5.0880e-02 2.3237e-02 6.0585e-02 5.2761e-01 6.5000e-01
3.3421e-03 4.4591e-03 1.8398e+00 2.0090e+00 7.6729e+00 1.7743e+00 8.7665e-02 5.2693e-02 2.3979e-02 6.2480e-02 5.2419e-01 6.5000e-01
3.5789e-03 4.8598e-03 1.8209e+00 1.9841e+00 7.4983e+00 1.7281e+00 8.6688e-02 5.4389e-02 2.4674e-02 6.4248e-02 5.2119e-01 6.5000e-01
3.8158e-03 5.2718e-03 1.8015e+00 1.9583e+00 7.3400e+00 1.6828e+00 8.5752e-02 5.5979e-02 2.5326e-02 6.5900e-02 5.1853e-01 6.5000e-01
4.0526e-03 5.6950e-03 1.7819e+00 1.9321e+00 7.1957e+00 1.6388e+00 8.4855e-02 5.7472e-02 2.5940e-02 6.7446e-02 5.1615e-01 6.5000e-01
4.2895e-03 6.1294e-03 1.7623e+00 1.9059e+00 7.0638e+00 1.5964e+00 8.3996e-02 5.8874e-02 2.6517e-02 6.8895e-02 5.1401e-01 6.5000e-01
4.5263e-03 6.5751e-03 1.7430e+00 1.8798e+00 6.9428e+00 1.5557e+00 8.3174e-02 6.0193e-02 2.7061e-02 7.0254e-02 5.1206e-01 6.5000e-01
4.7632e-03 7.0319e-03 1.7240e+00 1.8541e+00 6.8315e+00 1.5167e+00 8.2385e-02 6.1436e-02 2.7574e-02 7.1530e-02 5.1029e-01 6.5000e-01
5.0000e-03 7.5000e-03 1.7055e+00 1.8290e+00 6.7288e+00 1.4795e+00 8.1629e-02 6.2606e-02 2.8059e-02 7.2729e-02 5.0867e-01 6.5000e-01
