# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 2.1615e+00 2.3414e+00 1.2506e+01 3.7940e+00 1.7962e-01 3.6817e-02 1.5548e-02 3.4241e-02 8.1204e-01 3.5000e-01
7.3684e-04 7.9114e-04 2.2684e+00 2.4850e+00 1.0866e+01 3.8407e+00 1.7261e-01 4.7177e-02 1.9521e-02 4.2456e-02 7.4639e-01 3.5000e-01
9.7368e-04 1.0685e-03 2.2540e+00 2.4765e+00 9.7834e+00 3.6285e+00 1.6716e-01 5.5555e-02 2.2752e-02 4.8917e-02 7.1420e-01 3.5000e-01
1.2105e-03 1.3571e-03 2.2035e+00 2.4178e+00 9.0260e+00 3.3787e+00 1.6294e-01 6.2431e-02 2.5427e-02 5.4121e-02 6.9585e-01 3.5000e-01
1.4474e-03 1.6569e-03 2.1446e+00 2.3449e+00 8.4679e+00 3.1476e+00 1.5962e-01 6.8186e-02 2.7685e-02 5.8411e-02 6.8436e-01 3.5000e-01
1.6842e-03 1.9679e-03 2.0864e+00 2.2707e+00 8.0392e+00 2.9458e+00 1.5695e-01 7.3088e-02 2.9623e-02 6.2013e-02 6.7671e-01 3.5000e-01
1.9211e-03 2.2901e-03 2.0320e+00 2.2000e+00 7.6991e+00 2.7721e+00 1.5477e-01 7.7327e-02 3.1307e-02 6.5083e-02 6.7138e-01 3.5000e-01
2.1579e-03 2.6235e-03 1.9820e+00 2.1342e+00 7.4224e+00 2.6223e+00 1.5294e-01 8.1036e-02 3.2789e-02 6.7732e-02 6.6757e-01 3.5000e-01
2.3947e-03 2.9682e-03 1.9363e+00 2.0736e+00 7.1927e+00 2.4925e+00 1.5138e-01 8.4313e-02 3.4102e-02 7.0038e-02 6.6478e-01 3.5000e-01
2.6316e-03 3.3241e-03 1.8948e+00 2.0180e+00 6.9988e+00 2.3792e+00 1.5005e-01 8.7232e-02 3.5276e-02 7.2062e-02 6.6271e-01 3.5000e-01
2.8684e-03 3.6912e-03 1.8568e+00 1.9670e+00 6.8331e+00 2.2795e+00 1.4888e-01 8.9848e-02 3.6330e-02 7.3850e-02 6.6116e-01 3.5000e-01
3.1053e-03 4.0695e-03 1.8221e+00 1.9201e+00 6.6898e+00 2.1912e+00 1.4785e-01 9.2207e-02 3.7283e-02 7.5435e-02 6.6001e-01 3.5000e-01
3.3421e-03 4.4591e-03 1.7901e+00 1.8769e+00 6.5646e+00 2.1122e+00 1.4693e-01 9.4343e-02 3.8148e-02 7.6850e-02 6.5915e-01 3.5000e-01
3.5789e-03 4.8598e-03 1.7608e+00 1.8371e+00 6.4548e+00 2.0416e+00 1.4612e-01 9.6280e-02 3.8932e-02 7.8110e-02 6.5852e-01 3.5000e-01
3.8158e-03 5.2718e-03 1.7336e+00 1.8003e+00 6.3575e+00 1.9778e+00 1.4537e-01 9.8048e-02 3.9649e-02 7.9241e-02 6.5807e-01 3.5000e-01
4.0526e-03 5.6950e-03 1.7084e+00 1.7661e+00 6.2709e+00 1.9199e+00 1.4469e-01 9.9663e-02 4.0304e-02 8.0256e-02 6.5776e-01 3.5000e-01
4.2895e-03 6.1294e-03 1.6850e+00 1.7342e+00 6.1935e+00 1.8671e+00 1.4407e-01 1.0114e-01 4.0905e-02 8.1168e-02 6.5756e-01 3.5000e-01
4.5263e-03 6.5751e-03 1.6632e+00 1.7046e+00 6.1239e+00 1.8188e+00 1.4350e-01 1.0250e-01 4.1457e-02 8.1988e-02 6.5746e-01 3.5000e-01
4.7632e-03 7.0319e-03 1.6428e+00 1.6768e+00 6.0612e+00 1.7744e+00 1.4297e-01 1.0374e-01 4.1963e-02 8.2726e-02 6.5744e-01 3.5000e-01
5.0000e-03 7.5000e-03 1.6237e+00 1.6509e+00 6.0045e+00 1.7334e+00 1.4247e-01 1.0489e-01 4.2430e-02 8.3390e-02 6.5747e-01 3.5000e-01
