# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.3064e+00 1.3779e+00 1.2137e+01 1.0885e+00 9.2830e-02 2.2814e-02 7.7721e-03 2.7743e-02 6.3784e-01 6.0000e-01
7.3684e-04 7.9114e-04 1.5582e+00 1.6678e+00 1.1179e+01 1.3778e+00 8.9503e-02 2.8494e-02 9.4884e-03 3.3924e-02 5.6747e-01 6.0000e-01
9.7368e-04 1.0685e-03 1.7008e+00 1.8387e+00 1.0412e+01 1.5277e+00 8.6332e-02 3.3393e-02 1.0939e-02 3.9117e-02 5.2814e-01 6.0000e-01
1.2105e-03 1.3571e-03 1.7787e+00 1.9356e+00 9.7883e+00 1.5911e+00 8.3404e-02 3.7698e-02 1.2199e-02 4.3607e-02 5.0296e-01 6.0000e-01
1.4474e-03 1.6569e-03 1.8177e+00 1.9861e+00 9.2746e+00 1.6039e+00 8.0746e-02 4.1522e-02 1.3313e-02 4.7557e-02 4.8543e-01 6.0000e-01
1.6842e-03 1.9679e-03 1.8331e+00 2.0074e+00 8.8450e+00 1.5879e+00 7.8353e-02 4.4948e-02 1.4308e-02 5.1072e-02 4.7252e-01 6.0000e-01
1.9211e-03 2.2901e-03 1.8340e+00 2.0099e+00 8.4809e+00 1.5561e+00 7.6204e-02 4.8039e-02 1.5203e-02 5.4228e-02 4.6263e-01 6.0000e-01
2.1579e-03 2.6235e-03 1.8259e+00 2.0006e+00 8.1686e+00 1.5163e+00 7.4274e-02 5.0846e-02 1.6015e-02 5.7084e-02 4.5481e-01 6.0000e-01
2.3947e-03 2.9682e-03 1.8122e+00 1.9836e+00 7.8978e+00 1.4729e+00 7.2537e-02 5.3409e-02 1.6756e-02 5.9683e-02 4.4848e-01 6.0000e-01
2.6316e-03 3.3241e-03 1.7951e+00 1.9618e+00 7.6608e+00 1.4284e+00 7.0971e-02 5.5760e-02 1.7435e-02 6.2060e-02 4.4326e-01 6.0000e-01
2.8684e-03 3.6912e-03 1.7761e+00 1.9370e+00 7.4516e+00 1.3845e+00 6.9553e-02 5.7926e-02 1.8060e-02 6.4243e-02 4.3889e-01 6.0000e-01
3.1053e-03 4.0695e-03 1.7560e+00 1.9106e+00 7.2656e+00 1.3419e+00 6.8265e-02 5.9929e-02 1.8638e-02 6.6255e-02 4.3518e-01 6.0000e-01
3.3421e-03 4.4591e-03 1.7355e+00 1.8834e+00 7.0990e+00 1.3011e+00 6.7091e-02 6.1788e-02 1.9175e-02 6.8116e-02 4.3200e-01 6.0000e-01
3.5789e-03 4.8598e-03 1.7149e+00 1.8558e+00 6.9491e+00 1.2624e+00 6.6019e-02 6.3517e-02 1.9673e-02 6.9842e-02 4.2925e-01 6.0000e-01
3.8158e-03 5.2718e-03 1.6945e+00 1.8284e+00 6.8134e+00 1.2257e+00 6.5035e-02 6.5129e-02 2.0138e-02 7.1445e-02 4.2685e-01 6.0000e-01
4.0526e-03 5.6950e-03 1.6745e+00 1.8014e+00 6.6901e+00 1.1910e+00 6.4131e-02 6.6637e-02 2.0573e-02 7.2939e-02 4.2475e-01 6.0000e-01
4.2895e-03 6.1294e-03 1.6550e+00 1.7749e+00 6.5775e+00 1.1584e+00 6.3296e-02 6.8049e-02 2.0980e-02 7.4332e-02 4.2290e-01 6.0000e-01
4.5263e-03 6.5751e-03 1.6361e+00 1.7491e+00 6.4743e+00 1.1276e+00 6.2525e-02 6.9373e-02 2.1361e-02 7.5633e-02 4.2127e-01 6.0000e-01
4.7632e-03 7.0319e-03 1.6177e+00 1.7240e+00 6.3795e+00 1.0986e+00 6.1809e-02 7.0617e-02 2.1720e-02 7.6850e-02 4.1981e-01 6.0000e-01
5.0000e-03 7.5000e-03 1.6000e+00 1.6997e+00 6.2920e+00 1.0713e+00 6.1144e-02 7.1788e-02 2.2057e-02 7.7991e-02 4.1851e-01 6.0000e-01
