# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.1751e+00 1.2302e+00 1.3423e+01 1.0964e+00 1.0371e-01 1.7332e-02 1.1328e-02 2.2838e-02 7.9395e-01 6.5000e-01
7.3684e-04 7.9114e-04 1.4582e+00 1.5483e+00 1.2546e+01 1.5226e+00 1.0448e-01 2.1519e-02 1.3679e-02 2.7892e-02 7.1607e-01 6.5000e-01
9.7368e-04 1.0685e-03 1.6462e+00 1.7670e+00 1.1806e+01 1.8271e+00 1.0490e-01 2.5213e-02 1.5664e-02 3.2208e-02 6.7421e-01 6.5000e-01
1.2105e-03 1.3571e-03 1.7702e+00 1.9155e+00 1.1175e+01 2.0319e+00 1.0502e-01 2.8565e-02 1.7412e-02 3.6024e-02 6.4840e-01 6.5000e-01
1.4474e-03 1.6569e-03 1.8504e+00 2.0142e+00 1.0632e+01 2.1607e+00 1.0492e-01 3.1648e-02 1.8990e-02 3.9462e-02 6.3103e-01 6.5000e-01
1.6842e-03 1.9679e-03 1.9003e+00 2.0770e+00 1.0161e+01 2.2338e+00 1.0462e-01 3.4504e-02 2.0433e-02 4.2593e-02 6.1859e-01 6.5000e-01
1.9211e-03 2.2901e-03 1.9289e+00 2.1141e+00 9.7492e+00 2.2667e+00 1.0418e-01 3.7160e-02 2.1765e-02 4.5466e-02 6.0925e-01 6.5000e-01
2.1579e-03 2.6235e-03 1.9425e+00 2.1325e+00 9.3870e+00 2.2714e+00 1.0364e-01 3.9636e-02 2.3000e-02 4.8115e-02 6.0196e-01 6.5000e-01
2.3947e-03 2.9682e-03 1.9456e+00 2.1374e+00 9.0665e+00 2.2564e+00 1.0301e-01 4.1950e-02 2.4152e-02 5.0568e-02 5.9609e-01 6.5000e-01
2.6316e-03 3.3241e-03 1.9413e+00 2.1326e+00 8.7815e+00 2.2282e+00 1.0232e-01 4.4114e-02 2.5228e-02 5.2844e-02 5.9123e-01 6.5000e-01
2.8684e-03 3.6912e-03 1.9318e+00 2.1209e+00 8.5266e+00 2.1910e+00 1.0158e-01 4.6141e-02 2.6236e-02 5.4963e-02 5.8712e-01 6.5000e-01
3.1053e-03 4.0695e-03 1.9187e+00 2.1042e+00 8.2976e+00 2.1483e+00 1.0082e-01 4.8041e-02 2.7182e-02 5.6938e-02 5.8357e-01 6.5000e-01
3.3421e-03 4.4591e-03 1.9031e+00 2.0840e+00 8.0911e+00 2.1023e+00 1.0004e-01 4.9823e-02 2.8070e-02 5.8782e-02 5.8046e-01 6.5000e-01
3.5789e-03 4.8598e-03 1.8859e+00 2.0615e+00 7.9039e+00 2.0546e+00 9.9248e-02 5.1498e-02 2.8906e-02 6.0506e-02 5.7769e-01 6.5000e-01
3.8158e-03 5.2718e-03 1.8676e+00 2.0374e+00 7.7338e+00 2.0064e+00 9.8451e-02 5.3071e-02 2.9694e-02 6.2121e-02 5.7520e-01 6.5000e-01
4.0526e-03 5.6950e-03 1.8488e+00 2.0124e+00 7.5785e+00 1.9583e+00 9.7652e-02 5.4551e-02 3.0436e-02 6.3634e-02 5.7293e-01 6.5000e-01
4.2895e-03 6.1294e-03 1.8297e+00 1.9870e+00 7.4364e+00 1.9111e+00 9.6856e-02 5.5944e-02 3.1137e-02 6.5053e-02 5.7084e-01 6.5000e-01
4.5263e-03 6.5751e-03 1.8106e+00 1.9613e+00 7.3060e+00 1.8650e+00 9.6066e-02 5.7256e-02 3.1799e-02 6.6386e-02 5.6890e-01 6.5000e-01
4.7632e-03 7.0319e-03 1.7916e+00 1.9358e+00 7.1859e+00 1.8202e+00 9.5284e-02 5.8492e-02 3.2424e-02 6.7639e-02 5.6710e-01 6.5000e-01
5.0000e-03 7.5000e-03 1.7728e+00 1.9105e+00 7.0750e+00 1.7770e+00 9.4510e-02 5.9657e-02 3.3015e-02 6.8816e-02 5.6540e-01 6.5000e-01
