# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.0702e+00 1.1219e+00 1.1383e+01 4.5492e-01 4.0564e-02 1.7782e-02 4.0526e-03 2.7222e-02 3.9719e-01 7.5000e-01
7.3684e-04 7.9114e-04 1.3090e+00 1.3915e+00 1.0666e+01 5.9670e-01 3.8248e-02 2.1833e-02 4.8891e-03 3.3023e-02 3.4825e-01 7.5000e-01
9.7368e-04 1.0685e-03 1.4617e+00 1.5700e+00 1.0073e+01 6.8375e-01 3.6168e-02 2.5256e-02 5.5802e-03 3.7868e-02 3.2001e-01 7.5000e-01
1.2105e-03 1.3571e-03 1.5596e+00 1.6877e+00 9.5761e+00 7.3301e-01 3.4317e-02 2.8233e-02 6.1725e-03 4.2063e-02 3.0136e-01 7.5000e-01
1.4474e-03 1.6569e-03 1.6216e+00 1.7643e+00 9.1535e+00 7.5734e-01 3.2677e-02 3.0870e-02 6.6916e-03 4.5775e-02 2.8801e-01 7.5000e-01
1.6842e-03 1.9679e-03 1.6597e+00 1.8124e+00 8.7899e+00 7.6553e-01 3.1224e-02 3.3233e-02 7.1532e-03 4.9105e-02 2.7792e-01 7.5000e-01
1.9211e-03 2.2901e-03 1.6815e+00 1.8406e+00 8.4739e+00 7.6339e-01 2.9935e-02 3.5373e-02 7.5683e-03 5.2124e-02 2.6999e-01 7.5000e-01
2.1579e-03 2.6235e-03 1.6921e+00 1.8547e+00 8.1965e+00 7.5473e-01 2.8789e-02 3.7324e-02 7.9450e-03 5.4882e-02 2.6359e-01 7.5000e-01
2.3947e-03 2.9682e-03 1.6949e+00 1.8588e+00 7.9510e+00 7.4204e-01 2.7765e-02 3.9114e-02 8.2891e-03 5.7418e-02 2.5831e-01 7.5000e-01
2.6316e-03 3.3241e-03 1.6922e+00 1.8556e+00 7.7321e+00 7.2696e-01 2.6849e-02 4.0766e-02 8.6054e-03 5.9761e-02 2.5388e-01 7.5000e-01
2.8684e-03 3.6912e-03 1.6856e+00 1.8473e+00 7.5357e+00 7.1059e-01 2.6025e-02 4.2296e-02 8.8975e-03 6.1934e-02 2.5010e-01 7.5000e-01
3.1053e-03 4.0695e-03 1.6763e+00 1.8351e+00 7.3584e+00 6.9364e-01 2.5282e-02 4.3721e-02 9.1685e-03 6.3958e-02 2.4685e-01 7.5000e-01
3.3421e-03 4.4591e-03 1.6651e+00 1.8203e+00 7.1977e+00 6.7656e-01 2.4609e-02 4.5050e-02 9.4208e-03 6.5846e-02 2.4402e-01 7.5000e-01
3.5789e-03 4.8598e-03 1.6526e+00 1.8036e+00 7.0511e+00 6.5968e-01 2.3998e-02 4.6294e-02 9.6565e-03 6.7614e-02 2.4155e-01 7.5000e-01
3.8158e-03 5.2718e-03 1.6392e+00 1.7856e+00 6.9170e+00 6.4319e-01 2.3442e-02 4.7462e-02 9.8772e-03 6.9272e-02 2.3936e-01 7.5000e-01
4.0526e-03 5.6950e-03 1.6253e+00 1.7668e+00 6.7939e+00 6.2721e-01 2.2934e-02 4.8561e-02 1.0084e-02 7.0829e-02 2.3743e-01 7.5000e-01
4.2895e-03 6.1294e-03 1.6111e+00 1.7474e+00 6.6804e+00 6.1181e-01 2.2469e-02 4.9596e-02 1.0279e-02 7.2295e-02 2.3570e-01 7.5000e-01
4.5263e-03 6.5751e-03 1.5967e+00 1.7278e+00 6.5754e+00 5.9702e-01 2.2041e-02 5.0573e-02 1.0463e-02 7.3676e-02 2.3416e-01 7.5000e-01
4.7632e-03 7.0319e-03 1.5824e+00 1.7081e+00 6.4782e+00 5.8287e-01 2.1647e-02 5.1496e-02 1.0637e-02 7.4979e-02 2.3278e-01 7.5000e-01
5.0000e-03 7.5000e-03 1.5681e+00 1.6884e+00 6.3878e+00 5.6934e-01 2.1284e-02 5.2371e-02 1.0801e-02 7.6209e-02 2.3153e-01 7.5000e-01
