# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.1193e+00 1.1710e+00 1.2738e+01 8.8124e-01 8.4815e-02 1.6491e-02 9.4596e-03 2.3941e-02 7.0341e-01 7.0000e-01
7.3684e-04 7.9114e-04 1.3894e+00 1.4742e+00 1.1931e+01 1.2201e+00 8.4936e-02 2.0463e-02 1.1406e-02 2.9185e-02 6.3203e-01 7.0000e-01
9.7368e-04 1.0685e-03 1.5690e+00 1.6827e+00 1.1249e+01 1.4602e+00 8.4787e-02 2.3955e-02 1.3045e-02 3.3641e-02 5.9316e-01 7.0000e-01
1.2105e-03 1.3571e-03 1.6878e+00 1.8247e+00 1.0667e+01 1.6205e+00 8.4431e-02 2.7111e-02 1.4486e-02 3.7563e-02 5.6884e-01 7.0000e-01
1.4474e-03 1.6569e-03 1.7651e+00 1.9194e+00 1.0165e+01 1.7206e+00 8.3924e-02 3.0000e-02 1.5783e-02 4.1083e-02 5.5225e-01 7.0000e-01
1.6842e-03 1.9679e-03 1.8136e+00 1.9804e+00 9.7298e+00 1.7770e+00 8.3307e-02 3.2667e-02 1.6966e-02 4.4280e-02 5.4023e-01 7.0000e-01
1.9211e-03 2.2901e-03 1.8421e+00 2.0171e+00 9.3487e+00 1.8022e+00 8.2615e-02 3.5139e-02 1.8055e-02 4.7207e-02 5.3110e-01 7.0000e-01
2.1579e-03 2.6235e-03 1.8565e+00 2.0362e+00 9.0129e+00 1.8056e+00 8.1873e-02 3.7439e-02 1.9064e-02 4.9903e-02 5.2391e-01 7.0000e-01
2.3947e-03 2.9682e-03 1.8608e+00 2.0425e+00 8.7153e+00 1.7940e+00 8.1102e-02 3.9583e-02 2.0002e-02 5.2397e-02 5.1809e-01 7.0000e-01
2.6316e-03 3.3241e-03 1.8581e+00 2.0397e+00 8.4499e+00 1.7721e+00 8.0316e-02 4.1586e-02 2.0878e-02 5.4712e-02 5.1326e-01 7.0000e-01
2.8684e-03 3.6912e-03 1.8505e+00 2.0302e+00 8.2121e+00 1.7435e+00 7.9526e-02 4.3461e-02 2.1697e-02 5.6868e-02 5.0917e-01 7.0000e-01
3.1053e-03 4.0695e-03 1.8393e+00 2.0159e+00 7.9980e+00 1.7106e+00 7.8740e-02 4.5218e-02 2.2466e-02 5.8879e-02 5.0564e-01 7.0000e-01
3.3421e-03 4.4591e-03 1.8257e+00 1.9982e+00 7.8042e+00 1.6752e+00 7.7963e-02 4.6868e-02 2.3187e-02 6.0760e-02 5.0257e-01 7.0000e-01
3.5789e-03 4.8598e-03 1.8105e+00 1.9782e+00 7.6283e+00 1.6384e+00 7.7200e-02 4.8418e-02 2.3867e-02 6.2522e-02 4.9984e-01 7.0000e-01
3.8158e-03 5.2718e-03 1.7942e+00 1.9566e+00 7.4678e+00 1.6013e+00 7.6452e-02 4.9876e-02 2.4507e-02 6.4175e-02 4.9741e-01 7.0000e-01
4.0526e-03 5.6950e-03 1.7773e+00 1.9340e+00 7.3210e+00 1.5642e+00 7.5722e-02 5.1250e-02 2.5110e-02 6.5728e-02 4.9521e-01 7.0000e-01
4.2895e-03 6.1294e-03 1.7600e+00 1.9108e+00 7.1863e+00 1.5277e+00 7.5011e-02 5.2545e-02 2.5680e-02 6.7189e-02 4.9321e-01 7.0000e-01
4.5263e-03 6.5751e-03 1.7426e+00 1.8874e+00 7.0622e+00 1.4921e+00 7.4318e-02 5.3767e-02 2.6220e-02 6.8564e-02 4.9138e-01 7.0000e-01
4.7632e-03 7.0319e-03 1.7252e+00 1.8639e+00 6.9477e+00 1.4575e+00 7.3645e-02 5.4921e-02 2.6730e-02 6.9860e-02 4.8969e-01 7.0000e-01
5.0000e-03 7.5000e-03 1.7080e+00 1.8405e+00 6.8418e+00 1.4240e+00 7.2990e-02 5.6011e-02 2.7213e-02 7.1082e-02 4.8813e-01 7.0000e-01
