# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 9.2833e-01 9.6821e-01 1.1164e+01 1.8952e-01 1.2960e-02 1.0514e-02 1.9540e-03 2.5887e-02 2.1991e-01 9.0000e-01
7.3684e-04 7.9114e-04 1.1616e+00 1.2278e+00 1.0575e+01 2.5748e-01 1.2115e-02 1.2813e-02 2.3419e-03 3.1342e-02 1.9082e-01 9.0000e-01
9.7368e-04 1.0685e-03 1.3225e+00 1.4125e+00 1.0074e+01 3.0396e-01 1.1362e-02 1.4743e-02 2.6593e-03 3.5908e-02 1.7378e-01 9.0000e-01
1.2105e-03 1.3571e-03 1.4345e+00 1.5444e+00 9.6422e+00 3.3407e-01 1.0694e-02 1.6420e-02 2.9298e-03 3.9881e-02 1.6236e-01 9.0000e-01
1.4474e-03 1.6569e-03 1.5123e+00 1.6383e+00 9.2662e+00 3.5240e-01 1.0102e-02 1.7908e-02 3.1662e-03 4.3418e-02 1.5408e-01 9.0000e-01
1.6842e-03 1.9679e-03 1.5662e+00 1.7045e+00 8.9356e+00 3.6241e-01 9.5783e-03 1.9247e-02 3.3764e-03 4.6614e-02 1.4775e-01 9.0000e-01
1.9211e-03 2.2901e-03 1.6027e+00 1.7503e+00 8.6426e+00 3.6662e-01 9.1128e-03 2.0463e-02 3.5656e-03 4.9533e-02 1.4273e-01 9.0000e-01
2.1579e-03 2.6235e-03 1.6266e+00 1.7807e+00 8.3811e+00 3.6681e-01 8.6983e-03 2.1578e-02 3.7375e-03 5.2220e-02 1.3863e-01 9.0000e-01
2.3947e-03 2.9682e-03 1.6413e+00 1.7996e+00 8.1462e+00 3.6426e-01 8.3281e-03 2.2605e-02 3.8948e-03 5.4708e-02 1.3522e-01 9.0000e-01
2.6316e-03 3.3241e-03 1.6490e+00 1.8098e+00 7.9340e+00 3.5985e-01 7.9964e-03 2.3558e-02 4.0398e-03 5.7023e-02 1.3234e-01 9.0000e-01
2.8684e-03 3.6912e-03 1.6515e+00 1.8132e+00 7.7413e+00 3.5420e-01 7.6982e-03 2.4445e-02 4.1741e-03 5.9187e-02 1.2986e-01 9.0000e-01
3.1053e-03 4.0695e-03 1.6502e+00 1.8115e+00 7.5655e+00 3.4777e-01 7.4292e-03 2.5274e-02 4.2991e-03 6.1214e-02 1.2772e-01 9.0000e-01
3.3421e-03 4.4591e-03 1.6459e+00 1.8059e+00 7.4045e+00 3.4088e-01 7.1859e-03 2.6051e-02 4.4158e-03 6.3119e-02 1.2584e-01 9.0000e-01
3.5789e-03 4.8598e-03 1.6394e+00 1.7972e+00 7.2565e+00 3.3374e-01 6.9650e-03 2.6782e-02 4.5252e-03 6.4914e-02 1.2418e-01 9.0000e-01
3.8158e-03 5.2718e-03 1.6312e+00 1.7863e+00 7.1200e+00 3.2651e-01 6.7641e-03 2.7471e-02 4.6279e-03 6.6607e-02 1.2271e-01 9.0000e-01
4.0526e-03 5.6950e-03 1.6218e+00 1.7736e+00 6.9937e+00 3.1931e-01 6.5807e-03 2.8122e-02 4.7248e-03 6.8208e-02 1.2140e-01 9.0000e-01
4.2895e-03 6.1294e-03 1.6115e+00 1.7595e+00 6.8765e+00 3.1221e-01 6.4128e-03 2.8738e-02 4.8162e-03 6.9724e-02 1.2023e-01 9.0000e-01
4.5263e-03 6.5751e-03 1.6005e+00 1.7445e+00 6.7675e+00 3.0527e-01 6.2588e-03 2.9322e-02 4.9027e-03 7.1160e-02 1.1917e-01 9.0000e-01
4.7632e-03 7.0319e-03 1.5891e+00 1.7289e+00 6.6659e+00 2.9851e-01 6.1173e-03 2.9877e-02 4.9847e-03 7.2522e-02 1.1822e-01 9.0000e-01
5.0000e-03 7.5000e-03 1.5773e+00 1.7127e+00 6.5710e+00 2.9197e-01 5.9868e-03 3.0404e-02 5.0624e-03 7.3816e-02 1.1735e-01 9.0000e-01
