# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.3821e+00 1.4533e+00 1.4216e+01 1.7255e+00 1.4163e-01 2.0111e-02 1.2279e-02 2.2947e-02 9.0336e-01 5.5000e-01
7.3684e-04 7.9114e-04 1.6912e+00 1.8056e+00 1.3113e+01 2.3266e+00 1.4218e-01 2.5250e-02 1.4953e-02 2.8294e-02 8.1344e-01 5.5000e-01
9.7368e-04 1.0685e-03 1.8825e+00 2.0322e+00 1.2197e+01 2.7094e+00 1.4216e-01 2.9863e-02 1.7259e-02 3.2932e-02 7.6457e-01 5.5000e-01
1.2105e-03 1.3571e-03 1.9965e+00 2.1723e+00 1.1429e+01 2.9260e+00 1.4171e-01 3.4084e-02 1.9322e-02 3.7067e-02 7.3406e-01 5.5000e-01
1.4474e-03 1.6569e-03 2.0598e+00 2.2530e+00 1.0781e+01 3.0266e+00 1.4094e-01 3.7972e-02 2.1197e-02 4.0797e-02 7.1331e-01 5.5000e-01
1.6842e-03 1.9679e-03 2.0900e+00 2.2932e+00 1.0231e+01 3.0503e+00 1.3996e-01 4.1560e-02 2.2917e-02 4.4184e-02 6.9833e-01 5.5000e-01
1.9211e-03 2.2901e-03 2.0985e+00 2.3063e+00 9.7613e+00 3.0254e+00 1.3884e-01 4.4873e-02 2.4499e-02 4.7269e-02 6.8703e-01 5.5000e-01
2.1579e-03 2.6235e-03 2.0930e+00 2.3013e+00 9.3569e+00 2.9710e+00 1.3764e-01 4.7932e-02 2.5960e-02 5.0088e-02 6.7820e-01 5.5000e-01
2.3947e-03 2.9682e-03 2.0787e+00 2.2844e+00 9.0064e+00 2.8998e+00 1.3640e-01 5.0759e-02 2.7310e-02 5.2668e-02 6.7110e-01 5.5000e-01
2.6316e-03 3.3241e-03 2.0589e+00 2.2598e+00 8.7006e+00 2.8200e+00 1.3515e-01 5.3374e-02 2.8561e-02 5.5037e-02 6.6526e-01 5.5000e-01
2.8684e-03 3.6912e-03 2.0357e+00 2.2305e+00 8.4318e+00 2.7367e+00 1.3391e-01 5.5795e-02 2.9722e-02 5.7215e-02 6.6037e-01 5.5000e-01
3.1053e-03 4.0695e-03 2.0108e+00 2.1984e+00 8.1943e+00 2.6532e+00 1.3268e-01 5.8041e-02 3.0801e-02 5.9221e-02 6.5619e-01 5.5000e-01
3.3421e-03 4.4591e-03 1.9850e+00 2.1648e+00 7.9831e+00 2.5713e+00 1.3148e-01 6.0125e-02 3.1806e-02 6.1072e-02 6.5257e-01 5.5000e-01
3.5789e-03 4.8598e-03 1.9590e+00 2.1307e+00 7.7942e+00 2.4922e+00 1.3031e-01 6.2064e-02 3.2742e-02 6.2784e-02 6.4941e-01 5.5000e-01
3.8158e-03 5.2718e-03 1.9332e+00 2.0967e+00 7.6246e+00 2.4165e+00 1.2917e-01 6.3868e-02 3.3616e-02 6.4368e-02 6.4660e-01 5.5000e-01
4.0526e-03 5.6950e-03 1.9079e+00 2.0631e+00 7.4715e+00 2.3445e+00 1.2805e-01 6.5550e-02 3.4433e-02 6.5837e-02 6.4409e-01 5.5000e-01
4.2895e-03 6.1294e-03 1.8832e+00 2.0303e+00 7.3328e+00 2.2763e+00 1.2697e-01 6.7119e-02 3.5198e-02 6.7200e-02 6.4182e-01 5.5000e-01
4.5263e-03 6.5751e-03 1.8593e+00 1.9984e+00 7.2067e+00 2.2118e+00 1.2592e-01 6.8584e-02 3.5914e-02 6.8466e-02 6.3976e-01 5.5000e-01
4.7632e-03 7.0319e-03 1.8363e+00 1.9674e+00 7.0916e+00 2.1508e+00 1.2490e-01 6.9954e-02 3.6586e-02 6.9644e-02 6.3787e-01 5.5000e-01
5.0000e-03 7.5000e-03 1.8140e+00 1.9376e+00 6.9862e+00 2.0932e+00 1.2391e-01 7.1235e-02 3.7217e-02 7.0739e-02 6.3612e-01 5.5000e-01
