# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.2944e+00 1.3674e+00 1.1651e+01 9.0885e-01 7.6296e-02 2.4485e-02 6.5441e-03 2.9174e-02 5.4247e-01 6.0000e-01
7.3684e-04 7.9114e-04 1.5290e+00 1.6387e+00 1.0734e+01 1.1248e+00 7.2195e-02 3.0357e-02 7.9698e-03 3.5534e-02 4.8111e-01 6.0000e-01
9.7368e-04 1.0685e-03 1.6588e+00 1.7950e+00 1.0011e+01 1.2288e+00 6.8568e-02 3.5317e-02 9.1557e-03 4.0814e-02 4.4658e-01 6.0000e-01
1.2105e-03 1.3571e-03 1.7284e+00 1.8820e+00 9.4287e+00 1.2676e+00 6.5406e-02 3.9603e-02 1.0172e-02 4.5339e-02 4.2431e-01 6.0000e-01
1.4474e-03 1.6569e-03 1.7627e+00 1.9265e+00 8.9513e+00 1.2700e+00 6.2659e-02 4.3366e-02 1.1060e-02 4.9293e-02 4.0872e-01 6.0000e-01
1.6842e-03 1.9679e-03 1.7758e+00 1.9445e+00 8.5530e+00 1.2525e+00 6.0269e-02 4.6707e-02 1.1847e-02 5.2796e-02 3.9718e-01 6.0000e-01
1.9211e-03 2.2901e-03 1.7759e+00 1.9458e+00 8.2157e+00 1.2245e+00 5.8182e-02 4.9703e-02 1.2550e-02 5.5931e-02 3.8829e-01 6.0000e-01
2.1579e-03 2.6235e-03 1.7679e+00 1.9363e+00 7.9263e+00 1.1915e+00 5.6349e-02 5.2412e-02 1.3184e-02 5.8760e-02 3.8124e-01 6.0000e-01
2.3947e-03 2.9682e-03 1.7549e+00 1.9200e+00 7.6750e+00 1.1565e+00 5.4732e-02 5.4877e-02 1.3761e-02 6.1330e-02 3.7551e-01 6.0000e-01
2.6316e-03 3.3241e-03 1.7389e+00 1.8994e+00 7.4547e+00 1.1212e+00 5.3297e-02 5.7133e-02 1.4288e-02 6.3679e-02 3.7079e-01 6.0000e-01
2.8684e-03 3.6912e-03 1.7212e+00 1.8761e+00 7.2600e+00 1.0867e+00 5.2018e-02 5.9210e-02 1.4772e-02 6.5834e-02 3.6682e-01 6.0000e-01
3.1053e-03 4.0695e-03 1.7024e+00 1.8513e+00 7.0865e+00 1.0534e+00 5.0870e-02 6.1128e-02 1.5219e-02 6.7819e-02 3.6346e-01 6.0000e-01
3.3421e-03 4.4591e-03 1.6833e+00 1.8257e+00 6.9309e+00 1.0217e+00 4.9837e-02 6.2907e-02 1.5633e-02 6.9654e-02 3.6058e-01 6.0000e-01
3.5789e-03 4.8598e-03 1.6641e+00 1.7998e+00 6.7906e+00 9.9161e-01 4.8903e-02 6.4561e-02 1.6017e-02 7.1355e-02 3.5809e-01 6.0000e-01
3.8158e-03 5.2718e-03 1.6450e+00 1.7740e+00 6.6634e+00 9.6322e-01 4.8055e-02 6.6104e-02 1.6375e-02 7.2936e-02 3.5593e-01 6.0000e-01
4.0526e-03 5.6950e-03 1.6264e+00 1.7486e+00 6.5475e+00 9.3645e-01 4.7283e-02 6.7547e-02 1.6709e-02 7.4408e-02 3.5404e-01 6.0000e-01
4.2895e-03 6.1294e-03 1.6081e+00 1.7236e+00 6.4416e+00 9.1124e-01 4.6577e-02 6.8899e-02 1.7022e-02 7.5780e-02 3.5238e-01 6.0000e-01
4.5263e-03 6.5751e-03 1.5903e+00 1.6993e+00 6.3445e+00 8.8751e-01 4.5929e-02 7.0168e-02 1.7316e-02 7.7063e-02 3.5092e-01 6.0000e-01
4.7632e-03 7.0319e-03 1.5731e+00 1.6756e+00 6.2550e+00 8.6517e-01 4.5334e-02 7.1360e-02 1.7591e-02 7.8262e-02 3.4963e-01 6.0000e-01
5.0000e-03 7.5000e-03 1.5564e+00 1.6526e+00 6.1724e+00 8.4413e-01 4.4786e-02 7.2483e-02 1.7850e-02 7.9385e-02 3.4848e-01 6.0000e-01
