# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.5149e+00 1.6283e+00 1.0168e+01 8.0785e-01 4.9872e-02 4.0369e-02 5.8298e-03 3.8148e-02 3.5202e-01 4.5000e-01
7.3684e-04 7.9114e-04 1.6536e+00 1.7980e+00 9.2653e+00 8.7070e-01 4.4736e-02 4.8378e-02 6.9737e-03 4.5506e-02 3.1842e-01 4.5000e-01
9.7368e-04 1.0685e-03 1.7051e+00 1.8642e+00 8.6181e+00 8.7221e-01 4.1048e-02 5.4640e-02 7.8736e-03 5.1277e-02 3.0002e-01 4.5000e-01
1.2105e-03 1.3571e-03 1.7175e+00 1.8815e+00 8.1280e+00 8.5078e-01 3.8288e-02 5.9773e-02 8.6142e-03 5.6011e-02 2.8842e-01 4.5000e-01
1.4474e-03 1.6569e-03 1.7113e+00 1.8743e+00 7.7419e+00 8.2135e-01 3.6149e-02 6.4113e-02 9.2420e-03 6.0004e-02 2.8048e-01 4.5000e-01
1.6842e-03 1.9679e-03 1.6957e+00 1.8544e+00 7.4284e+00 7.9002e-01 3.4447e-02 6.7866e-02 9.7852e-03 6.3441e-02 2.7474e-01 4.5000e-01
1.9211e-03 2.2901e-03 1.6757e+00 1.8280e+00 7.1680e+00 7.5933e-01 3.3061e-02 7.1165e-02 1.0262e-02 6.6443e-02 2.7043e-01 4.5000e-01
2.1579e-03 2.6235e-03 1.6535e+00 1.7984e+00 6.9476e+00 7.3033e-01 3.1913e-02 7.4102e-02 1.0687e-02 6.9093e-02 2.6711e-01 4.5000e-01
2.3947e-03 2.9682e-03 1.6307e+00 1.7676e+00 6.7583e+00 7.0335e-01 3.0947e-02 7.6742e-02 1.1067e-02 7.1455e-02 2.6449e-01 4.5000e-01
2.6316e-03 3.3241e-03 1.6079e+00 1.7366e+00 6.5939e+00 6.7844e-01 3.0125e-02 7.9134e-02 1.1411e-02 7.3573e-02 2.6240e-01 4.5000e-01
2.8684e-03 3.6912e-03 1.5857e+00 1.7061e+00 6.4495e+00 6.5551e-01 2.9417e-02 8.1314e-02 1.1723e-02 7.5485e-02 2.6071e-01 4.5000e-01
3.1053e-03 4.0695e-03 1.5641e+00 1.6764e+00 6.3217e+00 6.3442e-01 2.8803e-02 8.3313e-02 1.2008e-02 7.7217e-02 2.5933e-01 4.5000e-01
3.3421e-03 4.4591e-03 1.5433e+00 1.6477e+00 6.2077e+00 6.1500e-01 2.8265e-02 8.5153e-02 1.2270e-02 7.8794e-02 2.5820e-01 4.5000e-01
3.5789e-03 4.8598e-03 1.5234e+00 1.6202e+00 6.1053e+00 5.9709e-01 2.7792e-02 8.6853e-02 1.2510e-02 8.0233e-02 2.5727e-01 4.5000e-01
3.8158e-03 5.2718e-03 1.5044e+00 1.5938e+00 6.0130e+00 5.8056e-01 2.7373e-02 8.8428e-02 1.2732e-02 8.1551e-02 2.5651e-01 4.5000e-01
4.0526e-03 5.6950e-03 1.4863e+00 1.5685e+00 5.9293e+00 5.6525e-01 2.7000e-02 8.9892e-02 1.2938e-02 8.2761e-02 2.5588e-01 4.5000e-01
4.2895e-03 6.1294e-03 1.4690e+00 1.5444e+00 5.8530e+00 5.5105e-01 2.6666e-02 9.1255e-02 1.3129e-02 8.3873e-02 2.5537e-01 4.5000e-01
4.5263e-03 6.5751e-03 1.4524e+00 1.5213e+00 5.7834e+00 5.3785e-01 2.6367e-02 9.2527e-02 1.3306e-02 8.4897e-02 2.5496e-01 4.5000e-01
4.7632e-03 7.0319e-03 1.4367e+00 1.4993e+00 5.7195e+00 5.2556e-01 2.6098e-02 9.3715e-02 1.3471e-02 8.5841e-02 2.5463e-01 4.5000e-01
5.0000e-03 7.5000e-03 1.4216e+00 1.4783e+00 5.6607e+00 5.1409e-01 2.5855e-02 9.4828e-02 1.3624e-02 8.6712e-02 2.5437e-01 4.5000e-01
