# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.0175e+00 1.0641e+00 1.1446e+01 4.1112e-01 3.6667e-02 1.4993e-02 4.0191e-03 2.6303e-02 3.9709e-01 8.0000e-01
7.3684e-04 7.9114e-04 1.2586e+00 1.3344e+00 1.0768e+01 5.5260e-01 3.5047e-02 1.8435e-02 4.8417e-03 3.1911e-02 3.4886e-01 8.0000e-01
9.7368e-04 1.0685e-03 1.4183e+00 1.5195e+00 1.0199e+01 6.4592e-01 3.3529e-02 2.1369e-02 5.5239e-03 3.6612e-02 3.2111e-01 8.0000e-01
1.2105e-03 1.3571e-03 1.5244e+00 1.6460e+00 9.7159e+00 7.0368e-01 3.2128e-02 2.3945e-02 6.1120e-03 4.0699e-02 3.0281e-01 8.0000e-01
1.4474e-03 1.6569e-03 1.5945e+00 1.7316e+00 9.3005e+00 7.3654e-01 3.0846e-02 2.6244e-02 6.6305e-03 4.4331e-02 2.8971e-01 8.0000e-01
1.6842e-03 1.9679e-03 1.6398e+00 1.7882e+00 8.9399e+00 7.5240e-01 2.9679e-02 2.8319e-02 7.0943e-03 4.7604e-02 2.7980e-01 8.0000e-01
1.9211e-03 2.2901e-03 1.6680e+00 1.8241e+00 8.6239e+00 7.5677e-01 2.8619e-02 3.0209e-02 7.5138e-03 5.0583e-02 2.7202e-01 8.0000e-01
2.1579e-03 2.6235e-03 1.6839e+00 1.8449e+00 8.3449e+00 7.5347e-01 2.7656e-02 3.1942e-02 7.8961e-03 5.3315e-02 2.6572e-01 8.0000e-01
2.3947e-03 2.9682e-03 1.6912e+00 1.8548e+00 8.0966e+00 7.4511e-01 2.6782e-02 3.3539e-02 8.2470e-03 5.5835e-02 2.6050e-01 8.0000e-01
2.6316e-03 3.3241e-03 1.6923e+00 1.8565e+00 7.8742e+00 7.3348e-01 2.5986e-02 3.5018e-02 8.5707e-03 5.8171e-02 2.5611e-01 8.0000e-01
2.8684e-03 3.6912e-03 1.6889e+00 1.8523e+00 7.6739e+00 7.1982e-01 2.5262e-02 3.6393e-02 8.8707e-03 6.0345e-02 2.5236e-01 8.0000e-01
3.1053e-03 4.0695e-03 1.6822e+00 1.8437e+00 7.4925e+00 7.0498e-01 2.4600e-02 3.7675e-02 9.1498e-03 6.2375e-02 2.4912e-01 8.0000e-01
3.3421e-03 4.4591e-03 1.6732e+00 1.8319e+00 7.3275e+00 6.8953e-01 2.3994e-02 3.8875e-02 9.4103e-03 6.4275e-02 2.4630e-01 8.0000e-01
3.5789e-03 4.8598e-03 1.6625e+00 1.8177e+00 7.1767e+00 6.7389e-01 2.3439e-02 4.0001e-02 9.6543e-03 6.6057e-02 2.4381e-01 8.0000e-01
3.8158e-03 5.2718e-03 1.6506e+00 1.8018e+00 7.0384e+00 6.5831e-01 2.2929e-02 4.1060e-02 9.8833e-03 6.7734e-02 2.4162e-01 8.0000e-01
4.0526e-03 5.6950e-03 1.6380e+00 1.7847e+00 6.9112e+00 6.4299e-01 2.2458e-02 4.2057e-02 1.0099e-02 6.9312e-02 2.3966e-01 8.0000e-01
4.2895e-03 6.1294e-03 1.6248e+00 1.7668e+00 6.7937e+00 6.2805e-01 2.2025e-02 4.2998e-02 1.0302e-02 7.0801e-02 2.3791e-01 8.0000e-01
4.5263e-03 6.5751e-03 1.6113e+00 1.7483e+00 6.6849e+00 6.1356e-01 2.1623e-02 4.3888e-02 1.0494e-02 7.2207e-02 2.3633e-01 8.0000e-01
4.7632e-03 7.0319e-03 1.5976e+00 1.7296e+00 6.5838e+00 5.9956e-01 2.1252e-02 4.4730e-02 1.0675e-02 7.3537e-02 2.3491e-01 8.0000e-01
5.0000e-03 7.5000e-03 1.5839e+00 1.7107e+00 6.4898e+00 5.8609e-01 2.0907e-02 4.5528e-02 1.0847e-02 7.4795e-02 2.3363e-01 8.0000e-01
