# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.4222e+00 1.5010e+00 1.3165e+01 1.6219e+00 1.2896e-01 2.2459e-02 1.0449e-02 2.5935e-02 8.0186e-01 5.5000e-01
7.3684e-04 7.9114e-04 1.7034e+00 1.8253e+00 1.2058e+01 2.0834e+00 1.2698e-01 2.8330e-02 1.2805e-02 3.1959e-02 7.1804e-01 5.5000e-01
9.7368e-04 1.0685e-03 1.8608e+00 2.0149e+00 1.1163e+01 2.3268e+00 1.2471e-01 3.3530e-02 1.4836e-02 3.7111e-02 6.7196e-01 5.5000e-01
1.2105e-03 1.3571e-03 1.9436e+00 2.1188e+00 1.0435e+01 2.4287e+00 1.2235e-01 3.8192e-02 1.6635e-02 4.1621e-02 6.4294e-01 5.5000e-01
1.4474e-03 1.6569e-03 1.9813e+00 2.1686e+00 9.8358e+00 2.4460e+00 1.2003e-01 4.2394e-02 1.8246e-02 4.5617e-02 6.2308e-01 5.5000e-01
1.6842e-03 1.9679e-03 1.9921e+00 2.1848e+00 9.3375e+00 2.4155e+00 1.1781e-01 4.6194e-02 1.9699e-02 4.9186e-02 6.0869e-01 5.5000e-01
1.9211e-03 2.2901e-03 1.9867e+00 2.1800e+00 8.9181e+00 2.3595e+00 1.1573e-01 4.9642e-02 2.1016e-02 5.2394e-02 5.9781e-01 5.5000e-01
2.1579e-03 2.6235e-03 1.9717e+00 2.1623e+00 8.5612e+00 2.2910e+00 1.1379e-01 5.2782e-02 2.2217e-02 5.5293e-02 5.8932e-01 5.5000e-01
2.3947e-03 2.9682e-03 1.9511e+00 2.1368e+00 8.2542e+00 2.2176e+00 1.1199e-01 5.5652e-02 2.3315e-02 5.7927e-02 5.8251e-01 5.5000e-01
2.6316e-03 3.3241e-03 1.9275e+00 2.1067e+00 7.9876e+00 2.1435e+00 1.1032e-01 5.8284e-02 2.4323e-02 6.0328e-02 5.7694e-01 5.5000e-01
2.8684e-03 3.6912e-03 1.9023e+00 2.0742e+00 7.7541e+00 2.0711e+00 1.0878e-01 6.0707e-02 2.5252e-02 6.2527e-02 5.7231e-01 5.5000e-01
3.1053e-03 4.0695e-03 1.8766e+00 2.0405e+00 7.5479e+00 2.0016e+00 1.0735e-01 6.2944e-02 2.6111e-02 6.4546e-02 5.6841e-01 5.5000e-01
3.3421e-03 4.4591e-03 1.8509e+00 2.0066e+00 7.3646e+00 1.9357e+00 1.0602e-01 6.5014e-02 2.6907e-02 6.6406e-02 5.6507e-01 5.5000e-01
3.5789e-03 4.8598e-03 1.8256e+00 1.9730e+00 7.2007e+00 1.8736e+00 1.0479e-01 6.6935e-02 2.7647e-02 6.8123e-02 5.6218e-01 5.5000e-01
3.8158e-03 5.2718e-03 1.8009e+00 1.9401e+00 7.0533e+00 1.8152e+00 1.0363e-01 6.8722e-02 2.8335e-02 6.9712e-02 5.5967e-01 5.5000e-01
4.0526e-03 5.6950e-03 1.7771e+00 1.9081e+00 6.9200e+00 1.7604e+00 1.0255e-01 7.0387e-02 2.8978e-02 7.1186e-02 5.5747e-01 5.5000e-01
4.2895e-03 6.1294e-03 1.7540e+00 1.8771e+00 6.7990e+00 1.7091e+00 1.0154e-01 7.1941e-02 2.9579e-02 7.2555e-02 5.5552e-01 5.5000e-01
4.5263e-03 6.5751e-03 1.7319e+00 1.8471e+00 6.6888e+00 1.6610e+00 1.0060e-01 7.3394e-02 3.0141e-02 7.3828e-02 5.5379e-01 5.5000e-01
4.7632e-03 7.0319e-03 1.7106e+00 1.8183e+00 6.5879e+00 1.6160e+00 9.9701e-02 7.4755e-02 3.0668e-02 7.5013e-02 5.5224e-01 5.5000e-01
5.0000e-03 7.5000e-03 1.6902e+00 1.7906e+00 6.4954e+00 1.5737e+00 9.8856e-02 7.6029e-02 3.1163e-02 7.6118e-02 5.5084e-01 5.5000e-01
