# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.2908e+00 1.3560e+00 1.3371e+01 1.3559e+00 1.1893e-01 1.9583e-02 1.0700e-02 2.4139e-02 8.1381e-01 6.0000e-01
7.3684e-04 7.9114e-04 1.5799e+00 1.6844e+00 1.2383e+01 1.8238e+00 1.1866e-01 2.4519e-02 1.3000e-02 2.9629e-02 7.3069e-01 6.0000e-01
9.7368e-04 1.0685e-03 1.7600e+00 1.8969e+00 1.1562e+01 2.1224e+00 1.1799e-01 2.8908e-02 1.4972e-02 3.4342e-02 6.8515e-01 6.0000e-01
1.2105e-03 1.3571e-03 1.8693e+00 2.0302e+00 1.0874e+01 2.2939e+00 1.1702e-01 3.2893e-02 1.6724e-02 3.8508e-02 6.5650e-01 6.0000e-01
1.4474e-03 1.6569e-03 1.9321e+00 2.1094e+00 1.0292e+01 2.3774e+00 1.1588e-01 3.6540e-02 1.8308e-02 4.2248e-02 6.3687e-01 6.0000e-01
1.6842e-03 1.9679e-03 1.9644e+00 2.1518e+00 9.7953e+00 2.4026e+00 1.1463e-01 3.9892e-02 1.9754e-02 4.5633e-02 6.2259e-01 6.0000e-01
1.9211e-03 2.2901e-03 1.9767e+00 2.1691e+00 9.3692e+00 2.3904e+00 1.1333e-01 4.2980e-02 2.1081e-02 4.8714e-02 6.1174e-01 6.0000e-01
2.1579e-03 2.6235e-03 1.9759e+00 2.1695e+00 9.0003e+00 2.3550e+00 1.1201e-01 4.5831e-02 2.2305e-02 5.1532e-02 6.0322e-01 6.0000e-01
2.3947e-03 2.9682e-03 1.9664e+00 2.1585e+00 8.6787e+00 2.3059e+00 1.1071e-01 4.8467e-02 2.3437e-02 5.4119e-02 5.9634e-01 6.0000e-01
2.6316e-03 3.3241e-03 1.9514e+00 2.1400e+00 8.3962e+00 2.2492e+00 1.0944e-01 5.0909e-02 2.4486e-02 5.6499e-02 5.9066e-01 6.0000e-01
2.8684e-03 3.6912e-03 1.9329e+00 2.1165e+00 8.1465e+00 2.1889e+00 1.0821e-01 5.3176e-02 2.5460e-02 5.8697e-02 5.8588e-01 6.0000e-01
3.1053e-03 4.0695e-03 1.9123e+00 2.0898e+00 7.9244e+00 2.1276e+00 1.0702e-01 5.5284e-02 2.6368e-02 6.0730e-02 5.8181e-01 6.0000e-01
3.3421e-03 4.4591e-03 1.8905e+00 2.0614e+00 7.7258e+00 2.0667e+00 1.0587e-01 5.7248e-02 2.7215e-02 6.2616e-02 5.7828e-01 6.0000e-01
3.5789e-03 4.8598e-03 1.8681e+00 2.0320e+00 7.5473e+00 2.0074e+00 1.0477e-01 5.9080e-02 2.8006e-02 6.4367e-02 5.7519e-01 6.0000e-01
3.8158e-03 5.2718e-03 1.8457e+00 2.0022e+00 7.3860e+00 1.9502e+00 1.0372e-01 6.0791e-02 2.8747e-02 6.5997e-02 5.7247e-01 6.0000e-01
4.0526e-03 5.6950e-03 1.8234e+00 1.9725e+00 7.2398e+00 1.8953e+00 1.0271e-01 6.2393e-02 2.9442e-02 6.7516e-02 5.7003e-01 6.0000e-01
4.2895e-03 6.1294e-03 1.8015e+00 1.9432e+00 7.1066e+00 1.8430e+00 1.0174e-01 6.3894e-02 3.0094e-02 6.8934e-02 5.6785e-01 6.0000e-01
4.5263e-03 6.5751e-03 1.7802e+00 1.9145e+00 6.9848e+00 1.7932e+00 1.0081e-01 6.5301e-02 3.0707e-02 7.0259e-02 5.6587e-01 6.0000e-01
4.7632e-03 7.0319e-03 1.7594e+00 1.8864e+00 6.8732e+00 1.7460e+00 9.9916e-02 6.6622e-02 3.1283e-02 7.1498e-02 5.6406e-01 6.0000e-01
5.0000e-03 7.5000e-03 1.7392e+00 1.8591e+00 6.7706e+00 1.7012e+00 9.9057e-02 6.7864e-02 3.1827e-02 7.2657e-02 5.6241e-01 6.0000e-01
