# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.8834e+00 2.0260e+00 1.2164e+01 2.6351e+00 1.4923e-01 3.4466e-02 1.2672e-02 3.3284e-02 7.4290e-01 4.0000e-01
7.3684e-04 7.9114e-04 2.0422e+00 2.2252e+00 1.0751e+01 2.8206e+00 1.4248e-01 4.3709e-02 1.5769e-02 4.1003e-02 6.7629e-01 4.0000e-01
9.7368e-04 1.0685e-03 2.0758e+00 2.2738e+00 9.7667e+00 2.7663e+00 1.3699e-01 5.1313e-02 1.8318e-02 4.7197e-02 6.4202e-01 4.0000e-01
1.2105e-03 1.3571e-03 2.0605e+00 2.2594e+00 9.0510e+00 2.6393e+00 1.3258e-01 5.7663e-02 2.0457e-02 5.2292e-02 6.2166e-01 4.0000e-01
1.4474e-03 1.6569e-03 2.0265e+00 2.2189e+00 8.5087e+00 2.4985e+00 1.2900e-01 6.3057e-02 2.2284e-02 5.6568e-02 6.0842e-01 4.0000e-01
1.6842e-03 1.9679e-03 1.9860e+00 2.1683e+00 8.0833e+00 2.3637e+00 1.2606e-01 6.7712e-02 2.3869e-02 6.0218e-02 5.9928e-01 4.0000e-01
1.9211e-03 2.2901e-03 1.9444e+00 2.1148e+00 7.7404e+00 2.2408e+00 1.2361e-01 7.1782e-02 2.5260e-02 6.3376e-02 5.9268e-01 4.0000e-01
2.1579e-03 2.6235e-03 1.9038e+00 2.0619e+00 7.4576e+00 2.1305e+00 1.2153e-01 7.5379e-02 2.6493e-02 6.6138e-02 5.8778e-01 4.0000e-01
2.3947e-03 2.9682e-03 1.8653e+00 2.0110e+00 7.2202e+00 2.0321e+00 1.1975e-01 7.8588e-02 2.7596e-02 6.8576e-02 5.8404e-01 4.0000e-01
2.6316e-03 3.3241e-03 1.8291e+00 1.9627e+00 7.0179e+00 1.9442e+00 1.1820e-01 8.1471e-02 2.8589e-02 7.0743e-02 5.8115e-01 4.0000e-01
2.8684e-03 3.6912e-03 1.7952e+00 1.9173e+00 6.8434e+00 1.8655e+00 1.1685e-01 8.4078e-02 2.9487e-02 7.2680e-02 5.7887e-01 4.0000e-01
3.1053e-03 4.0695e-03 1.7636e+00 1.8747e+00 6.6913e+00 1.7948e+00 1.1565e-01 8.6447e-02 3.0305e-02 7.4421e-02 5.7707e-01 4.0000e-01
3.3421e-03 4.4591e-03 1.7341e+00 1.8348e+00 6.5575e+00 1.7310e+00 1.1458e-01 8.8610e-02 3.1052e-02 7.5991e-02 5.7563e-01 4.0000e-01
3.5789e-03 4.8598e-03 1.7066e+00 1.7974e+00 6.4390e+00 1.6732e+00 1.1363e-01 9.0591e-02 3.1736e-02 7.7413e-02 5.7448e-01 4.0000e-01
3.8158e-03 5.2718e-03 1.6809e+00 1.7624e+00 6.3333e+00 1.6205e+00 1.1277e-01 9.2412e-02 3.2365e-02 7.8703e-02 5.7356e-01 4.0000e-01
4.0526e-03 5.6950e-03 1.6568e+00 1.7296e+00 6.2385e+00 1.5724e+00 1.1199e-01 9.4090e-02 3.2945e-02 7.9878e-02 5.7282e-01 4.0000e-01
4.2895e-03 6.1294e-03 1.6343e+00 1.6988e+00 6.1531e+00 1.5283e+00 1.1127e-01 9.5639e-02 3.3480e-02 8.0948e-02 5.7224e-01 4.0000e-01
4.5263e-03 6.5751e-03 1.6131e+00 1.6699e+00 6.0758e+00 1.4878e+00 1.1062e-01 9.7072e-02 3.3975e-02 8.1925e-02 5.7178e-01 4.0000e-01
4.7632e-03 7.0319e-03 1.5931e+00 1.6426e+00 6.0056e+00 1.4503e+00 1.1002e-01 9.8401e-02 3.4433e-02 8.2818e-02 5.7143e-01 4.0000e-01
5.0000e-03 7.5000e-03 1.5743e+00 1.6169e+00 5.9417e+00 1.4156e+00 1.0947e-01 9.9633e-02 3.4859e-02 8.3635e-02 5.7117e-01 4.0000e-01
