# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.8061e+00 1.9611e+00 1.0072e+01 1.6807e+00 9.5097e-02 4.7902e-02 1.0979e-02 4.2309e-02 5.1526e-01 3.5000e-01
7.3684e-04 7.9114e-04 1.8645e+00 2.0391e+00 8.9916e+00 1.6643e+00 8.7960e-02 5.7963e-02 1.3265e-02 5.0399e-02 4.7878e-01 3.5000e-01
9.7368e-04 1.0685e-03 1.8543e+00 2.0295e+00 8.2766e+00 1.5832e+00 8.3077e-02 6.5673e-02 1.5043e-02 5.6526e-02 4.6042e-01 3.5000e-01
1.2105e-03 1.3571e-03 1.8228e+00 1.9902e+00 7.7646e+00 1.4943e+00 7.9558e-02 7.1875e-02 1.6490e-02 6.1395e-02 4.4976e-01 3.5000e-01
1.4474e-03 1.6569e-03 1.7851e+00 1.9413e+00 7.3773e+00 1.4117e+00 7.6912e-02 7.7036e-02 1.7703e-02 6.5392e-02 4.4303e-01 3.5000e-01
1.6842e-03 1.9679e-03 1.7468e+00 1.8907e+00 7.0726e+00 1.3382e+00 7.4858e-02 8.1433e-02 1.8743e-02 6.8748e-02 4.3856e-01 3.5000e-01
1.9211e-03 2.2901e-03 1.7101e+00 1.8413e+00 6.8257e+00 1.2736e+00 7.3220e-02 8.5247e-02 1.9646e-02 7.1613e-02 4.3551e-01 3.5000e-01
2.1579e-03 2.6235e-03 1.6755e+00 1.7945e+00 6.6211e+00 1.2166e+00 7.1888e-02 8.8599e-02 2.0442e-02 7.4092e-02 4.3338e-01 3.5000e-01
2.3947e-03 2.9682e-03 1.6434e+00 1.7506e+00 6.4485e+00 1.1664e+00 7.0786e-02 9.1576e-02 2.1148e-02 7.6256e-02 4.3190e-01 3.5000e-01
2.6316e-03 3.3241e-03 1.6135e+00 1.7097e+00 6.3008e+00 1.1218e+00 6.9862e-02 9.4243e-02 2.1781e-02 7.8162e-02 4.3088e-01 3.5000e-01
2.8684e-03 3.6912e-03 1.5859e+00 1.6717e+00 6.1729e+00 1.0819e+00 6.9079e-02 9.6647e-02 2.2350e-02 7.9851e-02 4.3019e-01 3.5000e-01
3.1053e-03 4.0695e-03 1.5602e+00 1.6363e+00 6.0610e+00 1.0462e+00 6.8409e-02 9.8827e-02 2.2865e-02 8.1356e-02 4.2976e-01 3.5000e-01
3.3421e-03 4.4591e-03 1.5364e+00 1.6033e+00 5.9624e+00 1.0139e+00 6.7831e-02 1.0081e-01 2.3332e-02 8.2702e-02 4.2952e-01 3.5000e-01
3.5789e-03 4.8598e-03 1.5142e+00 1.5726e+00 5.8748e+00 9.8458e-01 6.7329e-02 1.0263e-01 2.3758e-02 8.3910e-02 4.2943e-01 3.5000e-01
3.8158e-03 5.2718e-03 1.4935e+00 1.5439e+00 5.7965e+00 9.5788e-01 6.6891e-02 1.0429e-01 2.4148e-02 8.4998e-02 4.2946e-01 3.5000e-01
4.0526e-03 5.6950e-03 1.4741e+00 1.5171e+00 5.7263e+00 9.3346e-01 6.6506e-02 1.0582e-01 2.4505e-02 8.5979e-02 4.2958e-01 3.5000e-01
4.2895e-03 6.1294e-03 1.4559e+00 1.4919e+00 5.6629e+00 9.1102e-01 6.6168e-02 1.0723e-01 2.4833e-02 8.6866e-02 4.2978e-01 3.5000e-01
4.5263e-03 6.5751e-03 1.4389e+00 1.4683e+00 5.6055e+00 8.9034e-01 6.5869e-02 1.0854e-01 2.5135e-02 8.7668e-02 4.3004e-01 3.5000e-01
4.7632e-03 7.0319e-03 1.4228e+00 1.4460e+00 5.5533e+00 8.7121e-01 6.5604e-02 1.0974e-01 2.5413e-02 8.8395e-02 4.3035e-01 3.5000e-01
5.0000e-03 7.5000e-03 1.4077e+00 1.4251e+00 5.5058e+00 8.5348e-01 6.5369e-02 1.1086e-01 2.5670e-02 8.9054e-02 4.3071e-01 3.5000e-01
