# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.1291e+00 1.1822e+00 1.2497e+01 8.5623e-01 8.1704e-02 1.6987e-02 8.4662e-03 2.4696e-02 6.7166e-01 7.0000e-01
7.3684e-04 7.9114e-04 1.3956e+00 1.4821e+00 1.1686e+01 1.1708e+00 8.1194e-02 2.1110e-02 1.0224e-02 3.0116e-02 6.0111e-01 7.0000e-01
9.7368e-04 1.0685e-03 1.5699e+00 1.6851e+00 1.1004e+01 1.3856e+00 8.0458e-02 2.4728e-02 1.1708e-02 3.4716e-02 5.6217e-01 7.0000e-01
1.2105e-03 1.3571e-03 1.6830e+00 1.8208e+00 1.0424e+01 1.5224e+00 7.9573e-02 2.7987e-02 1.3014e-02 3.8757e-02 5.3747e-01 7.0000e-01
1.4474e-03 1.6569e-03 1.7549e+00 1.9093e+00 9.9280e+00 1.6026e+00 7.8596e-02 3.0958e-02 1.4187e-02 4.2374e-02 5.2039e-01 7.0000e-01
1.6842e-03 1.9679e-03 1.7987e+00 1.9646e+00 9.4987e+00 1.6430e+00 7.7570e-02 3.3687e-02 1.5255e-02 4.5650e-02 5.0787e-01 7.0000e-01
1.9211e-03 2.2901e-03 1.8231e+00 1.9963e+00 9.1247e+00 1.6561e+00 7.6526e-02 3.6205e-02 1.6235e-02 4.8642e-02 4.9827e-01 7.0000e-01
2.1579e-03 2.6235e-03 1.8341e+00 2.0113e+00 8.7963e+00 1.6505e+00 7.5486e-02 3.8537e-02 1.7139e-02 5.1390e-02 4.9067e-01 7.0000e-01
2.3947e-03 2.9682e-03 1.8358e+00 2.0143e+00 8.5062e+00 1.6327e+00 7.4464e-02 4.0703e-02 1.7977e-02 5.3926e-02 4.8447e-01 7.0000e-01
2.6316e-03 3.3241e-03 1.8310e+00 2.0087e+00 8.2482e+00 1.6070e+00 7.3469e-02 4.2719e-02 1.8757e-02 5.6275e-02 4.7931e-01 7.0000e-01
2.8684e-03 3.6912e-03 1.8217e+00 1.9971e+00 8.0175e+00 1.5762e+00 7.2508e-02 4.4601e-02 1.9484e-02 5.8458e-02 4.7495e-01 7.0000e-01
3.1053e-03 4.0695e-03 1.8094e+00 1.9812e+00 7.8101e+00 1.5426e+00 7.1582e-02 4.6360e-02 2.0164e-02 6.0491e-02 4.7120e-01 7.0000e-01
3.3421e-03 4.4591e-03 1.7949e+00 1.9623e+00 7.6227e+00 1.5075e+00 7.0695e-02 4.8007e-02 2.0802e-02 6.2390e-02 4.6793e-01 7.0000e-01
3.5789e-03 4.8598e-03 1.7790e+00 1.9414e+00 7.4527e+00 1.4718e+00 6.9845e-02 4.9553e-02 2.1400e-02 6.4167e-02 4.6505e-01 7.0000e-01
3.8158e-03 5.2718e-03 1.7623e+00 1.9192e+00 7.2979e+00 1.4364e+00 6.9032e-02 5.1005e-02 2.1962e-02 6.5832e-02 4.6250e-01 7.0000e-01
4.0526e-03 5.6950e-03 1.7451e+00 1.8961e+00 7.1562e+00 1.4015e+00 6.8254e-02 5.2371e-02 2.2492e-02 6.7395e-02 4.6021e-01 7.0000e-01
4.2895e-03 6.1294e-03 1.7277e+00 1.8727e+00 7.0263e+00 1.3676e+00 6.7511e-02 5.3657e-02 2.2992e-02 6.8865e-02 4.5815e-01 7.0000e-01
4.5263e-03 6.5751e-03 1.7103e+00 1.8492e+00 6.9067e+00 1.3347e+00 6.6801e-02 5.4870e-02 2.3464e-02 7.0247e-02 4.5629e-01 7.0000e-01
4.7632e-03 7.0319e-03 1.6930e+00 1.8258e+00 6.7964e+00 1.3029e+00 6.6121e-02 5.6015e-02 2.3910e-02 7.1549e-02 4.5458e-01 7.0000e-01
5.0000e-03 7.5000e-03 1.6759e+00 1.8025e+00 6.6943e+00 1.2724e+00 6.5471e-02 5.7097e-02 2.4332e-02 7.2777e-02 4.5302e-01 7.0000e-01
