# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.2130e+00 1.2765e+00 1.1846e+01 8.2772e-01 7.3971e-02 2.1202e-02 6.4747e-03 2.7578e-02 5.6253e-01 6.5000e-01
7.3684e-04 7.9114e-04 1.4606e+00 1.5593e+00 1.0983e+01 1.0631e+00 7.0929e-02 2.6325e-02 7.8702e-03 3.3613e-02 4.9835e-01 6.5000e-01
9.7368e-04 1.0685e-03 1.6080e+00 1.7342e+00 1.0283e+01 1.1948e+00 6.8080e-02 3.0716e-02 9.0409e-03 3.8670e-02 4.6208e-01 6.5000e-01
1.2105e-03 1.3571e-03 1.6943e+00 1.8401e+00 9.7081e+00 1.2591e+00 6.5473e-02 3.4566e-02 1.0055e-02 4.3047e-02 4.3860e-01 6.5000e-01
1.4474e-03 1.6569e-03 1.7427e+00 1.9013e+00 9.2284e+00 1.2819e+00 6.3116e-02 3.7987e-02 1.0949e-02 4.6907e-02 4.2208e-01 6.5000e-01
1.6842e-03 1.9679e-03 1.7671e+00 1.9333e+00 8.8228e+00 1.2796e+00 6.0999e-02 4.1055e-02 1.1747e-02 5.0354e-02 4.0979e-01 6.5000e-01
1.9211e-03 2.2901e-03 1.7761e+00 1.9459e+00 8.4758e+00 1.2627e+00 5.9099e-02 4.3830e-02 1.2466e-02 5.3462e-02 4.0029e-01 6.5000e-01
2.1579e-03 2.6235e-03 1.7751e+00 1.9455e+00 8.1756e+00 1.2374e+00 5.7393e-02 4.6356e-02 1.3119e-02 5.6284e-02 3.9271e-01 6.5000e-01
2.3947e-03 2.9682e-03 1.7675e+00 1.9364e+00 7.9133e+00 1.2076e+00 5.5859e-02 4.8667e-02 1.3716e-02 5.8863e-02 3.8653e-01 6.5000e-01
2.6316e-03 3.3241e-03 1.7558e+00 1.9216e+00 7.6822e+00 1.1757e+00 5.4475e-02 5.0793e-02 1.4264e-02 6.1231e-02 3.8140e-01 6.5000e-01
2.8684e-03 3.6912e-03 1.7413e+00 1.9028e+00 7.4770e+00 1.1433e+00 5.3223e-02 5.2757e-02 1.4769e-02 6.3415e-02 3.7707e-01 6.5000e-01
3.1053e-03 4.0695e-03 1.7251e+00 1.8816e+00 7.2936e+00 1.1111e+00 5.2087e-02 5.4577e-02 1.5236e-02 6.5435e-02 3.7337e-01 6.5000e-01
3.3421e-03 4.4591e-03 1.7079e+00 1.8588e+00 7.1286e+00 1.0798e+00 5.1053e-02 5.6270e-02 1.5671e-02 6.7311e-02 3.7019e-01 6.5000e-01
3.5789e-03 4.8598e-03 1.6902e+00 1.8351e+00 6.9794e+00 1.0496e+00 5.0109e-02 5.7849e-02 1.6076e-02 6.9056e-02 3.6742e-01 6.5000e-01
3.8158e-03 5.2718e-03 1.6722e+00 1.8110e+00 6.8438e+00 1.0207e+00 4.9244e-02 5.9325e-02 1.6454e-02 7.0684e-02 3.6499e-01 6.5000e-01
4.0526e-03 5.6950e-03 1.6544e+00 1.7869e+00 6.7202e+00 9.9313e-01 4.8450e-02 6.0708e-02 1.6808e-02 7.2205e-02 3.6286e-01 6.5000e-01
4.2895e-03 6.1294e-03 1.6367e+00 1.7628e+00 6.6069e+00 9.6696e-01 4.7719e-02 6.2007e-02 1.7141e-02 7.3628e-02 3.6097e-01 6.5000e-01
4.5263e-03 6.5751e-03 1.6193e+00 1.7392e+00 6.5028e+00 9.4214e-01 4.7044e-02 6.3228e-02 1.7453e-02 7.4962e-02 3.5929e-01 6.5000e-01
4.7632e-03 7.0319e-03 1.6024e+00 1.7159e+00 6.4068e+00 9.1863e-01 4.6419e-02 6.4377e-02 1.7747e-02 7.6215e-02 3.5779e-01 6.5000e-01
5.0000e-03 7.5000e-03 1.5858e+00 1.6932e+00 6.3180e+00 8.9636e-01 4.5840e-02 6.5462e-02 1.8024e-02 7.7391e-02 3.5644e-01 6.5000e-01
