# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 9.2868e-01 9.6800e-01 1.1350e+01 2.7608e-01 2.0795e-02 9.8034e-03 3.3685e-03 2.5322e-02 3.2011e-01 9.0000e-01
7.3684e-04 7.9114e-04 1.1659e+00 1.2316e+00 1.0752e+01 3.8428e-01 2.0253e-02 1.2042e-02 4.0376e-03 3.0679e-02 2.8269e-01 9.0000e-01
9.7368e-04 1.0685e-03 1.3308e+00 1.4204e+00 1.0240e+01 4.6289e-01 1.9706e-02 1.3963e-02 4.5911e-03 3.5175e-02 2.6138e-01 9.0000e-01
1.2105e-03 1.3571e-03 1.4460e+00 1.5560e+00 9.7972e+00 5.1740e-01 1.9169e-02 1.5663e-02 5.0694e-03 3.9095e-02 2.4745e-01 9.0000e-01
1.4474e-03 1.6569e-03 1.5266e+00 1.6529e+00 9.4106e+00 5.5355e-01 1.8649e-02 1.7194e-02 5.4933e-03 4.2593e-02 2.3754e-01 9.0000e-01
1.6842e-03 1.9679e-03 1.5824e+00 1.7215e+00 9.0700e+00 5.7612e-01 1.8153e-02 1.8590e-02 5.8750e-03 4.5758e-02 2.3009e-01 9.0000e-01
1.9211e-03 2.2901e-03 1.6204e+00 1.7690e+00 8.7678e+00 5.8875e-01 1.7683e-02 1.9872e-02 6.2225e-03 4.8654e-02 2.2424e-01 9.0000e-01
2.1579e-03 2.6235e-03 1.6453e+00 1.8007e+00 8.4978e+00 5.9420e-01 1.7239e-02 2.1056e-02 6.5415e-03 5.1322e-02 2.1951e-01 9.0000e-01
2.3947e-03 2.9682e-03 1.6605e+00 1.8204e+00 8.2552e+00 5.9447e-01 1.6822e-02 2.2155e-02 6.8363e-03 5.3796e-02 2.1559e-01 9.0000e-01
2.6316e-03 3.3241e-03 1.6686e+00 1.8310e+00 8.0359e+00 5.9106e-01 1.6431e-02 2.3179e-02 7.1100e-03 5.6101e-02 2.1228e-01 9.0000e-01
2.8684e-03 3.6912e-03 1.6713e+00 1.8347e+00 7.8368e+00 5.8505e-01 1.6065e-02 2.4137e-02 7.3651e-03 5.8255e-02 2.0944e-01 9.0000e-01
3.1053e-03 4.0695e-03 1.6700e+00 1.8331e+00 7.6553e+00 5.7724e-01 1.5723e-02 2.5035e-02 7.6038e-03 6.0275e-02 2.0698e-01 9.0000e-01
3.3421e-03 4.4591e-03 1.6656e+00 1.8273e+00 7.4890e+00 5.6820e-01 1.5402e-02 2.5880e-02 7.8278e-03 6.2175e-02 2.0482e-01 9.0000e-01
3.5789e-03 4.8598e-03 1.6589e+00 1.8185e+00 7.3363e+00 5.5838e-01 1.5102e-02 2.6675e-02 8.0385e-03 6.3964e-02 2.0291e-01 9.0000e-01
3.8158e-03 5.2718e-03 1.6505e+00 1.8072e+00 7.1955e+00 5.4809e-01 1.4821e-02 2.7426e-02 8.2372e-03 6.5654e-02 2.0120e-01 9.0000e-01
4.0526e-03 5.6950e-03 1.6408e+00 1.7942e+00 7.0652e+00 5.3756e-01 1.4558e-02 2.8136e-02 8.4249e-03 6.7252e-02 1.9967e-01 9.0000e-01
4.2895e-03 6.1294e-03 1.6302e+00 1.7798e+00 6.9445e+00 5.2695e-01 1.4311e-02 2.8807e-02 8.6024e-03 6.8765e-02 1.9829e-01 9.0000e-01
4.5263e-03 6.5751e-03 1.6189e+00 1.7644e+00 6.8323e+00 5.1640e-01 1.4080e-02 2.9444e-02 8.7707e-03 7.0200e-02 1.9704e-01 9.0000e-01
4.7632e-03 7.0319e-03 1.6071e+00 1.7483e+00 6.7277e+00 5.0598e-01 1.3862e-02 3.0049e-02 8.9305e-03 7.1561e-02 1.9591e-01 9.0000e-01
5.0000e-03 7.5000e-03 1.5950e+00 1.7317e+00 6.6300e+00 4.9576e-01 1.3657e-02 3.0623e-02 9.0823e-03 7.2854e-02 1.9487e-01 9.0000e-01
