# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.0601e+00 1.1078e+00 1.2346e+01 7.0495e-01 6.8003e-02 1.5082e-02 8.3142e-03 2.4275e-02 6.2730e-01 7.5000e-01
7.3684e-04 7.9114e-04 1.3206e+00 1.3993e+00 1.1603e+01 9.8157e-01 6.7969e-02 1.8668e-02 1.0002e-02 2.9530e-02 5.6283e-01 7.5000e-01
9.7368e-04 1.0685e-03 1.4964e+00 1.6024e+00 1.0973e+01 1.1813e+00 6.7734e-02 2.1805e-02 1.1417e-02 3.3976e-02 5.2759e-01 7.5000e-01
1.2105e-03 1.3571e-03 1.6148e+00 1.7431e+00 1.0433e+01 1.3181e+00 6.7351e-02 2.4630e-02 1.2656e-02 3.7879e-02 5.0549e-01 7.5000e-01
1.4474e-03 1.6569e-03 1.6938e+00 1.8394e+00 9.9657e+00 1.4068e+00 6.6859e-02 2.7211e-02 1.3766e-02 4.1375e-02 4.9036e-01 7.5000e-01
1.6842e-03 1.9679e-03 1.7452e+00 1.9034e+00 9.5580e+00 1.4600e+00 6.6291e-02 2.9590e-02 1.4778e-02 4.4547e-02 4.7937e-01 7.5000e-01
1.9211e-03 2.2901e-03 1.7771e+00 1.9440e+00 9.1996e+00 1.4874e+00 6.5671e-02 3.1794e-02 1.5708e-02 4.7452e-02 4.7101e-01 7.5000e-01
2.1579e-03 2.6235e-03 1.7951e+00 1.9675e+00 8.8825e+00 1.4965e+00 6.5020e-02 3.3844e-02 1.6569e-02 5.0129e-02 4.6441e-01 7.5000e-01
2.3947e-03 2.9682e-03 1.8031e+00 1.9784e+00 8.6001e+00 1.4925e+00 6.4352e-02 3.5757e-02 1.7369e-02 5.2608e-02 4.5906e-01 7.5000e-01
2.6316e-03 3.3241e-03 1.8040e+00 1.9800e+00 8.3472e+00 1.4794e+00 6.3676e-02 3.7546e-02 1.8117e-02 5.4913e-02 4.5461e-01 7.5000e-01
2.8684e-03 3.6912e-03 1.7996e+00 1.9747e+00 8.1197e+00 1.4601e+00 6.3003e-02 3.9223e-02 1.8817e-02 5.7062e-02 4.5084e-01 7.5000e-01
3.1053e-03 4.0695e-03 1.7916e+00 1.9645e+00 7.9140e+00 1.4366e+00 6.2336e-02 4.0796e-02 1.9474e-02 5.9072e-02 4.4758e-01 7.5000e-01
3.3421e-03 4.4591e-03 1.7808e+00 1.9505e+00 7.7272e+00 1.4105e+00 6.1680e-02 4.2276e-02 2.0092e-02 6.0955e-02 4.4474e-01 7.5000e-01
3.5789e-03 4.8598e-03 1.7682e+00 1.9339e+00 7.5569e+00 1.3827e+00 6.1038e-02 4.3668e-02 2.0674e-02 6.2723e-02 4.4222e-01 7.5000e-01
3.8158e-03 5.2718e-03 1.7543e+00 1.9154e+00 7.4011e+00 1.3541e+00 6.0411e-02 4.4981e-02 2.1223e-02 6.4386e-02 4.3997e-01 7.5000e-01
4.0526e-03 5.6950e-03 1.7395e+00 1.8957e+00 7.2581e+00 1.3252e+00 5.9801e-02 4.6220e-02 2.1742e-02 6.5952e-02 4.3794e-01 7.5000e-01
4.2895e-03 6.1294e-03 1.7242e+00 1.8750e+00 7.1265e+00 1.2964e+00 5.9207e-02 4.7390e-02 2.2233e-02 6.7428e-02 4.3609e-01 7.5000e-01
4.5263e-03 6.5751e-03 1.7086e+00 1.8539e+00 7.0049e+00 1.2681e+00 5.8632e-02 4.8496e-02 2.2697e-02 6.8821e-02 4.3439e-01 7.5000e-01
4.7632e-03 7.0319e-03 1.6928e+00 1.8325e+00 6.8924e+00 1.2403e+00 5.8073e-02 4.9542e-02 2.3138e-02 7.0137e-02 4.3283e-01 7.5000e-01
5.0000e-03 7.5000e-03 1.6771e+00 1.8111e+00 6.7880e+00 1.2133e+00 5.7531e-02 5.0533e-02 2.3556e-02 7.1382e-02 4.3139e-01 7.5000e-01
