# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.0709e+00 1.1204e+00 1.1980e+01 6.4389e-01 6.1199e-02 1.5898e-02 6.5232e-03 2.5430e-02 5.6144e-01 7.5000e-01
7.3684e-04 7.9114e-04 1.3252e+00 1.4060e+00 1.1236e+01 8.7714e-01 6.0137e-02 1.9693e-02 7.8684e-03 3.0937e-02 4.9945e-01 7.5000e-01
9.7368e-04 1.0685e-03 1.4928e+00 1.6005e+00 1.0610e+01 1.0355e+00 5.8982e-02 2.2993e-02 8.9983e-03 3.5586e-02 4.6469e-01 7.5000e-01
1.2105e-03 1.3571e-03 1.6029e+00 1.7321e+00 1.0077e+01 1.1363e+00 5.7790e-02 2.5939e-02 9.9858e-03 3.9651e-02 4.4230e-01 7.5000e-01
1.4474e-03 1.6569e-03 1.6742e+00 1.8195e+00 9.6199e+00 1.1957e+00 5.6599e-02 2.8606e-02 1.0868e-02 4.3277e-02 4.2660e-01 7.5000e-01
1.6842e-03 1.9679e-03 1.7190e+00 1.8758e+00 9.2236e+00 1.2261e+00 5.5435e-02 3.1042e-02 1.1666e-02 4.6554e-02 4.1494e-01 7.5000e-01
1.9211e-03 2.2901e-03 1.7454e+00 1.9097e+00 8.8774e+00 1.2365e+00 5.4314e-02 3.3279e-02 1.2395e-02 4.9543e-02 4.0590e-01 7.5000e-01
2.1579e-03 2.6235e-03 1.7590e+00 1.9277e+00 8.5725e+00 1.2335e+00 5.3243e-02 3.5345e-02 1.3065e-02 5.2286e-02 3.9867e-01 7.5000e-01
2.3947e-03 2.9682e-03 1.7635e+00 1.9342e+00 8.3021e+00 1.2214e+00 5.2228e-02 3.7258e-02 1.3684e-02 5.4818e-02 3.9275e-01 7.5000e-01
2.6316e-03 3.3241e-03 1.7616e+00 1.9323e+00 8.0609e+00 1.2035e+00 5.1269e-02 3.9037e-02 1.4259e-02 5.7165e-02 3.8779e-01 7.5000e-01
2.8684e-03 3.6912e-03 1.7553e+00 1.9243e+00 7.8445e+00 1.1818e+00 5.0366e-02 4.0695e-02 1.4794e-02 5.9347e-02 3.8357e-01 7.5000e-01
3.1053e-03 4.0695e-03 1.7457e+00 1.9120e+00 7.6492e+00 1.1578e+00 4.9516e-02 4.2245e-02 1.5293e-02 6.1383e-02 3.7994e-01 7.5000e-01
3.3421e-03 4.4591e-03 1.7339e+00 1.8966e+00 7.4722e+00 1.1327e+00 4.8716e-02 4.3696e-02 1.5761e-02 6.3286e-02 3.7678e-01 7.5000e-01
3.5789e-03 4.8598e-03 1.7206e+00 1.8790e+00 7.3111e+00 1.1071e+00 4.7965e-02 4.5059e-02 1.6200e-02 6.5070e-02 3.7399e-01 7.5000e-01
3.8158e-03 5.2718e-03 1.7062e+00 1.8598e+00 7.1638e+00 1.0816e+00 4.7258e-02 4.6339e-02 1.6612e-02 6.6745e-02 3.7153e-01 7.5000e-01
4.0526e-03 5.6950e-03 1.6912e+00 1.8397e+00 7.0287e+00 1.0563e+00 4.6593e-02 4.7545e-02 1.7001e-02 6.8321e-02 3.6932e-01 7.5000e-01
4.2895e-03 6.1294e-03 1.6758e+00 1.8190e+00 6.9044e+00 1.0317e+00 4.5967e-02 4.8682e-02 1.7367e-02 6.9804e-02 3.6735e-01 7.5000e-01
4.5263e-03 6.5751e-03 1.6603e+00 1.7979e+00 6.7897e+00 1.0077e+00 4.5376e-02 4.9756e-02 1.7714e-02 7.1203e-02 3.6556e-01 7.5000e-01
4.7632e-03 7.0319e-03 1.6447e+00 1.7767e+00 6.6835e+00 9.8454e-01 4.4819e-02 5.0771e-02 1.8041e-02 7.2524e-02 3.6394e-01 7.5000e-01
5.0000e-03 7.5000e-03 1.6293e+00 1.7556e+00 6.5850e+00 9.6221e-01 4.4292e-02 5.1732e-02 1.8351e-02 7.3771e-02 3.6247e-01 7.5000e-01
