# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.0126e+00 1.0574e+00 1.1907e+01 5.4100e-01 5.0569e-02 1.3698e-02 6.4693e-03 2.4878e-02 5.2764e-01 8.0000e-01
7.3684e-04 7.9114e-04 1.2635e+00 1.3376e+00 1.1218e+01 7.5205e-01 5.0142e-02 1.6923e-02 7.7731e-03 3.0217e-02 4.7106e-01 8.0000e-01
9.7368e-04 1.0685e-03 1.4340e+00 1.5341e+00 1.0633e+01 9.0411e-01 4.9599e-02 1.9728e-02 8.8619e-03 3.4717e-02 4.3967e-01 8.0000e-01
1.2105e-03 1.3571e-03 1.5499e+00 1.6715e+00 1.0130e+01 1.0082e+00 4.8980e-02 2.2240e-02 9.8117e-03 3.8655e-02 4.1968e-01 8.0000e-01
1.4474e-03 1.6569e-03 1.6282e+00 1.7665e+00 9.6942e+00 1.0758e+00 4.8316e-02 2.4524e-02 1.0661e-02 4.2175e-02 4.0579e-01 8.0000e-01
1.6842e-03 1.9679e-03 1.6802e+00 1.8310e+00 9.3130e+00 1.1167e+00 4.7629e-02 2.6620e-02 1.1431e-02 4.5364e-02 3.9557e-01 8.0000e-01
1.9211e-03 2.2901e-03 1.7134e+00 1.8730e+00 8.9771e+00 1.1381e+00 4.6935e-02 2.8556e-02 1.2137e-02 4.8281e-02 3.8769e-01 8.0000e-01
2.1579e-03 2.6235e-03 1.7331e+00 1.8985e+00 8.6790e+00 1.1457e+00 4.6246e-02 3.0352e-02 1.2788e-02 5.0967e-02 3.8142e-01 8.0000e-01
2.3947e-03 2.9682e-03 1.7432e+00 1.9119e+00 8.4130e+00 1.1434e+00 4.5570e-02 3.2024e-02 1.3393e-02 5.3455e-02 3.7629e-01 8.0000e-01
2.6316e-03 3.3241e-03 1.7462e+00 1.9161e+00 8.1741e+00 1.1343e+00 4.4912e-02 3.3586e-02 1.3956e-02 5.5768e-02 3.7200e-01 8.0000e-01
2.8684e-03 3.6912e-03 1.7440e+00 1.9136e+00 7.9586e+00 1.1203e+00 4.4275e-02 3.5048e-02 1.4483e-02 5.7926e-02 3.6835e-01 8.0000e-01
3.1053e-03 4.0695e-03 1.7381e+00 1.9060e+00 7.7632e+00 1.1032e+00 4.3661e-02 3.6419e-02 1.4977e-02 5.9946e-02 3.6519e-01 8.0000e-01
3.3421e-03 4.4591e-03 1.7294e+00 1.8947e+00 7.5853e+00 1.0840e+00 4.3072e-02 3.7708e-02 1.5441e-02 6.1840e-02 3.6244e-01 8.0000e-01
3.5789e-03 4.8598e-03 1.7187e+00 1.8807e+00 7.4228e+00 1.0635e+00 4.2506e-02 3.8922e-02 1.5878e-02 6.3621e-02 3.6000e-01 8.0000e-01
3.8158e-03 5.2718e-03 1.7067e+00 1.8646e+00 7.2737e+00 1.0423e+00 4.1965e-02 4.0067e-02 1.6290e-02 6.5297e-02 3.5783e-01 8.0000e-01
4.0526e-03 5.6950e-03 1.6936e+00 1.8472e+00 7.1365e+00 1.0208e+00 4.1447e-02 4.1147e-02 1.6680e-02 6.6878e-02 3.5587e-01 8.0000e-01
4.2895e-03 6.1294e-03 1.6800e+00 1.8287e+00 7.0099e+00 9.9938e-01 4.0951e-02 4.2168e-02 1.7048e-02 6.8371e-02 3.5411e-01 8.0000e-01
4.5263e-03 6.5751e-03 1.6659e+00 1.8096e+00 6.8928e+00 9.7821e-01 4.0478e-02 4.3135e-02 1.7397e-02 6.9782e-02 3.5250e-01 8.0000e-01
4.7632e-03 7.0319e-03 1.6515e+00 1.7901e+00 6.7841e+00 9.5744e-01 4.0024e-02 4.4050e-02 1.7728e-02 7.1118e-02 3.5103e-01 8.0000e-01
5.0000e-03 7.5000e-03 1.6371e+00 1.7704e+00 6.6830e+00 9.3717e-01 3.9591e-02 4.4918e-02 1.8042e-02 7.2383e-02 3.4967e-01 8.0000e-01
