# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.5623e+00 1.6585e+00 1.2796e+01 1.8752e+00 1.3386e-01 2.6141e-02 1.0551e-02 2.8288e-02 7.6826e-01 5.0000e-01
7.3684e-04 7.9114e-04 1.8157e+00 1.9568e+00 1.1580e+01 2.2709e+00 1.2986e-01 3.3110e-02 1.3026e-02 3.4911e-02 6.8881e-01 5.0000e-01
9.7368e-04 1.0685e-03 1.9362e+00 2.1061e+00 1.0640e+01 2.4204e+00 1.2600e-01 3.9164e-02 1.5143e-02 4.0484e-02 6.4565e-01 5.0000e-01
1.2105e-03 1.3571e-03 1.9853e+00 2.1709e+00 9.9038e+00 2.4389e+00 1.2244e-01 4.4467e-02 1.6986e-02 4.5271e-02 6.1879e-01 5.0000e-01
1.4474e-03 1.6569e-03 1.9962e+00 2.1881e+00 9.3167e+00 2.3934e+00 1.1926e-01 4.9142e-02 1.8608e-02 4.9436e-02 6.0062e-01 5.0000e-01
1.6842e-03 1.9679e-03 1.9868e+00 2.1787e+00 8.8396e+00 2.3194e+00 1.1643e-01 5.3291e-02 2.0049e-02 5.3097e-02 5.8759e-01 5.0000e-01
1.9211e-03 2.2901e-03 1.9665e+00 2.1545e+00 8.4451e+00 2.2345e+00 1.1392e-01 5.7000e-02 2.1339e-02 5.6343e-02 5.7783e-01 5.0000e-01
2.1579e-03 2.6235e-03 1.9407e+00 2.1224e+00 8.1137e+00 2.1479e+00 1.1168e-01 6.0337e-02 2.2500e-02 5.9243e-02 5.7030e-01 5.0000e-01
2.3947e-03 2.9682e-03 1.9123e+00 2.0862e+00 7.8314e+00 2.0638e+00 1.0969e-01 6.3356e-02 2.3553e-02 6.1852e-02 5.6432e-01 5.0000e-01
2.6316e-03 3.3241e-03 1.8831e+00 2.0483e+00 7.5881e+00 1.9840e+00 1.0791e-01 6.6104e-02 2.4512e-02 6.4211e-02 5.5949e-01 5.0000e-01
2.8684e-03 3.6912e-03 1.8540e+00 2.0100e+00 7.3762e+00 1.9095e+00 1.0630e-01 6.8616e-02 2.5390e-02 6.6354e-02 5.5551e-01 5.0000e-01
3.1053e-03 4.0695e-03 1.8255e+00 1.9723e+00 7.1901e+00 1.8402e+00 1.0485e-01 7.0922e-02 2.6196e-02 6.8309e-02 5.5220e-01 5.0000e-01
3.3421e-03 4.4591e-03 1.7979e+00 1.9356e+00 7.0252e+00 1.7760e+00 1.0352e-01 7.3047e-02 2.6940e-02 7.0099e-02 5.4941e-01 5.0000e-01
3.5789e-03 4.8598e-03 1.7715e+00 1.9001e+00 6.8782e+00 1.7167e+00 1.0232e-01 7.5010e-02 2.7628e-02 7.1742e-02 5.4703e-01 5.0000e-01
3.8158e-03 5.2718e-03 1.7462e+00 1.8660e+00 6.7463e+00 1.6617e+00 1.0121e-01 7.6829e-02 2.8265e-02 7.3255e-02 5.4500e-01 5.0000e-01
4.0526e-03 5.6950e-03 1.7220e+00 1.8334e+00 6.6273e+00 1.6108e+00 1.0019e-01 7.8518e-02 2.8858e-02 7.4650e-02 5.4324e-01 5.0000e-01
4.2895e-03 6.1294e-03 1.6990e+00 1.8021e+00 6.5196e+00 1.5636e+00 9.9243e-02 8.0090e-02 2.9410e-02 7.5939e-02 5.4171e-01 5.0000e-01
4.5263e-03 6.5751e-03 1.6770e+00 1.7723e+00 6.4215e+00 1.5197e+00 9.8369e-02 8.1556e-02 2.9925e-02 7.7133e-02 5.4037e-01 5.0000e-01
4.7632e-03 7.0319e-03 1.6561e+00 1.7439e+00 6.3320e+00 1.4789e+00 9.7555e-02 8.2924e-02 3.0406e-02 7.8239e-02 5.3921e-01 5.0000e-01
5.0000e-03 7.5000e-03 1.6362e+00 1.7168e+00 6.2499e+00 1.4408e+00 9.6795e-02 8.4204e-02 3.0856e-02 7.9266e-02 5.3818e-01 5.0000e-01
