# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.1936e+00 1.2509e+00 1.3105e+01 1.0934e+00 1.0202e-01 1.7921e-02 1.0251e-02 2.3820e-02 7.6745e-01 6.5000e-01
7.3684e-04 7.9114e-04 1.4739e+00 1.5669e+00 1.2218e+01 1.4984e+00 1.0214e-01 2.2318e-02 1.2397e-02 2.9122e-02 6.8972e-01 6.5000e-01
9.7368e-04 1.0685e-03 1.6561e+00 1.7797e+00 1.1473e+01 1.7753e+00 1.0190e-01 2.6205e-02 1.4218e-02 3.3650e-02 6.4732e-01 6.5000e-01
1.2105e-03 1.3571e-03 1.7729e+00 1.9204e+00 1.0842e+01 1.9512e+00 1.0141e-01 2.9729e-02 1.5827e-02 3.7648e-02 6.2076e-01 6.5000e-01
1.4474e-03 1.6569e-03 1.8458e+00 2.0107e+00 1.0301e+01 2.0532e+00 1.0073e-01 3.2959e-02 1.7280e-02 4.1240e-02 6.0261e-01 6.5000e-01
1.6842e-03 1.9679e-03 1.8889e+00 2.0655e+00 9.8349e+00 2.1030e+00 9.9926e-02 3.5940e-02 1.8607e-02 4.4502e-02 5.8943e-01 6.5000e-01
1.9211e-03 2.2901e-03 1.9114e+00 2.0952e+00 9.4297e+00 2.1169e+00 9.9035e-02 3.8700e-02 1.9829e-02 4.7485e-02 5.7942e-01 6.5000e-01
2.1579e-03 2.6235e-03 1.9199e+00 2.1072e+00 9.0752e+00 2.1068e+00 9.8093e-02 4.1261e-02 2.0960e-02 5.0227e-02 5.7154e-01 6.5000e-01
2.3947e-03 2.9682e-03 1.9188e+00 2.1067e+00 8.7630e+00 2.0807e+00 9.7125e-02 4.3644e-02 2.2011e-02 5.2757e-02 5.6516e-01 6.5000e-01
2.6316e-03 3.3241e-03 1.9110e+00 2.0974e+00 8.4865e+00 2.0445e+00 9.6148e-02 4.5864e-02 2.2989e-02 5.5099e-02 5.5987e-01 6.5000e-01
2.8684e-03 3.6912e-03 1.8987e+00 2.0820e+00 8.2400e+00 2.0022e+00 9.5176e-02 4.7935e-02 2.3903e-02 5.7272e-02 5.5540e-01 6.5000e-01
3.1053e-03 4.0695e-03 1.8833e+00 2.0623e+00 8.0192e+00 1.9564e+00 9.4217e-02 4.9871e-02 2.4757e-02 5.9294e-02 5.5156e-01 6.5000e-01
3.3421e-03 4.4591e-03 1.8661e+00 2.0398e+00 7.8206e+00 1.9090e+00 9.3276e-02 5.1683e-02 2.5558e-02 6.1177e-02 5.4822e-01 6.5000e-01
3.5789e-03 4.8598e-03 1.8476e+00 2.0155e+00 7.6409e+00 1.8613e+00 9.2357e-02 5.3380e-02 2.6309e-02 6.2936e-02 5.4527e-01 6.5000e-01
3.8158e-03 5.2718e-03 1.8284e+00 1.9901e+00 7.4778e+00 1.8140e+00 9.1463e-02 5.4973e-02 2.7015e-02 6.4581e-02 5.4265e-01 6.5000e-01
4.0526e-03 5.6950e-03 1.8088e+00 1.9641e+00 7.3292e+00 1.7678e+00 9.0594e-02 5.6469e-02 2.7680e-02 6.6120e-02 5.4028e-01 6.5000e-01
4.2895e-03 6.1294e-03 1.7893e+00 1.9379e+00 7.1933e+00 1.7229e+00 8.9751e-02 5.7875e-02 2.8306e-02 6.7563e-02 5.3815e-01 6.5000e-01
4.5263e-03 6.5751e-03 1.7699e+00 1.9118e+00 7.0686e+00 1.6796e+00 8.8933e-02 5.9198e-02 2.8896e-02 6.8918e-02 5.3619e-01 6.5000e-01
4.7632e-03 7.0319e-03 1.7507e+00 1.8859e+00 6.9539e+00 1.6380e+00 8.8141e-02 6.0445e-02 2.9453e-02 7.0189e-02 5.3440e-01 6.5000e-01
5.0000e-03 7.5000e-03 1.7320e+00 1.8606e+00 6.8480e+00 1.5981e+00 8.7373e-02 6.1620e-02 2.9980e-02 7.1385e-02 5.3274e-01 6.5000e-01
