# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.5351e+00 1.6202e+00 1.4532e+01 2.2154e+00 1.6131e-01 2.1803e-02 1.2780e-02 2.3483e-02 9.4012e-01 5.0000e-01
7.3684e-04 7.9114e-04 1.8548e+00 1.9888e+00 1.3262e+01 2.9090e+00 1.6126e-01 2.7627e-02 1.5682e-02 2.9171e-02 8.4557e-01 5.0000e-01
9.7368e-04 1.0685e-03 2.0378e+00 2.2094e+00 1.2223e+01 3.2974e+00 1.6052e-01 3.2903e-02 1.8222e-02 3.4145e-02 7.9408e-01 5.0000e-01
1.2105e-03 1.3571e-03 2.1342e+00 2.3311e+00 1.1369e+01 3.4709e+00 1.5933e-01 3.7732e-02 2.0506e-02 3.8575e-02 7.6199e-01 5.0000e-01
1.4474e-03 1.6569e-03 2.1771e+00 2.3884e+00 1.0664e+01 3.5087e+00 1.5785e-01 4.2152e-02 2.2581e-02 4.2547e-02 7.4028e-01 5.0000e-01
1.6842e-03 1.9679e-03 2.1873e+00 2.4049e+00 1.0079e+01 3.4673e+00 1.5624e-01 4.6190e-02 2.4471e-02 4.6117e-02 7.2471e-01 5.0000e-01
1.9211e-03 2.2901e-03 2.1781e+00 2.3961e+00 9.5887e+00 3.3829e+00 1.5458e-01 4.9876e-02 2.6196e-02 4.9333e-02 7.1307e-01 5.0000e-01
2.1579e-03 2.6235e-03 2.1576e+00 2.3720e+00 9.1744e+00 3.2776e+00 1.5293e-01 5.3242e-02 2.7773e-02 5.2238e-02 7.0407e-01 5.0000e-01
2.3947e-03 2.9682e-03 2.1308e+00 2.3391e+00 8.8208e+00 3.1643e+00 1.5131e-01 5.6319e-02 2.9218e-02 5.4868e-02 6.9691e-01 5.0000e-01
2.6316e-03 3.3241e-03 2.1008e+00 2.3012e+00 8.5163e+00 3.0501e+00 1.4975e-01 5.9137e-02 3.0545e-02 5.7257e-02 6.9108e-01 5.0000e-01
2.8684e-03 3.6912e-03 2.0695e+00 2.2610e+00 8.2518e+00 2.9390e+00 1.4825e-01 6.1724e-02 3.1767e-02 5.9432e-02 6.8625e-01 5.0000e-01
3.1053e-03 4.0695e-03 2.0379e+00 2.2201e+00 8.0202e+00 2.8330e+00 1.4682e-01 6.4103e-02 3.2894e-02 6.1417e-02 6.8218e-01 5.0000e-01
3.3421e-03 4.4591e-03 2.0067e+00 2.1793e+00 7.8159e+00 2.7330e+00 1.4544e-01 6.6295e-02 3.3935e-02 6.3234e-02 6.7870e-01 5.0000e-01
3.5789e-03 4.8598e-03 1.9764e+00 2.1394e+00 7.6347e+00 2.6393e+00 1.4413e-01 6.8321e-02 3.4900e-02 6.4900e-02 6.7568e-01 5.0000e-01
3.8158e-03 5.2718e-03 1.9471e+00 2.1007e+00 7.4729e+00 2.5517e+00 1.4288e-01 7.0195e-02 3.5796e-02 6.6431e-02 6.7304e-01 5.0000e-01
4.0526e-03 5.6950e-03 1.9190e+00 2.0634e+00 7.3277e+00 2.4700e+00 1.4168e-01 7.1931e-02 3.6628e-02 6.7840e-02 6.7070e-01 5.0000e-01
4.2895e-03 6.1294e-03 1.8922e+00 2.0275e+00 7.1969e+00 2.3938e+00 1.4052e-01 7.3543e-02 3.7403e-02 6.9138e-02 6.6861e-01 5.0000e-01
4.5263e-03 6.5751e-03 1.8665e+00 1.9932e+00 7.0784e+00 2.3227e+00 1.3941e-01 7.5040e-02 3.8126e-02 7.0335e-02 6.6673e-01 5.0000e-01
4.7632e-03 7.0319e-03 1.8420e+00 1.9604e+00 6.9708e+00 2.2564e+00 1.3834e-01 7.6433e-02 3.8800e-02 7.1441e-02 6.6502e-01 5.0000e-01
5.0000e-03 7.5000e-03 1.8186e+00 1.9291e+00 6.8727e+00 2.1943e+00 1.3731e-01 7.7730e-02 3.9429e-02 7.2462e-02 6.6347e-01 5.0000e-01
