# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.9673e+00 2.1108e+00 1.3346e+01 3.3171e+00 1.7696e-01 3.0519e-02 1.3864e-02 2.9924e-02 8.5708e-01 4.0000e-01
7.3684e-04 7.9114e-04 2.1790e+00 2.3726e+00 1.1746e+01 3.6864e+00 1.7164e-01 3.9353e-02 1.7402e-02 3.7401e-02 7.7639e-01 4.0000e-01
9.7368e-04 1.0685e-03 2.2344e+00 2.4499e+00 1.0600e+01 3.6692e+00 1.6683e-01 4.6900e-02 2.0405e-02 4.3576e-02 7.3492e-01 4.0000e-01
1.2105e-03 1.3571e-03 2.2244e+00 2.4442e+00 9.7618e+00 3.5153e+00 1.6272e-01 5.3335e-02 2.2972e-02 4.8731e-02 7.1043e-01 4.0000e-01
1.4474e-03 1.6569e-03 2.1884e+00 2.4030e+00 9.1275e+00 3.3267e+00 1.5925e-01 5.8860e-02 2.5187e-02 5.3088e-02 6.9461e-01 4.0000e-01
1.6842e-03 1.9679e-03 2.1432e+00 2.3475e+00 8.6326e+00 3.1405e+00 1.5632e-01 6.3651e-02 2.7116e-02 5.6819e-02 6.8372e-01 4.0000e-01
1.9211e-03 2.2901e-03 2.0958e+00 2.2877e+00 8.2362e+00 2.9687e+00 1.5381e-01 6.7848e-02 2.8815e-02 6.0050e-02 6.7589e-01 4.0000e-01
2.1579e-03 2.6235e-03 2.0494e+00 2.2281e+00 7.9114e+00 2.8143e+00 1.5164e-01 7.1560e-02 3.0322e-02 6.2876e-02 6.7005e-01 4.0000e-01
2.3947e-03 2.9682e-03 2.0054e+00 2.1706e+00 7.6405e+00 2.6766e+00 1.4975e-01 7.4868e-02 3.1671e-02 6.5367e-02 6.6558e-01 4.0000e-01
2.6316e-03 3.3241e-03 1.9640e+00 2.1162e+00 7.4109e+00 2.5540e+00 1.4809e-01 7.7836e-02 3.2885e-02 6.7579e-02 6.6209e-01 4.0000e-01
2.8684e-03 3.6912e-03 1.9255e+00 2.0651e+00 7.2140e+00 2.4445e+00 1.4661e-01 8.0516e-02 3.3984e-02 6.9553e-02 6.5932e-01 4.0000e-01
3.1053e-03 4.0695e-03 1.8897e+00 2.0173e+00 7.0432e+00 2.3464e+00 1.4528e-01 8.2946e-02 3.4983e-02 7.1323e-02 6.5709e-01 4.0000e-01
3.3421e-03 4.4591e-03 1.8564e+00 1.9727e+00 6.8937e+00 2.2582e+00 1.4408e-01 8.5159e-02 3.5894e-02 7.2917e-02 6.5528e-01 4.0000e-01
3.5789e-03 4.8598e-03 1.8254e+00 1.9310e+00 6.7618e+00 2.1785e+00 1.4299e-01 8.7182e-02 3.6729e-02 7.4357e-02 6.5379e-01 4.0000e-01
3.8158e-03 5.2718e-03 1.7965e+00 1.8921e+00 6.6447e+00 2.1061e+00 1.4198e-01 8.9036e-02 3.7495e-02 7.5661e-02 6.5257e-01 4.0000e-01
4.0526e-03 5.6950e-03 1.7696e+00 1.8556e+00 6.5401e+00 2.0402e+00 1.4106e-01 9.0740e-02 3.8201e-02 7.6844e-02 6.5155e-01 4.0000e-01
4.2895e-03 6.1294e-03 1.7444e+00 1.8215e+00 6.4462e+00 1.9800e+00 1.4021e-01 9.2309e-02 3.8851e-02 7.7919e-02 6.5071e-01 4.0000e-01
4.5263e-03 6.5751e-03 1.7207e+00 1.7896e+00 6.3616e+00 1.9246e+00 1.3941e-01 9.3756e-02 3.9452e-02 7.8897e-02 6.5000e-01 4.0000e-01
4.7632e-03 7.0319e-03 1.6986e+00 1.7595e+00 6.2850e+00 1.8737e+00 1.3866e-01 9.5093e-02 4.0008e-02 7.9788e-02 6.4942e-01 4.0000e-01
5.0000e-03 7.5000e-03 1.6777e+00 1.7312e+00 6.2155e+00 1.8266e+00 1.3797e-01 9.6329e-02 4.0522e-02 8.0601e-02 6.4893e-01 4.0000e-01
