# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.3037e+00 1.3908e+00 1.0096e+01 2.1880e-01 9.7666e-03 3.5102e-02 1.7536e-03 3.5574e-02 1.2873e-01 5.5000e-01
7.3684e-04 7.9114e-04 1.4815e+00 1.6013e+00 9.3723e+00 2.4924e-01 8.2976e-03 4.1265e-02 2.0623e-03 4.2320e-02 1.1356e-01 5.5000e-01
9.7368e-04 1.0685e-03 1.5730e+00 1.7137e+00 8.8187e+00 2.5939e-01 7.2700e-03 4.6082e-02 2.3033e-03 4.7717e-02 1.0484e-01 5.5000e-01
1.2105e-03 1.3571e-03 1.6191e+00 1.7721e+00 8.3783e+00 2.5984e-01 6.5145e-03 5.0055e-02 2.5014e-03 5.2232e-02 9.9114e-02 5.5000e-01
1.4474e-03 1.6569e-03 1.6399e+00 1.7990e+00 8.0177e+00 2.5561e-01 5.9375e-03 5.3443e-02 2.6696e-03 5.6116e-02 9.5050e-02 5.5000e-01
1.6842e-03 1.9679e-03 1.6457e+00 1.8067e+00 7.7157e+00 2.4920e-01 5.4837e-03 5.6401e-02 2.8158e-03 5.9517e-02 9.2012e-02 5.5000e-01
1.9211e-03 2.2901e-03 1.6424e+00 1.8025e+00 7.4584e+00 2.4185e-01 5.1182e-03 5.9026e-02 2.9448e-03 6.2537e-02 8.9656e-02 5.5000e-01
2.1579e-03 2.6235e-03 1.6336e+00 1.7907e+00 7.2361e+00 2.3425e-01 4.8182e-03 6.1386e-02 3.0602e-03 6.5245e-02 8.7779e-02 5.5000e-01
2.3947e-03 2.9682e-03 1.6213e+00 1.7742e+00 7.0418e+00 2.2674e-01 4.5680e-03 6.3529e-02 3.1642e-03 6.7692e-02 8.6253e-02 5.5000e-01
2.6316e-03 3.3241e-03 1.6070e+00 1.7547e+00 6.8703e+00 2.1949e-01 4.3566e-03 6.5488e-02 3.2588e-03 6.9917e-02 8.4993e-02 5.5000e-01
2.8684e-03 3.6912e-03 1.5914e+00 1.7335e+00 6.7177e+00 2.1259e-01 4.1758e-03 6.7291e-02 3.3453e-03 7.1951e-02 8.3939e-02 5.5000e-01
3.1053e-03 4.0695e-03 1.5753e+00 1.7112e+00 6.5809e+00 2.0608e-01 4.0197e-03 6.8958e-02 3.4249e-03 7.3817e-02 8.3047e-02 5.5000e-01
3.3421e-03 4.4591e-03 1.5588e+00 1.6885e+00 6.4577e+00 1.9996e-01 3.8839e-03 7.0507e-02 3.4984e-03 7.5535e-02 8.2288e-02 5.5000e-01
3.5789e-03 4.8598e-03 1.5424e+00 1.6657e+00 6.3460e+00 1.9422e-01 3.7648e-03 7.1950e-02 3.5665e-03 7.7122e-02 8.1637e-02 5.5000e-01
3.8158e-03 5.2718e-03 1.5262e+00 1.6431e+00 6.2443e+00 1.8885e-01 3.6597e-03 7.3299e-02 3.6298e-03 7.8591e-02 8.1075e-02 5.5000e-01
4.0526e-03 5.6950e-03 1.5103e+00 1.6209e+00 6.1513e+00 1.8382e-01 3.5664e-03 7.4563e-02 3.6888e-03 7.9954e-02 8.0590e-02 5.5000e-01
4.2895e-03 6.1294e-03 1.4947e+00 1.5991e+00 6.0660e+00 1.7911e-01 3.4832e-03 7.5750e-02 3.7439e-03 8.1220e-02 8.0168e-02 5.5000e-01
4.5263e-03 6.5751e-03 1.4796e+00 1.5779e+00 5.9875e+00 1.7469e-01 3.4086e-03 7.6866e-02 3.7955e-03 8.2398e-02 7.9801e-02 5.5000e-01
4.7632e-03 7.0319e-03 1.4649e+00 1.5572e+00 5.9150e+00 1.7055e-01 3.3416e-03 7.7917e-02 3.8438e-03 8.3497e-02 7.9482e-02 5.5000e-01
5.0000e-03 7.5000e-03 1.4506e+00 1.5372e+00 5.8479e+00 1.6666e-01 3.2810e-03 7.8909e-02 3.8892e-03 8.4521e-02 7.9204e-02 5.5000e-01
