# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.8443e+00 1.9855e+00 1.1763e+01 2.3692e+00 1.3737e-01 3.6013e-02 1.2090e-02 3.4494e-02 6.9650e-01 4.0000e-01
7.3684e-04 7.9114e-04 1.9889e+00 2.1673e+00 1.0424e+01 2.5119e+00 1.3030e-01 4.5325e-02 1.4976e-02 4.2259e-02 6.3504e-01 4.0000e-01
9.7368e-04 1.0685e-03 2.0180e+00 2.2098e+00 9.4970e+00 2.4571e+00 1.2472e-01 5.2891e-02 1.7328e-02 4.8436e-02 6.0334e-01 4.0000e-01
1.2105e-03 1.3571e-03 2.0028e+00 2.1947e+00 8.8229e+00 2.3443e+00 1.2031e-01 5.9171e-02 1.9291e-02 5.3494e-02 5.8445e-01 4.0000e-01
1.4474e-03 1.6569e-03 1.9705e+00 2.1558e+00 8.3111e+00 2.2215e+00 1.1678e-01 6.4490e-02 2.0963e-02 5.7732e-02 5.7213e-01 4.0000e-01
1.6842e-03 1.9679e-03 1.9323e+00 2.1077e+00 7.9085e+00 2.1044e+00 1.1391e-01 6.9074e-02 2.2411e-02 6.1346e-02 5.6361e-01 4.0000e-01
1.9211e-03 2.2901e-03 1.8930e+00 2.0570e+00 7.5831e+00 1.9977e+00 1.1152e-01 7.3079e-02 2.3680e-02 6.4473e-02 5.5746e-01 4.0000e-01
2.1579e-03 2.6235e-03 1.8547e+00 2.0067e+00 7.3141e+00 1.9018e+00 1.0951e-01 7.6619e-02 2.4806e-02 6.7207e-02 5.5288e-01 4.0000e-01
2.3947e-03 2.9682e-03 1.8182e+00 1.9582e+00 7.0878e+00 1.8162e+00 1.0779e-01 7.9778e-02 2.5812e-02 6.9621e-02 5.4940e-01 4.0000e-01
2.6316e-03 3.3241e-03 1.7838e+00 1.9122e+00 6.8945e+00 1.7396e+00 1.0631e-01 8.2618e-02 2.6718e-02 7.1766e-02 5.4672e-01 4.0000e-01
2.8684e-03 3.6912e-03 1.7516e+00 1.8688e+00 6.7274e+00 1.6709e+00 1.0502e-01 8.5187e-02 2.7538e-02 7.3686e-02 5.4461e-01 4.0000e-01
3.1053e-03 4.0695e-03 1.7215e+00 1.8281e+00 6.5815e+00 1.6091e+00 1.0389e-01 8.7523e-02 2.8284e-02 7.5411e-02 5.4295e-01 4.0000e-01
3.3421e-03 4.4591e-03 1.6934e+00 1.7899e+00 6.4530e+00 1.5531e+00 1.0288e-01 8.9657e-02 2.8965e-02 7.6968e-02 5.4164e-01 4.0000e-01
3.5789e-03 4.8598e-03 1.6671e+00 1.7541e+00 6.3390e+00 1.5024e+00 1.0198e-01 9.1614e-02 2.9590e-02 7.8379e-02 5.4060e-01 4.0000e-01
3.8158e-03 5.2718e-03 1.6425e+00 1.7205e+00 6.2372e+00 1.4562e+00 1.0118e-01 9.3413e-02 3.0164e-02 7.9660e-02 5.3978e-01 4.0000e-01
4.0526e-03 5.6950e-03 1.6194e+00 1.6889e+00 6.1457e+00 1.4139e+00 1.0045e-01 9.5072e-02 3.0693e-02 8.0826e-02 5.3914e-01 4.0000e-01
4.2895e-03 6.1294e-03 1.5978e+00 1.6593e+00 6.0633e+00 1.3750e+00 9.9793e-02 9.6606e-02 3.1182e-02 8.1889e-02 5.3864e-01 4.0000e-01
4.5263e-03 6.5751e-03 1.5774e+00 1.6314e+00 5.9885e+00 1.3393e+00 9.9193e-02 9.8026e-02 3.1634e-02 8.2861e-02 5.3826e-01 4.0000e-01
4.7632e-03 7.0319e-03 1.5582e+00 1.6051e+00 5.9206e+00 1.3062e+00 9.8644e-02 9.9343e-02 3.2053e-02 8.3750e-02 5.3798e-01 4.0000e-01
5.0000e-03 7.5000e-03 1.5401e+00 1.5802e+00 5.8586e+00 1.2756e+00 9.8140e-02 1.0057e-01 3.2441e-02 8.4563e-02 5.3779e-01 4.0000e-01
