# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.4539e+00 1.5674e+00 9.5473e+00 2.7786e-01 1.0740e-02 4.4425e-02 2.2535e-03 4.0799e-02 1.3146e-01 4.5000e-01
7.3684e-04 7.9114e-04 1.5818e+00 1.7239e+00 8.7962e+00 2.9671e-01 9.1206e-03 5.1715e-02 2.6365e-03 4.8024e-02 1.1858e-01 4.5000e-01
9.7368e-04 1.0685e-03 1.6326e+00 1.7885e+00 8.2480e+00 2.9683e-01 8.0464e-03 5.7322e-02 2.9333e-03 5.3662e-02 1.1137e-01 4.5000e-01
1.2105e-03 1.3571e-03 1.6479e+00 1.8086e+00 7.8259e+00 2.8987e-01 7.2833e-03 6.1895e-02 3.1759e-03 5.8282e-02 1.0674e-01 4.5000e-01
1.4474e-03 1.6569e-03 1.6457e+00 1.8058e+00 7.4885e+00 2.8038e-01 6.7140e-03 6.5761e-02 3.3811e-03 6.2183e-02 1.0353e-01 4.5000e-01
1.6842e-03 1.9679e-03 1.6342e+00 1.7906e+00 7.2112e+00 2.7024e-01 6.2737e-03 6.9112e-02 3.5583e-03 6.5544e-02 1.0119e-01 4.5000e-01
1.9211e-03 2.2901e-03 1.6181e+00 1.7688e+00 6.9784e+00 2.6026e-01 5.9235e-03 7.2067e-02 3.7141e-03 6.8484e-02 9.9407e-02 4.5000e-01
2.1579e-03 2.6235e-03 1.5995e+00 1.7435e+00 6.7799e+00 2.5078e-01 5.6388e-03 7.4706e-02 3.8526e-03 7.1082e-02 9.8023e-02 4.5000e-01
2.3947e-03 2.9682e-03 1.5798e+00 1.7165e+00 6.6081e+00 2.4192e-01 5.4030e-03 7.7087e-02 3.9766e-03 7.3399e-02 9.6925e-02 4.5000e-01
2.6316e-03 3.3241e-03 1.5599e+00 1.6890e+00 6.4580e+00 2.3370e-01 5.2053e-03 7.9253e-02 4.0892e-03 7.5480e-02 9.6041e-02 4.5000e-01
2.8684e-03 3.6912e-03 1.5402e+00 1.6616e+00 6.3254e+00 2.2611e-01 5.0370e-03 8.1234e-02 4.1913e-03 7.7358e-02 9.5322e-02 4.5000e-01
3.1053e-03 4.0695e-03 1.5208e+00 1.6347e+00 6.2076e+00 2.1911e-01 4.8925e-03 8.3056e-02 4.2847e-03 7.9062e-02 9.4733e-02 4.5000e-01
3.3421e-03 4.4591e-03 1.5021e+00 1.6085e+00 6.1020e+00 2.1265e-01 4.7672e-03 8.4739e-02 4.3704e-03 8.0613e-02 9.4247e-02 4.5000e-01
3.5789e-03 4.8598e-03 1.4840e+00 1.5832e+00 6.0070e+00 2.0668e-01 4.6579e-03 8.6299e-02 4.4493e-03 8.2029e-02 9.3845e-02 4.5000e-01
3.8158e-03 5.2718e-03 1.4666e+00 1.5588e+00 5.9209e+00 2.0115e-01 4.5618e-03 8.7748e-02 4.5221e-03 8.3326e-02 9.3514e-02 4.5000e-01
4.0526e-03 5.6950e-03 1.4500e+00 1.5354e+00 5.8427e+00 1.9603e-01 4.4769e-03 8.9099e-02 4.5896e-03 8.4516e-02 9.3240e-02 4.5000e-01
4.2895e-03 6.1294e-03 1.4340e+00 1.5129e+00 5.7713e+00 1.9127e-01 4.4016e-03 9.0360e-02 4.6522e-03 8.5611e-02 9.3015e-02 4.5000e-01
4.5263e-03 6.5751e-03 1.4187e+00 1.4914e+00 5.7058e+00 1.8684e-01 4.3344e-03 9.1540e-02 4.7104e-03 8.6618e-02 9.2831e-02 4.5000e-01
4.7632e-03 7.0319e-03 1.4040e+00 1.4708e+00 5.6458e+00 1.8271e-01 4.2743e-03 9.2645e-02 4.7646e-03 8.7546e-02 9.2684e-02 4.5000e-01
5.0000e-03 7.5000e-03 1.3900e+00 1.4511e+00 5.5904e+00 1.7885e-01 4.2203e-03 9.3682e-02 4.8151e-03 8.8403e-02 9.2567e-02 4.5000e-01
