# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.1857e+00 1.2516e+00 1.0937e+01 4.4643e-01 3.4823e-02 2.4897e-02 3.5522e-03 3.0323e-02 3.1757e-01 6.5000e-01
7.3684e-04 7.9114e-04 1.4047e+00 1.5038e+00 1.0173e+01 5.4905e-01 3.1566e-02 3.0191e-02 4.2659e-03 3.6610e-02 2.7825e-01 6.5000e-01
9.7368e-04 1.0685e-03 1.5322e+00 1.6561e+00 9.5676e+00 6.0000e-01 2.8940e-02 3.4512e-02 4.8416e-03 4.1771e-02 2.5558e-01 6.5000e-01
1.2105e-03 1.3571e-03 1.6063e+00 1.7475e+00 9.0752e+00 6.2090e-01 2.6799e-02 3.8170e-02 5.3248e-03 4.6172e-02 2.4063e-01 6.5000e-01
1.4474e-03 1.6569e-03 1.6482e+00 1.8005e+00 8.6662e+00 6.2465e-01 2.5033e-02 4.1341e-02 5.7409e-03 5.0013e-02 2.2995e-01 6.5000e-01
1.6842e-03 1.9679e-03 1.6697e+00 1.8285e+00 8.3204e+00 6.1870e-01 2.3557e-02 4.4137e-02 6.1058e-03 5.3420e-02 2.2192e-01 6.5000e-01
1.9211e-03 2.2901e-03 1.6782e+00 1.8400e+00 8.0239e+00 6.0736e-01 2.2310e-02 4.6636e-02 6.4301e-03 5.6477e-02 2.1565e-01 6.5000e-01
2.1579e-03 2.6235e-03 1.6782e+00 1.8404e+00 7.7663e+00 5.9315e-01 2.1244e-02 4.8893e-02 6.7215e-03 5.9244e-02 2.1061e-01 6.5000e-01
2.3947e-03 2.9682e-03 1.6725e+00 1.8333e+00 7.5402e+00 5.7759e-01 2.0326e-02 5.0947e-02 6.9857e-03 6.1768e-02 2.0647e-01 6.5000e-01
2.6316e-03 3.3241e-03 1.6631e+00 1.8211e+00 7.3401e+00 5.6156e-01 1.9527e-02 5.2830e-02 7.2268e-03 6.4082e-02 2.0302e-01 6.5000e-01
2.8684e-03 3.6912e-03 1.6512e+00 1.8053e+00 7.1615e+00 5.4561e-01 1.8828e-02 5.4566e-02 7.4482e-03 6.6214e-02 2.0011e-01 6.5000e-01
3.1053e-03 4.0695e-03 1.6377e+00 1.7872e+00 7.0011e+00 5.3004e-01 1.8211e-02 5.6175e-02 7.6525e-03 6.8186e-02 1.9762e-01 6.5000e-01
3.3421e-03 4.4591e-03 1.6232e+00 1.7676e+00 6.8561e+00 5.1503e-01 1.7664e-02 5.7670e-02 7.8418e-03 7.0015e-02 1.9547e-01 6.5000e-01
3.5789e-03 4.8598e-03 1.6081e+00 1.7471e+00 6.7245e+00 5.0067e-01 1.7175e-02 5.9065e-02 8.0176e-03 7.1717e-02 1.9361e-01 6.5000e-01
3.8158e-03 5.2718e-03 1.5927e+00 1.7261e+00 6.6045e+00 4.8700e-01 1.6738e-02 6.0372e-02 8.1820e-03 7.3304e-02 1.9198e-01 6.5000e-01
4.0526e-03 5.6950e-03 1.5773e+00 1.7049e+00 6.4945e+00 4.7404e-01 1.6345e-02 6.1597e-02 8.3356e-03 7.4786e-02 1.9054e-01 6.5000e-01
4.2895e-03 6.1294e-03 1.5619e+00 1.6837e+00 6.3935e+00 4.6176e-01 1.5989e-02 6.2748e-02 8.4795e-03 7.6173e-02 1.8928e-01 6.5000e-01
4.5263e-03 6.5751e-03 1.5467e+00 1.6627e+00 6.3002e+00 4.5015e-01 1.5666e-02 6.3833e-02 8.6148e-03 7.7474e-02 1.8816e-01 6.5000e-01
4.7632e-03 7.0319e-03 1.5318e+00 1.6420e+00 6.2140e+00 4.3917e-01 1.5373e-02 6.4856e-02 8.7420e-03 7.8694e-02 1.8717e-01 6.5000e-01
5.0000e-03 7.5000e-03 1.5171e+00 1.6217e+00 6.1341e+00 4.2879e-01 1.5105e-02 6.5823e-02 8.8619e-03 7.9840e-02 1.8629e-01 6.5000e-01
