# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.0058e+00 1.0497e+00 1.2090e+01 5.6645e-01 5.3269e-02 1.3340e-02 7.6854e-03 2.4276e-02 5.5996e-01 8.0000e-01
7.3684e-04 7.9114e-04 1.2589e+00 1.3317e+00 1.1404e+01 7.9692e-01 5.3344e-02 1.6465e-02 9.2247e-03 2.9475e-02 5.0287e-01 8.0000e-01
9.7368e-04 1.0685e-03 1.4327e+00 1.5317e+00 1.0819e+01 9.6850e-01 5.3267e-02 1.9187e-02 1.0507e-02 3.3860e-02 4.7186e-01 8.0000e-01
1.2105e-03 1.3571e-03 1.5523e+00 1.6731e+00 1.0314e+01 1.0905e+00 5.3072e-02 2.1633e-02 1.1623e-02 3.7700e-02 4.5253e-01 8.0000e-01
1.4474e-03 1.6569e-03 1.6343e+00 1.7723e+00 9.8756e+00 1.1737e+00 5.2788e-02 2.3867e-02 1.2622e-02 4.1137e-02 4.3940e-01 8.0000e-01
1.6842e-03 1.9679e-03 1.6896e+00 1.8407e+00 9.4907e+00 1.2274e+00 5.2437e-02 2.5926e-02 1.3530e-02 4.4256e-02 4.2993e-01 8.0000e-01
1.9211e-03 2.2901e-03 1.7258e+00 1.8862e+00 9.1505e+00 1.2592e+00 5.2038e-02 2.7835e-02 1.4365e-02 4.7113e-02 4.2278e-01 8.0000e-01
2.1579e-03 2.6235e-03 1.7481e+00 1.9149e+00 8.8479e+00 1.2748e+00 5.1605e-02 2.9615e-02 1.5137e-02 4.9749e-02 4.1717e-01 8.0000e-01
2.3947e-03 2.9682e-03 1.7603e+00 1.9308e+00 8.5771e+00 1.2786e+00 5.1149e-02 3.1278e-02 1.5856e-02 5.2194e-02 4.1263e-01 8.0000e-01
2.6316e-03 3.3241e-03 1.7650e+00 1.9373e+00 8.3334e+00 1.2737e+00 5.0678e-02 3.2837e-02 1.6528e-02 5.4471e-02 4.0887e-01 8.0000e-01
2.8684e-03 3.6912e-03 1.7643e+00 1.9366e+00 8.1132e+00 1.2628e+00 5.0200e-02 3.4301e-02 1.7159e-02 5.6598e-02 4.0569e-01 8.0000e-01
3.1053e-03 4.0695e-03 1.7595e+00 1.9306e+00 7.9133e+00 1.2474e+00 4.9719e-02 3.5678e-02 1.7752e-02 5.8591e-02 4.0295e-01 8.0000e-01
3.3421e-03 4.4591e-03 1.7517e+00 1.9205e+00 7.7310e+00 1.2291e+00 4.9240e-02 3.6976e-02 1.8310e-02 6.0463e-02 4.0054e-01 8.0000e-01
3.5789e-03 4.8598e-03 1.7418e+00 1.9074e+00 7.5642e+00 1.2087e+00 4.8765e-02 3.8200e-02 1.8838e-02 6.2224e-02 3.9841e-01 8.0000e-01
3.8158e-03 5.2718e-03 1.7303e+00 1.8921e+00 7.4111e+00 1.1871e+00 4.8296e-02 3.9356e-02 1.9336e-02 6.3884e-02 3.9650e-01 8.0000e-01
4.0526e-03 5.6950e-03 1.7176e+00 1.8752e+00 7.2702e+00 1.1647e+00 4.7835e-02 4.0450e-02 1.9808e-02 6.5451e-02 3.9477e-01 8.0000e-01
4.2895e-03 6.1294e-03 1.7042e+00 1.8571e+00 7.1400e+00 1.1419e+00 4.7383e-02 4.1485e-02 2.0256e-02 6.6932e-02 3.9318e-01 8.0000e-01
4.5263e-03 6.5751e-03 1.6903e+00 1.8383e+00 7.0194e+00 1.1192e+00 4.6940e-02 4.2465e-02 2.0680e-02 6.8332e-02 3.9172e-01 8.0000e-01
4.7632e-03 7.0319e-03 1.6761e+00 1.8189e+00 6.9075e+00 1.0966e+00 4.6507e-02 4.3394e-02 2.1083e-02 6.9659e-02 3.9037e-01 8.0000e-01
5.0000e-03 7.5000e-03 1.6617e+00 1.7993e+00 6.8035e+00 1.0744e+00 4.6084e-02 4.4275e-02 2.1467e-02 7.0915e-02 3.8910e-01 8.0000e-01
