# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.0730e+00 1.1238e+00 1.1657e+01 5.5365e-01 5.1389e-02 1.6825e-02 5.1507e-03 2.6410e-02 4.8085e-01 7.5000e-01
7.3684e-04 7.9114e-04 1.3194e+00 1.4013e+00 1.0922e+01 7.3887e-01 4.9500e-02 2.0778e-02 6.2214e-03 3.2095e-02 4.2447e-01 7.5000e-01
9.7368e-04 1.0685e-03 1.4787e+00 1.5870e+00 1.0310e+01 8.5783e-01 4.7685e-02 2.4171e-02 7.1155e-03 3.6869e-02 3.9231e-01 7.5000e-01
1.2105e-03 1.3571e-03 1.5816e+00 1.7105e+00 9.7932e+00 9.2879e-01 4.5978e-02 2.7162e-02 7.8904e-03 4.1023e-02 3.7128e-01 7.5000e-01
1.4474e-03 1.6569e-03 1.6472e+00 1.7912e+00 9.3524e+00 9.6687e-01 4.4396e-02 2.9839e-02 8.5761e-03 4.4711e-02 3.5634e-01 7.5000e-01
1.6842e-03 1.9679e-03 1.6876e+00 1.8422e+00 8.9723e+00 9.8296e-01 4.2940e-02 3.2260e-02 9.1911e-03 4.8031e-02 3.4512e-01 7.5000e-01
1.9211e-03 2.2901e-03 1.7109e+00 1.8723e+00 8.6414e+00 9.8456e-01 4.1607e-02 3.4465e-02 9.7482e-03 5.1047e-02 3.3635e-01 7.5000e-01
2.1579e-03 2.6235e-03 1.7223e+00 1.8875e+00 8.3508e+00 9.7675e-01 4.0387e-02 3.6486e-02 1.0257e-02 5.3808e-02 3.2930e-01 7.5000e-01
2.3947e-03 2.9682e-03 1.7253e+00 1.8920e+00 8.0937e+00 9.6293e-01 3.9273e-02 3.8348e-02 1.0723e-02 5.6350e-02 3.2348e-01 7.5000e-01
2.6316e-03 3.3241e-03 1.7226e+00 1.8889e+00 7.8645e+00 9.4540e-01 3.8255e-02 4.0071e-02 1.1154e-02 5.8700e-02 3.1861e-01 7.5000e-01
2.8684e-03 3.6912e-03 1.7157e+00 1.8802e+00 7.6589e+00 9.2568e-01 3.7322e-02 4.1671e-02 1.1553e-02 6.0883e-02 3.1446e-01 7.5000e-01
3.1053e-03 4.0695e-03 1.7060e+00 1.8676e+00 7.4736e+00 9.0482e-01 3.6467e-02 4.3162e-02 1.1924e-02 6.2916e-02 3.1089e-01 7.5000e-01
3.3421e-03 4.4591e-03 1.6943e+00 1.8522e+00 7.3056e+00 8.8352e-01 3.5682e-02 4.4556e-02 1.2271e-02 6.4815e-02 3.0778e-01 7.5000e-01
3.5789e-03 4.8598e-03 1.6812e+00 1.8349e+00 7.1527e+00 8.6222e-01 3.4959e-02 4.5861e-02 1.2595e-02 6.6593e-02 3.0505e-01 7.5000e-01
3.8158e-03 5.2718e-03 1.6672e+00 1.8161e+00 7.0128e+00 8.4126e-01 3.4292e-02 4.7087e-02 1.2899e-02 6.8261e-02 3.0265e-01 7.5000e-01
4.0526e-03 5.6950e-03 1.6527e+00 1.7965e+00 6.8845e+00 8.2080e-01 3.3676e-02 4.8239e-02 1.3184e-02 6.9828e-02 3.0051e-01 7.5000e-01
4.2895e-03 6.1294e-03 1.6378e+00 1.7764e+00 6.7663e+00 8.0100e-01 3.3106e-02 4.9326e-02 1.3453e-02 7.1304e-02 2.9860e-01 7.5000e-01
4.5263e-03 6.5751e-03 1.6229e+00 1.7560e+00 6.6572e+00 7.8190e-01 3.2577e-02 5.0351e-02 1.3707e-02 7.2694e-02 2.9689e-01 7.5000e-01
4.7632e-03 7.0319e-03 1.6079e+00 1.7356e+00 6.5562e+00 7.6356e-01 3.2085e-02 5.1320e-02 1.3947e-02 7.4006e-02 2.9534e-01 7.5000e-01
5.0000e-03 7.5000e-03 1.5930e+00 1.7152e+00 6.4623e+00 7.4598e-01 3.1627e-02 5.2237e-02 1.4173e-02 7.5245e-02 2.9395e-01 7.5000e-01
