# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.0092e+00 1.0535e+00 1.2007e+01 5.5708e-01 5.2271e-02 1.3491e-02 7.1124e-03 2.4551e-02 5.4695e-01 8.0000e-01
7.3684e-04 7.9114e-04 1.2615e+00 1.3350e+00 1.1319e+01 7.7966e-01 5.2129e-02 1.6661e-02 8.5396e-03 2.9815e-02 4.8991e-01 8.0000e-01
9.7368e-04 1.0685e-03 1.4339e+00 1.5335e+00 1.0734e+01 9.4300e-01 5.1848e-02 1.9423e-02 9.7298e-03 3.4255e-02 4.5862e-01 8.0000e-01
1.2105e-03 1.3571e-03 1.5520e+00 1.6732e+00 1.0230e+01 1.0572e+00 5.1464e-02 2.1901e-02 1.0768e-02 3.8142e-02 4.3891e-01 8.0000e-01
1.4474e-03 1.6569e-03 1.6323e+00 1.7706e+00 9.7921e+00 1.1334e+00 5.1008e-02 2.4160e-02 1.1696e-02 4.1620e-02 4.2538e-01 8.0000e-01
1.6842e-03 1.9679e-03 1.6861e+00 1.8371e+00 9.4084e+00 1.1813e+00 5.0503e-02 2.6239e-02 1.2540e-02 4.4773e-02 4.1551e-01 8.0000e-01
1.9211e-03 2.2901e-03 1.7209e+00 1.8811e+00 9.0698e+00 1.2082e+00 4.9967e-02 2.8164e-02 1.3314e-02 4.7661e-02 4.0798e-01 8.0000e-01
2.1579e-03 2.6235e-03 1.7420e+00 1.9082e+00 8.7690e+00 1.2200e+00 4.9413e-02 2.9954e-02 1.4030e-02 5.0323e-02 4.0202e-01 8.0000e-01
2.3947e-03 2.9682e-03 1.7532e+00 1.9229e+00 8.5000e+00 1.2208e+00 4.8852e-02 3.1625e-02 1.4696e-02 5.2790e-02 3.9718e-01 8.0000e-01
2.6316e-03 3.3241e-03 1.7570e+00 1.9283e+00 8.2584e+00 1.2137e+00 4.8291e-02 3.3188e-02 1.5318e-02 5.5086e-02 3.9315e-01 8.0000e-01
2.8684e-03 3.6912e-03 1.7556e+00 1.9267e+00 8.0401e+00 1.2012e+00 4.7736e-02 3.4655e-02 1.5900e-02 5.7229e-02 3.8973e-01 8.0000e-01
3.1053e-03 4.0695e-03 1.7502e+00 1.9199e+00 7.8421e+00 1.1848e+00 4.7189e-02 3.6032e-02 1.6447e-02 5.9237e-02 3.8677e-01 8.0000e-01
3.3421e-03 4.4591e-03 1.7420e+00 1.9092e+00 7.6617e+00 1.1658e+00 4.6654e-02 3.7329e-02 1.6962e-02 6.1121e-02 3.8419e-01 8.0000e-01
3.5789e-03 4.8598e-03 1.7316e+00 1.8956e+00 7.4967e+00 1.1452e+00 4.6133e-02 3.8551e-02 1.7447e-02 6.2894e-02 3.8190e-01 8.0000e-01
3.8158e-03 5.2718e-03 1.7198e+00 1.8799e+00 7.3454e+00 1.1235e+00 4.5627e-02 3.9704e-02 1.7906e-02 6.4563e-02 3.7985e-01 8.0000e-01
4.0526e-03 5.6950e-03 1.7070e+00 1.8626e+00 7.2060e+00 1.1014e+00 4.5136e-02 4.0794e-02 1.8339e-02 6.6138e-02 3.7800e-01 8.0000e-01
4.2895e-03 6.1294e-03 1.6934e+00 1.8443e+00 7.0774e+00 1.0791e+00 4.4660e-02 4.1825e-02 1.8750e-02 6.7626e-02 3.7632e-01 8.0000e-01
4.5263e-03 6.5751e-03 1.6793e+00 1.8253e+00 6.9584e+00 1.0569e+00 4.4199e-02 4.2801e-02 1.9139e-02 6.9033e-02 3.7478e-01 8.0000e-01
4.7632e-03 7.0319e-03 1.6650e+00 1.8058e+00 6.8479e+00 1.0351e+00 4.3754e-02 4.3725e-02 1.9509e-02 7.0365e-02 3.7336e-01 8.0000e-01
5.0000e-03 7.5000e-03 1.6506e+00 1.7861e+00 6.7452e+00 1.0136e+00 4.3323e-02 4.4602e-02 1.9859e-02 7.1627e-02 3.7205e-01 8.0000e-01
