# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 9.2700e-01 9.6597e-01 1.1443e+01 3.0652e-01 2.3432e-02 9.5525e-03 4.2378e-03 2.5017e-02 3.5669e-01 9.0000e-01
7.3684e-04 7.9114e-04 1.1658e+00 1.2310e+00 1.0844e+01 4.3157e-01 2.3164e-02 1.1748e-02 5.0721e-03 3.0310e-02 3.1756e-01 9.0000e-01
9.7368e-04 1.0685e-03 1.3325e+00 1.4218e+00 1.0330e+01 5.2507e-01 2.2853e-02 1.3643e-02 5.7623e-03 3.4753e-02 2.9572e-01 9.0000e-01
1.2105e-03 1.3571e-03 1.4496e+00 1.5594e+00 9.8848e+00 5.9204e-01 2.2515e-02 1.5331e-02 6.3600e-03 3.8632e-02 2.8174e-01 9.0000e-01
1.4474e-03 1.6569e-03 1.5318e+00 1.6582e+00 9.4952e+00 6.3823e-01 2.2164e-02 1.6861e-02 6.8915e-03 4.2094e-02 2.7198e-01 9.0000e-01
1.6842e-03 1.9679e-03 1.5891e+00 1.7285e+00 9.1515e+00 6.6863e-01 2.1808e-02 1.8263e-02 7.3721e-03 4.5231e-02 2.6476e-01 9.0000e-01
1.9211e-03 2.2901e-03 1.6283e+00 1.7775e+00 8.8460e+00 6.8722e-01 2.1452e-02 1.9557e-02 7.8117e-03 4.8102e-02 2.5918e-01 9.0000e-01
2.1579e-03 2.6235e-03 1.6543e+00 1.8103e+00 8.5728e+00 6.9705e-01 2.1102e-02 2.0758e-02 8.2170e-03 5.0751e-02 2.5472e-01 9.0000e-01
2.3947e-03 2.9682e-03 1.6703e+00 1.8310e+00 8.3270e+00 7.0043e-01 2.0761e-02 2.1877e-02 8.5930e-03 5.3208e-02 2.5105e-01 9.0000e-01
2.6316e-03 3.3241e-03 1.6790e+00 1.8425e+00 8.1047e+00 6.9908e-01 2.0430e-02 2.2924e-02 8.9435e-03 5.5498e-02 2.4798e-01 9.0000e-01
2.8684e-03 3.6912e-03 1.6822e+00 1.8467e+00 7.9028e+00 6.9430e-01 2.0111e-02 2.3905e-02 9.2715e-03 5.7640e-02 2.4535e-01 9.0000e-01
3.1053e-03 4.0695e-03 1.6812e+00 1.8455e+00 7.7185e+00 6.8704e-01 1.9805e-02 2.4828e-02 9.5793e-03 5.9650e-02 2.4308e-01 9.0000e-01
3.3421e-03 4.4591e-03 1.6771e+00 1.8402e+00 7.5497e+00 6.7805e-01 1.9511e-02 2.5697e-02 9.8690e-03 6.1541e-02 2.4108e-01 9.0000e-01
3.5789e-03 4.8598e-03 1.6705e+00 1.8315e+00 7.3946e+00 6.6785e-01 1.9229e-02 2.6517e-02 1.0142e-02 6.3324e-02 2.3932e-01 9.0000e-01
3.8158e-03 5.2718e-03 1.6622e+00 1.8204e+00 7.2516e+00 6.5686e-01 1.8960e-02 2.7292e-02 1.0401e-02 6.5008e-02 2.3774e-01 9.0000e-01
4.0526e-03 5.6950e-03 1.6526e+00 1.8075e+00 7.1193e+00 6.4538e-01 1.8703e-02 2.8025e-02 1.0645e-02 6.6601e-02 2.3631e-01 9.0000e-01
4.2895e-03 6.1294e-03 1.6420e+00 1.7931e+00 6.9966e+00 6.3363e-01 1.8457e-02 2.8720e-02 1.0877e-02 6.8109e-02 2.3502e-01 9.0000e-01
4.5263e-03 6.5751e-03 1.6306e+00 1.7777e+00 6.8825e+00 6.2179e-01 1.8223e-02 2.9379e-02 1.1097e-02 6.9540e-02 2.3385e-01 9.0000e-01
4.7632e-03 7.0319e-03 1.6188e+00 1.7615e+00 6.7763e+00 6.0998e-01 1.7999e-02 3.0005e-02 1.1306e-02 7.0898e-02 2.3277e-01 9.0000e-01
5.0000e-03 7.5000e-03 1.6067e+00 1.7449e+00 6.6771e+00 5.9830e-01 1.7785e-02 3.0600e-02 1.1504e-02 7.2189e-02 2.3178e-01 9.0000e-01
