# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 9.6973e-01 1.0127e+00 1.1281e+01 2.9149e-01 2.3740e-02 1.2934e-02 2.9482e-03 2.6133e-02 3.0997e-01 8.5000e-01
7.3684e-04 7.9114e-04 1.2064e+00 1.2771e+00 1.0652e+01 3.9413e-01 2.2470e-02 1.5834e-02 3.5426e-03 3.1665e-02 2.7079e-01 8.5000e-01
9.7368e-04 1.0685e-03 1.3666e+00 1.4618e+00 1.0120e+01 4.6324e-01 2.1309e-02 1.8287e-02 4.0321e-03 3.6297e-02 2.4804e-01 8.5000e-01
1.2105e-03 1.3571e-03 1.4757e+00 1.5910e+00 9.6645e+00 5.0718e-01 2.0258e-02 2.0431e-02 4.4519e-03 4.0325e-02 2.3291e-01 8.5000e-01
1.4474e-03 1.6569e-03 1.5498e+00 1.6809e+00 9.2707e+00 5.3321e-01 1.9311e-02 2.2339e-02 4.8204e-03 4.3906e-02 2.2201e-01 8.5000e-01
1.6842e-03 1.9679e-03 1.5995e+00 1.7426e+00 8.9266e+00 5.4678e-01 1.8460e-02 2.4058e-02 5.1491e-03 4.7137e-02 2.1371e-01 8.5000e-01
1.9211e-03 2.2901e-03 1.6320e+00 1.7836e+00 8.6234e+00 5.5178e-01 1.7694e-02 2.5622e-02 5.4456e-03 5.0084e-02 2.0716e-01 8.5000e-01
2.1579e-03 2.6235e-03 1.6521e+00 1.8095e+00 8.3541e+00 5.5093e-01 1.7005e-02 2.7056e-02 5.7156e-03 5.2791e-02 2.0184e-01 8.5000e-01
2.3947e-03 2.9682e-03 1.6633e+00 1.8240e+00 8.1133e+00 5.4614e-01 1.6384e-02 2.8377e-02 5.9631e-03 5.5293e-02 1.9741e-01 8.5000e-01
2.6316e-03 3.3241e-03 1.6678e+00 1.8302e+00 7.8967e+00 5.3873e-01 1.5822e-02 2.9602e-02 6.1913e-03 5.7617e-02 1.9368e-01 8.5000e-01
2.8684e-03 3.6912e-03 1.6675e+00 1.8300e+00 7.7007e+00 5.2964e-01 1.5313e-02 3.0741e-02 6.4027e-03 5.9784e-02 1.9048e-01 8.5000e-01
3.1053e-03 4.0695e-03 1.6636e+00 1.8250e+00 7.5226e+00 5.1950e-01 1.4852e-02 3.1805e-02 6.5994e-03 6.1811e-02 1.8770e-01 8.5000e-01
3.3421e-03 4.4591e-03 1.6571e+00 1.8164e+00 7.3600e+00 5.0876e-01 1.4431e-02 3.2802e-02 6.7832e-03 6.3713e-02 1.8528e-01 8.5000e-01
3.5789e-03 4.8598e-03 1.6486e+00 1.8051e+00 7.2110e+00 4.9776e-01 1.4047e-02 3.3738e-02 6.9552e-03 6.5501e-02 1.8315e-01 8.5000e-01
3.8158e-03 5.2718e-03 1.6387e+00 1.7918e+00 7.0738e+00 4.8671e-01 1.3696e-02 3.4619e-02 7.1169e-03 6.7185e-02 1.8126e-01 8.5000e-01
4.0526e-03 5.6950e-03 1.6277e+00 1.7770e+00 6.9473e+00 4.7575e-01 1.3374e-02 3.5451e-02 7.2691e-03 6.8774e-02 1.7957e-01 8.5000e-01
4.2895e-03 6.1294e-03 1.6160e+00 1.7612e+00 6.8302e+00 4.6500e-01 1.3078e-02 3.6237e-02 7.4127e-03 7.0276e-02 1.7806e-01 8.5000e-01
4.5263e-03 6.5751e-03 1.6038e+00 1.7445e+00 6.7215e+00 4.5453e-01 1.2805e-02 3.6980e-02 7.5483e-03 7.1697e-02 1.7670e-01 8.5000e-01
4.7632e-03 7.0319e-03 1.5913e+00 1.7274e+00 6.6203e+00 4.4437e-01 1.2553e-02 3.7686e-02 7.6769e-03 7.3043e-02 1.7547e-01 8.5000e-01
5.0000e-03 7.5000e-03 1.5787e+00 1.7100e+00 6.5260e+00 4.3455e-01 1.2320e-02 3.8355e-02 7.7987e-03 7.4320e-02 1.7437e-01 8.5000e-01
