# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.0053e+00 1.0537e+00 1.0837e+01 9.8282e-02 4.8057e-03 1.7868e-02 8.7621e-04 2.8109e-02 9.7246e-02 8.0000e-01
7.3684e-04 7.9114e-04 1.2314e+00 1.3085e+00 1.0229e+01 1.2600e-01 4.1437e-03 2.1305e-02 1.0380e-03 3.3890e-02 8.3089e-02 8.0000e-01
9.7368e-04 1.0685e-03 1.3798e+00 1.4812e+00 9.7229e+00 1.4228e-01 3.6373e-03 2.4074e-02 1.1662e-03 3.8680e-02 7.4729e-02 8.0000e-01
1.2105e-03 1.3571e-03 1.4784e+00 1.5991e+00 9.2946e+00 1.5106e-01 3.2408e-03 2.6408e-02 1.2728e-03 4.2812e-02 6.9115e-02 8.0000e-01
1.4474e-03 1.6569e-03 1.5438e+00 1.6792e+00 8.9266e+00 1.5504e-01 2.9241e-03 2.8435e-02 1.3640e-03 4.6463e-02 6.5048e-02 8.0000e-01
1.6842e-03 1.9679e-03 1.5868e+00 1.7328e+00 8.6063e+00 1.5598e-01 2.6667e-03 3.0229e-02 1.4439e-03 4.9741e-02 6.1951e-02 8.0000e-01
1.9211e-03 2.2901e-03 1.6139e+00 1.7673e+00 8.3247e+00 1.5501e-01 2.4543e-03 3.1841e-02 1.5149e-03 5.2718e-02 5.9508e-02 8.0000e-01
2.1579e-03 2.6235e-03 1.6300e+00 1.7880e+00 8.0750e+00 1.5285e-01 2.2768e-03 3.3306e-02 1.5788e-03 5.5443e-02 5.7530e-02 8.0000e-01
2.3947e-03 2.9682e-03 1.6380e+00 1.7984e+00 7.8518e+00 1.4996e-01 2.1267e-03 3.4648e-02 1.6369e-03 5.7954e-02 5.5894e-02 8.0000e-01
2.6316e-03 3.3241e-03 1.6402e+00 1.8014e+00 7.6511e+00 1.4667e-01 1.9984e-03 3.5888e-02 1.6901e-03 6.0281e-02 5.4520e-02 8.0000e-01
2.8684e-03 3.6912e-03 1.6381e+00 1.7986e+00 7.4695e+00 1.4316e-01 1.8879e-03 3.7039e-02 1.7391e-03 6.2445e-02 5.3350e-02 8.0000e-01
3.1053e-03 4.0695e-03 1.6329e+00 1.7917e+00 7.3044e+00 1.3957e-01 1.7918e-03 3.8112e-02 1.7845e-03 6.4465e-02 5.2344e-02 8.0000e-01
3.3421e-03 4.4591e-03 1.6254e+00 1.7817e+00 7.1536e+00 1.3599e-01 1.7078e-03 3.9118e-02 1.8268e-03 6.6356e-02 5.1471e-02 8.0000e-01
3.5789e-03 4.8598e-03 1.6163e+00 1.7693e+00 7.0153e+00 1.3246e-01 1.6338e-03 4.0062e-02 1.8663e-03 6.8130e-02 5.0707e-02 8.0000e-01
3.8158e-03 5.2718e-03 1.6059e+00 1.7552e+00 6.8880e+00 1.2904e-01 1.5682e-03 4.0952e-02 1.9034e-03 6.9799e-02 5.0034e-02 8.0000e-01
4.0526e-03 5.6950e-03 1.5947e+00 1.7399e+00 6.7705e+00 1.2573e-01 1.5098e-03 4.1793e-02 1.9382e-03 7.1370e-02 4.9439e-02 8.0000e-01
4.2895e-03 6.1294e-03 1.5829e+00 1.7236e+00 6.6616e+00 1.2256e-01 1.4575e-03 4.2589e-02 1.9710e-03 7.2852e-02 4.8910e-02 8.0000e-01
4.5263e-03 6.5751e-03 1.5708e+00 1.7068e+00 6.5606e+00 1.1951e-01 1.4106e-03 4.3343e-02 2.0021e-03 7.4251e-02 4.8438e-02 8.0000e-01
4.7632e-03 7.0319e-03 1.5584e+00 1.6897e+00 6.4665e+00 1.1661e-01 1.3682e-03 4.4059e-02 2.0314e-03 7.5575e-02 4.8015e-02 8.0000e-01
5.0000e-03 7.5000e-03 1.5459e+00 1.6723e+00 6.3788e+00 1.1384e-01 1.3299e-03 4.4740e-02 2.0592e-03 7.6827e-02 4.7635e-02 8.0000e-01
