# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.0537e+00 1.1073e+00 1.0739e+01 1.1877e-01 5.9773e-03 2.0962e-02 1.0304e-03 2.9174e-02 1.0698e-01 7.5000e-01
7.3684e-04 7.9114e-04 1.2758e+00 1.3595e+00 1.0108e+01 1.4945e-01 5.1372e-03 2.4944e-02 1.2194e-03 3.5114e-02 9.1813e-02 7.5000e-01
9.7368e-04 1.0685e-03 1.4172e+00 1.5253e+00 9.5896e+00 1.6646e-01 4.5032e-03 2.8136e-02 1.3688e-03 4.0011e-02 8.2883e-02 7.5000e-01
1.2105e-03 1.3571e-03 1.5082e+00 1.6351e+00 9.1554e+00 1.7493e-01 4.0119e-03 3.0817e-02 1.4927e-03 4.4218e-02 7.6903e-02 7.5000e-01
1.4474e-03 1.6569e-03 1.5667e+00 1.7073e+00 8.7853e+00 1.7815e-01 3.6223e-03 3.3137e-02 1.5987e-03 4.7920e-02 7.2582e-02 7.5000e-01
1.6842e-03 1.9679e-03 1.6034e+00 1.7535e+00 8.4654e+00 1.7815e-01 3.3075e-03 3.5186e-02 1.6914e-03 5.1232e-02 6.9298e-02 7.5000e-01
1.9211e-03 2.2901e-03 1.6252e+00 1.7815e+00 8.1857e+00 1.7621e-01 3.0490e-03 3.7023e-02 1.7736e-03 5.4229e-02 6.6712e-02 7.5000e-01
2.1579e-03 2.6235e-03 1.6367e+00 1.7965e+00 7.9387e+00 1.7311e-01 2.8335e-03 3.8688e-02 1.8475e-03 5.6965e-02 6.4621e-02 7.5000e-01
2.3947e-03 2.9682e-03 1.6409e+00 1.8020e+00 7.7189e+00 1.6935e-01 2.6518e-03 4.0213e-02 1.9146e-03 5.9479e-02 6.2896e-02 7.5000e-01
2.6316e-03 3.3241e-03 1.6399e+00 1.8007e+00 7.5219e+00 1.6525e-01 2.4969e-03 4.1618e-02 1.9760e-03 6.1801e-02 6.1448e-02 7.5000e-01
2.8684e-03 3.6912e-03 1.6351e+00 1.7944e+00 7.3441e+00 1.6100e-01 2.3635e-03 4.2920e-02 2.0325e-03 6.3956e-02 6.0219e-02 7.5000e-01
3.1053e-03 4.0695e-03 1.6277e+00 1.7844e+00 7.1829e+00 1.5674e-01 2.2478e-03 4.4134e-02 2.0849e-03 6.5962e-02 5.9163e-02 7.5000e-01
3.3421e-03 4.4591e-03 1.6183e+00 1.7717e+00 7.0361e+00 1.5254e-01 2.1466e-03 4.5269e-02 2.1335e-03 6.7836e-02 5.8248e-02 7.5000e-01
3.5789e-03 4.8598e-03 1.6076e+00 1.7571e+00 6.9016e+00 1.4846e-01 2.0576e-03 4.6334e-02 2.1789e-03 6.9589e-02 5.7449e-02 7.5000e-01
3.8158e-03 5.2718e-03 1.5959e+00 1.7411e+00 6.7782e+00 1.4453e-01 1.9788e-03 4.7336e-02 2.2214e-03 7.1234e-02 5.6747e-02 7.5000e-01
4.0526e-03 5.6950e-03 1.5836e+00 1.7242e+00 6.6644e+00 1.4075e-01 1.9086e-03 4.8281e-02 2.2614e-03 7.2780e-02 5.6127e-02 7.5000e-01
4.2895e-03 6.1294e-03 1.5709e+00 1.7067e+00 6.5591e+00 1.3715e-01 1.8459e-03 4.9175e-02 2.2990e-03 7.4235e-02 5.5577e-02 7.5000e-01
4.5263e-03 6.5751e-03 1.5580e+00 1.6888e+00 6.4616e+00 1.3371e-01 1.7895e-03 5.0021e-02 2.3344e-03 7.5606e-02 5.5087e-02 7.5000e-01
4.7632e-03 7.0319e-03 1.5449e+00 1.6707e+00 6.3709e+00 1.3044e-01 1.7387e-03 5.0824e-02 2.3679e-03 7.6900e-02 5.4649e-02 7.5000e-01
5.0000e-03 7.5000e-03 1.5319e+00 1.6526e+00 6.2864e+00 1.2733e-01 1.6927e-03 5.1586e-02 2.3996e-03 7.8122e-02 5.4257e-02 7.5000e-01
