# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.5456e+00 1.6325e+00 1.4322e+01 2.2074e+00 1.5952e-01 2.2248e-02 1.2546e-02 2.4055e-02 9.2401e-01 5.0000e-01
7.3684e-04 7.9114e-04 1.8593e+00 1.9951e+00 1.3051e+01 2.8710e+00 1.5899e-01 2.8226e-02 1.5415e-02 2.9880e-02 8.3051e-01 5.0000e-01
9.7368e-04 1.0685e-03 2.0346e+00 2.2073e+00 1.2015e+01 3.2271e+00 1.5782e-01 3.3628e-02 1.7927e-02 3.4957e-02 7.7958e-01 5.0000e-01
1.2105e-03 1.3571e-03 2.1241e+00 2.3207e+00 1.1170e+01 3.3740e+00 1.5626e-01 3.8552e-02 2.0181e-02 3.9460e-02 7.4784e-01 5.0000e-01
1.4474e-03 1.6569e-03 2.1613e+00 2.3712e+00 1.0477e+01 3.3932e+00 1.5450e-01 4.3039e-02 2.2220e-02 4.3480e-02 7.2638e-01 5.0000e-01
1.6842e-03 1.9679e-03 2.1675e+00 2.3826e+00 9.9031e+00 3.3404e+00 1.5266e-01 4.7122e-02 2.4072e-02 4.7082e-02 7.1102e-01 5.0000e-01
1.9211e-03 2.2901e-03 2.1556e+00 2.3703e+00 9.4241e+00 3.2504e+00 1.5083e-01 5.0836e-02 2.5758e-02 5.0317e-02 6.9953e-01 5.0000e-01
2.1579e-03 2.6235e-03 2.1333e+00 2.3438e+00 9.0200e+00 3.1432e+00 1.4905e-01 5.4220e-02 2.7296e-02 5.3234e-02 6.9066e-01 5.0000e-01
2.3947e-03 2.9682e-03 2.1055e+00 2.3093e+00 8.6755e+00 3.0305e+00 1.4734e-01 5.7307e-02 2.8702e-02 5.5871e-02 6.8361e-01 5.0000e-01
2.6316e-03 3.3241e-03 2.0749e+00 2.2706e+00 8.3790e+00 2.9185e+00 1.4572e-01 6.0131e-02 2.9992e-02 5.8264e-02 6.7788e-01 5.0000e-01
2.8684e-03 3.6912e-03 2.0433e+00 2.2300e+00 8.1215e+00 2.8105e+00 1.4418e-01 6.2722e-02 3.1178e-02 6.0442e-02 6.7314e-01 5.0000e-01
3.1053e-03 4.0695e-03 2.0117e+00 2.1889e+00 7.8960e+00 2.7081e+00 1.4272e-01 6.5103e-02 3.2272e-02 6.2430e-02 6.6915e-01 5.0000e-01
3.3421e-03 4.4591e-03 1.9807e+00 2.1483e+00 7.6971e+00 2.6119e+00 1.4133e-01 6.7297e-02 3.3282e-02 6.4249e-02 6.6574e-01 5.0000e-01
3.5789e-03 4.8598e-03 1.9506e+00 2.1086e+00 7.5206e+00 2.5220e+00 1.4002e-01 6.9324e-02 3.4218e-02 6.5917e-02 6.6281e-01 5.0000e-01
3.8158e-03 5.2718e-03 1.9217e+00 2.0702e+00 7.3629e+00 2.4382e+00 1.3877e-01 7.1200e-02 3.5086e-02 6.7450e-02 6.6024e-01 5.0000e-01
4.0526e-03 5.6950e-03 1.8939e+00 2.0332e+00 7.2213e+00 2.3602e+00 1.3759e-01 7.2938e-02 3.5893e-02 6.8862e-02 6.5798e-01 5.0000e-01
4.2895e-03 6.1294e-03 1.8674e+00 1.9978e+00 7.0936e+00 2.2875e+00 1.3645e-01 7.4553e-02 3.6645e-02 7.0163e-02 6.5596e-01 5.0000e-01
4.5263e-03 6.5751e-03 1.8421e+00 1.9639e+00 6.9780e+00 2.2199e+00 1.3537e-01 7.6053e-02 3.7346e-02 7.1365e-02 6.5416e-01 5.0000e-01
4.7632e-03 7.0319e-03 1.8180e+00 1.9315e+00 6.8728e+00 2.1568e+00 1.3433e-01 7.7450e-02 3.8000e-02 7.2474e-02 6.5253e-01 5.0000e-01
5.0000e-03 7.5000e-03 1.7950e+00 1.9007e+00 6.7769e+00 2.0978e+00 1.3334e-01 7.8752e-02 3.8611e-02 7.3500e-02 6.5105e-01 5.0000e-01
