# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.1982e+00 1.2560e+00 1.3008e+01 1.0867e+00 1.0102e-01 1.8119e-02 9.9359e-03 2.4116e-02 7.5699e-01 6.5000e-01
7.3684e-04 7.9114e-04 1.4770e+00 1.5708e+00 1.2119e+01 1.4824e+00 1.0090e-01 2.2579e-02 1.2023e-02 2.9490e-02 6.7954e-01 6.5000e-01
9.7368e-04 1.0685e-03 1.6569e+00 1.7811e+00 1.1374e+01 1.7490e+00 1.0044e-01 2.6522e-02 1.3797e-02 3.4076e-02 6.3712e-01 6.5000e-01
1.2105e-03 1.3571e-03 1.7713e+00 1.9192e+00 1.0743e+01 1.9152e+00 9.9741e-02 3.0092e-02 1.5364e-02 3.8122e-02 6.1044e-01 6.5000e-01
1.4474e-03 1.6569e-03 1.8419e+00 2.0068e+00 1.0205e+01 2.0089e+00 9.8881e-02 3.3360e-02 1.6779e-02 4.1753e-02 5.9215e-01 6.5000e-01
1.6842e-03 1.9679e-03 1.8829e+00 2.0592e+00 9.7411e+00 2.0520e+00 9.7916e-02 3.6370e-02 1.8070e-02 4.5047e-02 5.7882e-01 6.5000e-01
1.9211e-03 2.2901e-03 1.9037e+00 2.0868e+00 9.3389e+00 2.0609e+00 9.6889e-02 3.9152e-02 1.9257e-02 4.8055e-02 5.6867e-01 6.5000e-01
2.1579e-03 2.6235e-03 1.9108e+00 2.0970e+00 8.9876e+00 2.0472e+00 9.5833e-02 4.1730e-02 2.0355e-02 5.0817e-02 5.6067e-01 6.5000e-01
2.3947e-03 2.9682e-03 1.9086e+00 2.0951e+00 8.6786e+00 2.0187e+00 9.4769e-02 4.4125e-02 2.1372e-02 5.3363e-02 5.5419e-01 6.5000e-01
2.6316e-03 3.3241e-03 1.8999e+00 2.0847e+00 8.4051e+00 1.9811e+00 9.3714e-02 4.6353e-02 2.2319e-02 5.5718e-02 5.4881e-01 6.5000e-01
2.8684e-03 3.6912e-03 1.8870e+00 2.0684e+00 8.1616e+00 1.9381e+00 9.2678e-02 4.8430e-02 2.3202e-02 5.7901e-02 5.4427e-01 6.5000e-01
3.1053e-03 4.0695e-03 1.8712e+00 2.0481e+00 7.9437e+00 1.8921e+00 9.1668e-02 5.0369e-02 2.4028e-02 5.9931e-02 5.4038e-01 6.5000e-01
3.3421e-03 4.4591e-03 1.8536e+00 2.0251e+00 7.7476e+00 1.8450e+00 9.0687e-02 5.2182e-02 2.4800e-02 6.1821e-02 5.3699e-01 6.5000e-01
3.5789e-03 4.8598e-03 1.8349e+00 2.0005e+00 7.5704e+00 1.7979e+00 8.9738e-02 5.3881e-02 2.5525e-02 6.3586e-02 5.3401e-01 6.5000e-01
3.8158e-03 5.2718e-03 1.8155e+00 1.9749e+00 7.4095e+00 1.7515e+00 8.8822e-02 5.5473e-02 2.6205e-02 6.5235e-02 5.3136e-01 6.5000e-01
4.0526e-03 5.6950e-03 1.7960e+00 1.9487e+00 7.2630e+00 1.7062e+00 8.7938e-02 5.6969e-02 2.6845e-02 6.6778e-02 5.2899e-01 6.5000e-01
4.2895e-03 6.1294e-03 1.7764e+00 1.9225e+00 7.1290e+00 1.6625e+00 8.7086e-02 5.8374e-02 2.7448e-02 6.8224e-02 5.2685e-01 6.5000e-01
4.5263e-03 6.5751e-03 1.7570e+00 1.8964e+00 7.0061e+00 1.6204e+00 8.6264e-02 5.9696e-02 2.8016e-02 6.9582e-02 5.2490e-01 6.5000e-01
4.7632e-03 7.0319e-03 1.7379e+00 1.8706e+00 6.8930e+00 1.5800e+00 8.5472e-02 6.0942e-02 2.8553e-02 7.0856e-02 5.2311e-01 6.5000e-01
5.0000e-03 7.5000e-03 1.7192e+00 1.8453e+00 6.7887e+00 1.5413e+00 8.4709e-02 6.2115e-02 2.9059e-02 7.2054e-02 5.2147e-01 6.5000e-01
