# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.2849e+00 1.3491e+00 1.3499e+01 1.3643e+00 1.2024e-01 1.9315e-02 1.1008e-02 2.3761e-02 8.2643e-01 6.0000e-01
7.3684e-04 7.9114e-04 1.5764e+00 1.6799e+00 1.2514e+01 1.8459e+00 1.2029e-01 2.4163e-02 1.3364e-02 2.9162e-02 7.4282e-01 6.0000e-01
9.7368e-04 1.0685e-03 1.7600e+00 1.8961e+00 1.1692e+01 2.1595e+00 1.1990e-01 2.8478e-02 1.5381e-02 3.3802e-02 6.9716e-01 6.0000e-01
1.2105e-03 1.3571e-03 1.8728e+00 2.0334e+00 1.1001e+01 2.3448e+00 1.1920e-01 3.2401e-02 1.7173e-02 3.7911e-02 6.6853e-01 6.0000e-01
1.4474e-03 1.6569e-03 1.9389e+00 2.1164e+00 1.0415e+01 2.4395e+00 1.1828e-01 3.6001e-02 1.8795e-02 4.1606e-02 6.4895e-01 6.0000e-01
1.6842e-03 1.9679e-03 1.9739e+00 2.1621e+00 9.9145e+00 2.4732e+00 1.1722e-01 3.9316e-02 2.0279e-02 4.4956e-02 6.3475e-01 6.0000e-01
1.9211e-03 2.2901e-03 1.9883e+00 2.1821e+00 9.4834e+00 2.4669e+00 1.1608e-01 4.2378e-02 2.1643e-02 4.8012e-02 6.2397e-01 6.0000e-01
2.1579e-03 2.6235e-03 1.9891e+00 2.1846e+00 9.1096e+00 2.4353e+00 1.1489e-01 4.5210e-02 2.2903e-02 5.0810e-02 6.1550e-01 6.0000e-01
2.3947e-03 2.9682e-03 1.9809e+00 2.1752e+00 8.7831e+00 2.3883e+00 1.1369e-01 4.7833e-02 2.4070e-02 5.3382e-02 6.0867e-01 6.0000e-01
2.6316e-03 3.3241e-03 1.9668e+00 2.1578e+00 8.4962e+00 2.3326e+00 1.1250e-01 5.0267e-02 2.5153e-02 5.5751e-02 6.0302e-01 6.0000e-01
2.8684e-03 3.6912e-03 1.9489e+00 2.1351e+00 8.2423e+00 2.2723e+00 1.1133e-01 5.2529e-02 2.6161e-02 5.7941e-02 5.9827e-01 6.0000e-01
3.1053e-03 4.0695e-03 1.9287e+00 2.1091e+00 8.0163e+00 2.2103e+00 1.1019e-01 5.4634e-02 2.7100e-02 5.9968e-02 5.9421e-01 6.0000e-01
3.3421e-03 4.4591e-03 1.9071e+00 2.0810e+00 7.8142e+00 2.1484e+00 1.0908e-01 5.6596e-02 2.7977e-02 6.1848e-02 5.9069e-01 6.0000e-01
3.5789e-03 4.8598e-03 1.8849e+00 2.0518e+00 7.6324e+00 2.0876e+00 1.0801e-01 5.8428e-02 2.8798e-02 6.3596e-02 5.8760e-01 6.0000e-01
3.8158e-03 5.2718e-03 1.8625e+00 2.0222e+00 7.4682e+00 2.0288e+00 1.0697e-01 6.0141e-02 2.9566e-02 6.5222e-02 5.8486e-01 6.0000e-01
4.0526e-03 5.6950e-03 1.8402e+00 1.9925e+00 7.3192e+00 1.9722e+00 1.0597e-01 6.1743e-02 3.0287e-02 6.6739e-02 5.8241e-01 6.0000e-01
4.2895e-03 6.1294e-03 1.8182e+00 1.9631e+00 7.1836e+00 1.9181e+00 1.0500e-01 6.3245e-02 3.0964e-02 6.8154e-02 5.8021e-01 6.0000e-01
4.5263e-03 6.5751e-03 1.7967e+00 1.9342e+00 7.0596e+00 1.8665e+00 1.0407e-01 6.4653e-02 3.1600e-02 6.9477e-02 5.7820e-01 6.0000e-01
4.7632e-03 7.0319e-03 1.7758e+00 1.9060e+00 6.9460e+00 1.8175e+00 1.0317e-01 6.5975e-02 3.2199e-02 7.0713e-02 5.7636e-01 6.0000e-01
5.0000e-03 7.5000e-03 1.7554e+00 1.8786e+00 6.8415e+00 1.7709e+00 1.0230e-01 6.7217e-02 3.2764e-02 7.1871e-02 5.7468e-01 6.0000e-01
