# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 9.2595e-01 9.6611e-01 1.1042e+01 1.1144e-01 6.1558e-03 1.1159e-02 1.0740e-03 2.6236e-02 1.2997e-01 9.0000e-01
7.3684e-04 7.9114e-04 1.1566e+00 1.2229e+00 1.0467e+01 1.4880e-01 5.5197e-03 1.3455e-02 1.2809e-03 3.1734e-02 1.1124e-01 9.0000e-01
9.7368e-04 1.0685e-03 1.3154e+00 1.4054e+00 9.9782e+00 1.7328e-01 4.9957e-03 1.5344e-02 1.4473e-03 3.6326e-02 1.0015e-01 9.0000e-01
1.2105e-03 1.3571e-03 1.4258e+00 1.5357e+00 9.5572e+00 1.8840e-01 4.5605e-03 1.6961e-02 1.5873e-03 4.0317e-02 9.2667e-02 9.0000e-01
1.4474e-03 1.6569e-03 1.5028e+00 1.6285e+00 9.1906e+00 1.9699e-01 4.1958e-03 1.8380e-02 1.7082e-03 4.3866e-02 8.7222e-02 9.0000e-01
1.6842e-03 1.9679e-03 1.5562e+00 1.6941e+00 8.8682e+00 2.0113e-01 3.8874e-03 1.9646e-02 1.8147e-03 4.7071e-02 8.3055e-02 9.0000e-01
1.9211e-03 2.2901e-03 1.5925e+00 1.7396e+00 8.5823e+00 2.0225e-01 3.6245e-03 2.0790e-02 1.9099e-03 4.9996e-02 7.9751e-02 9.0000e-01
2.1579e-03 2.6235e-03 1.6164e+00 1.7700e+00 8.3268e+00 2.0134e-01 3.3984e-03 2.1834e-02 1.9959e-03 5.2689e-02 7.7060e-02 9.0000e-01
2.3947e-03 2.9682e-03 1.6311e+00 1.7890e+00 8.0971e+00 1.9908e-01 3.2027e-03 2.2795e-02 2.0743e-03 5.5182e-02 7.4825e-02 9.0000e-01
2.6316e-03 3.3241e-03 1.6391e+00 1.7994e+00 7.8894e+00 1.9595e-01 3.0320e-03 2.3684e-02 2.1462e-03 5.7501e-02 7.2937e-02 9.0000e-01
2.8684e-03 3.6912e-03 1.6419e+00 1.8031e+00 7.7006e+00 1.9227e-01 2.8823e-03 2.4511e-02 2.2127e-03 5.9668e-02 7.1323e-02 9.0000e-01
3.1053e-03 4.0695e-03 1.6408e+00 1.8017e+00 7.5282e+00 1.8826e-01 2.7502e-03 2.5283e-02 2.2745e-03 6.1699e-02 6.9927e-02 9.0000e-01
3.3421e-03 4.4591e-03 1.6368e+00 1.7965e+00 7.3701e+00 1.8408e-01 2.6330e-03 2.6008e-02 2.3320e-03 6.3608e-02 6.8710e-02 9.0000e-01
3.5789e-03 4.8598e-03 1.6306e+00 1.7882e+00 7.2247e+00 1.7985e-01 2.5284e-03 2.6690e-02 2.3859e-03 6.5406e-02 6.7640e-02 9.0000e-01
3.8158e-03 5.2718e-03 1.6228e+00 1.7776e+00 7.0905e+00 1.7563e-01 2.4348e-03 2.7334e-02 2.4366e-03 6.7102e-02 6.6695e-02 9.0000e-01
4.0526e-03 5.6950e-03 1.6136e+00 1.7652e+00 6.9662e+00 1.7147e-01 2.3506e-03 2.7942e-02 2.4842e-03 6.8706e-02 6.5854e-02 9.0000e-01
4.2895e-03 6.1294e-03 1.6036e+00 1.7515e+00 6.8509e+00 1.6742e-01 2.2746e-03 2.8518e-02 2.5292e-03 7.0224e-02 6.5103e-02 9.0000e-01
4.5263e-03 6.5751e-03 1.5929e+00 1.7369e+00 6.7435e+00 1.6348e-01 2.2058e-03 2.9065e-02 2.5718e-03 7.1663e-02 6.4429e-02 9.0000e-01
4.7632e-03 7.0319e-03 1.5818e+00 1.7215e+00 6.6434e+00 1.5968e-01 2.1432e-03 2.9585e-02 2.6122e-03 7.3028e-02 6.3823e-02 9.0000e-01
5.0000e-03 7.5000e-03 1.5703e+00 1.7056e+00 6.5497e+00 1.5602e-01 2.0861e-03 3.0080e-02 2.6505e-03 7.4324e-02 6.3275e-02 9.0000e-01
