# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 8.9176e-01 9.2894e-01 1.1067e+01 7.3323e-02 3.0411e-03 7.6006e-03 7.3080e-04 2.5644e-02 9.2203e-02 9.5000e-01
7.3684e-04 7.9114e-04 1.1219e+00 1.1842e+00 1.0515e+01 9.9114e-02 2.7324e-03 9.1673e-03 8.7133e-04 3.1035e-02 7.8739e-02 9.5000e-01
9.7368e-04 1.0685e-03 1.2836e+00 1.3689e+00 1.0042e+01 1.1656e-01 2.4763e-03 1.0459e-02 9.8450e-04 3.5548e-02 7.0748e-02 9.5000e-01
1.2105e-03 1.3571e-03 1.3981e+00 1.5032e+00 9.6313e+00 1.2774e-01 2.2622e-03 1.1568e-02 1.0798e-03 3.9479e-02 6.5350e-02 9.5000e-01
1.4474e-03 1.6569e-03 1.4794e+00 1.6007e+00 9.2714e+00 1.3442e-01 2.0818e-03 1.2543e-02 1.1622e-03 4.2984e-02 6.1415e-02 9.5000e-01
1.6842e-03 1.9679e-03 1.5370e+00 1.6711e+00 8.9530e+00 1.3796e-01 1.9285e-03 1.3416e-02 1.2349e-03 4.6156e-02 5.8399e-02 9.5000e-01
1.9211e-03 2.2901e-03 1.5773e+00 1.7212e+00 8.6693e+00 1.3932e-01 1.7974e-03 1.4205e-02 1.2999e-03 4.9058e-02 5.6004e-02 9.5000e-01
2.1579e-03 2.6235e-03 1.6047e+00 1.7559e+00 8.4148e+00 1.3919e-01 1.6843e-03 1.4928e-02 1.3587e-03 5.1734e-02 5.4051e-02 9.5000e-01
2.3947e-03 2.9682e-03 1.6226e+00 1.7788e+00 8.1851e+00 1.3803e-01 1.5861e-03 1.5593e-02 1.4124e-03 5.4216e-02 5.2426e-02 9.5000e-01
2.6316e-03 3.3241e-03 1.6332e+00 1.7926e+00 7.9767e+00 1.3618e-01 1.5003e-03 1.6209e-02 1.4617e-03 5.6531e-02 5.1053e-02 9.5000e-01
2.8684e-03 3.6912e-03 1.6384e+00 1.7994e+00 7.7868e+00 1.3389e-01 1.4249e-03 1.6784e-02 1.5073e-03 5.8697e-02 4.9877e-02 9.5000e-01
3.1053e-03 4.0695e-03 1.6394e+00 1.8007e+00 7.6130e+00 1.3132e-01 1.3582e-03 1.7322e-02 1.5497e-03 6.0731e-02 4.8860e-02 9.5000e-01
3.3421e-03 4.4591e-03 1.6372e+00 1.7978e+00 7.4533e+00 1.2859e-01 1.2990e-03 1.7827e-02 1.5893e-03 6.2646e-02 4.7971e-02 9.5000e-01
3.5789e-03 4.8598e-03 1.6326e+00 1.7916e+00 7.3061e+00 1.2578e-01 1.2462e-03 1.8302e-02 1.6264e-03 6.4452e-02 4.7190e-02 9.5000e-01
3.8158e-03 5.2718e-03 1.6261e+00 1.7829e+00 7.1700e+00 1.2295e-01 1.1988e-03 1.8751e-02 1.6613e-03 6.6159e-02 4.6498e-02 9.5000e-01
4.0526e-03 5.6950e-03 1.6181e+00 1.7721e+00 7.0438e+00 1.2014e-01 1.1562e-03 1.9177e-02 1.6941e-03 6.7775e-02 4.5882e-02 9.5000e-01
4.2895e-03 6.1294e-03 1.6091e+00 1.7598e+00 6.9264e+00 1.1737e-01 1.1176e-03 1.9580e-02 1.7252e-03 6.9307e-02 4.5331e-02 9.5000e-01
4.5263e-03 6.5751e-03 1.5993e+00 1.7463e+00 6.8170e+00 1.1468e-01 1.0827e-03 1.9963e-02 1.7546e-03 7.0762e-02 4.4837e-02 9.5000e-01
4.7632e-03 7.0319e-03 1.5888e+00 1.7320e+00 6.7148e+00 1.1206e-01 1.0510e-03 2.0328e-02 1.7825e-03 7.2144e-02 4.4391e-02 9.5000e-01
5.0000e-03 7.5000e-03 1.5780e+00 1.7170e+00 6.6192e+00 1.0953e-01 1.0220e-03 2.0675e-02 1.8090e-03 7.3458e-02 4.3988e-02 9.5000e-01
