# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.2148e+00 1.2761e+00 1.2376e+01 9.8296e-01 8.9582e-02 1.9615e-02 8.0126e-03 2.6013e-02 6.6612e-01 6.5000e-01
7.3684e-04 7.9114e-04 1.4788e+00 1.5762e+00 1.1489e+01 1.2981e+00 8.7762e-02 2.4470e-02 9.7340e-03 3.1789e-02 5.9356e-01 6.5000e-01
9.7368e-04 1.0685e-03 1.6413e+00 1.7678e+00 1.0757e+01 1.4898e+00 8.5826e-02 2.8713e-02 1.1196e-02 3.6683e-02 5.5304e-01 6.5000e-01
1.2105e-03 1.3571e-03 1.7393e+00 1.8873e+00 1.0148e+01 1.5945e+00 8.3875e-02 3.2502e-02 1.2479e-02 4.0960e-02 5.2707e-01 6.5000e-01
1.4474e-03 1.6569e-03 1.7960e+00 1.9585e+00 9.6345e+00 1.6418e+00 8.1975e-02 3.5919e-02 1.3626e-02 4.4763e-02 5.0897e-01 6.5000e-01
1.6842e-03 1.9679e-03 1.8260e+00 1.9975e+00 9.1979e+00 1.6525e+00 8.0163e-02 3.9023e-02 1.4661e-02 4.8182e-02 4.9562e-01 6.5000e-01
1.9211e-03 2.2901e-03 1.8384e+00 2.0146e+00 8.8228e+00 1.6404e+00 7.8456e-02 4.1857e-02 1.5603e-02 5.1280e-02 4.8535e-01 6.5000e-01
2.1579e-03 2.6235e-03 1.8393e+00 2.0169e+00 8.4976e+00 1.6144e+00 7.6859e-02 4.4455e-02 1.6466e-02 5.4106e-02 4.7720e-01 6.5000e-01
2.3947e-03 2.9682e-03 1.8327e+00 2.0091e+00 8.2131e+00 1.5805e+00 7.5373e-02 4.6847e-02 1.7258e-02 5.6696e-02 4.7057e-01 6.5000e-01
2.6316e-03 3.3241e-03 1.8210e+00 1.9946e+00 7.9623e+00 1.5422e+00 7.3993e-02 4.9057e-02 1.7990e-02 5.9080e-02 4.6508e-01 6.5000e-01
2.8684e-03 3.6912e-03 1.8062e+00 1.9756e+00 7.7397e+00 1.5020e+00 7.2711e-02 5.1105e-02 1.8668e-02 6.1282e-02 4.6044e-01 6.5000e-01
3.1053e-03 4.0695e-03 1.7892e+00 1.9537e+00 7.5409e+00 1.4614e+00 7.1521e-02 5.3008e-02 1.9298e-02 6.3323e-02 4.5648e-01 6.5000e-01
3.3421e-03 4.4591e-03 1.7711e+00 1.9298e+00 7.3622e+00 1.4212e+00 7.0414e-02 5.4781e-02 1.9885e-02 6.5219e-02 4.5306e-01 6.5000e-01
3.5789e-03 4.8598e-03 1.7523e+00 1.9049e+00 7.2008e+00 1.3820e+00 6.9385e-02 5.6436e-02 2.0433e-02 6.6986e-02 4.5008e-01 6.5000e-01
3.8158e-03 5.2718e-03 1.7333e+00 1.8795e+00 7.0544e+00 1.3443e+00 6.8425e-02 5.7985e-02 2.0947e-02 6.8634e-02 4.4746e-01 6.5000e-01
4.0526e-03 5.6950e-03 1.7142e+00 1.8539e+00 6.9210e+00 1.3081e+00 6.7530e-02 5.9438e-02 2.1428e-02 7.0175e-02 4.4514e-01 6.5000e-01
4.2895e-03 6.1294e-03 1.6954e+00 1.8284e+00 6.7989e+00 1.2735e+00 6.6692e-02 6.0801e-02 2.1880e-02 7.1618e-02 4.4307e-01 6.5000e-01
4.5263e-03 6.5751e-03 1.6768e+00 1.8033e+00 6.6869e+00 1.2406e+00 6.5907e-02 6.2083e-02 2.2305e-02 7.2971e-02 4.4122e-01 6.5000e-01
4.7632e-03 7.0319e-03 1.6587e+00 1.7786e+00 6.5837e+00 1.2093e+00 6.5170e-02 6.3290e-02 2.2706e-02 7.4241e-02 4.3955e-01 6.5000e-01
5.0000e-03 7.5000e-03 1.6410e+00 1.7544e+00 6.4885e+00 1.1796e+00 6.4478e-02 6.4428e-02 2.3084e-02 7.5434e-02 4.3805e-01 6.5000e-01
