# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 9.7022e-01 1.0130e+00 1.1359e+01 3.2365e-01 2.7050e-02 1.2648e-02 3.3920e-03 2.5903e-02 3.4383e-01 8.5000e-01
7.3684e-04 7.9114e-04 1.2087e+00 1.2792e+00 1.0724e+01 4.4078e-01 2.5894e-02 1.5523e-02 4.0771e-03 3.1400e-02 3.0168e-01 8.5000e-01
9.7368e-04 1.0685e-03 1.3706e+00 1.4657e+00 1.0187e+01 5.2108e-01 2.4803e-02 1.7973e-02 4.6438e-03 3.6007e-02 2.7737e-01 8.5000e-01
1.2105e-03 1.3571e-03 1.4811e+00 1.5965e+00 9.7271e+00 5.7317e-01 2.3789e-02 2.0124e-02 5.1318e-03 4.0019e-02 2.6130e-01 8.5000e-01
1.4474e-03 1.6569e-03 1.5562e+00 1.6876e+00 9.3284e+00 6.0488e-01 2.2855e-02 2.2048e-02 5.5622e-03 4.3589e-02 2.4976e-01 8.5000e-01
1.6842e-03 1.9679e-03 1.6067e+00 1.7501e+00 8.9799e+00 6.2220e-01 2.1999e-02 2.3789e-02 5.9475e-03 4.6814e-02 2.4102e-01 8.5000e-01
1.9211e-03 2.2901e-03 1.6397e+00 1.7918e+00 8.6726e+00 6.2949e-01 2.1217e-02 2.5377e-02 6.2964e-03 4.9755e-02 2.3413e-01 8.5000e-01
2.1579e-03 2.6235e-03 1.6601e+00 1.8180e+00 8.3996e+00 6.2986e-01 2.0502e-02 2.6836e-02 6.6148e-03 5.2459e-02 2.2854e-01 8.5000e-01
2.3947e-03 2.9682e-03 1.6714e+00 1.8329e+00 8.1555e+00 6.2550e-01 1.9850e-02 2.8184e-02 6.9075e-03 5.4960e-02 2.2390e-01 8.5000e-01
2.6316e-03 3.3241e-03 1.6760e+00 1.8391e+00 7.9359e+00 6.1794e-01 1.9253e-02 2.9435e-02 7.1779e-03 5.7283e-02 2.1998e-01 8.5000e-01
2.8684e-03 3.6912e-03 1.6757e+00 1.8389e+00 7.7373e+00 6.0828e-01 1.8708e-02 3.0599e-02 7.4289e-03 5.9450e-02 2.1662e-01 8.5000e-01
3.1053e-03 4.0695e-03 1.6718e+00 1.8338e+00 7.5568e+00 5.9729e-01 1.8208e-02 3.1688e-02 7.6628e-03 6.1477e-02 2.1371e-01 8.5000e-01
3.3421e-03 4.4591e-03 1.6651e+00 1.8252e+00 7.3921e+00 5.8550e-01 1.7750e-02 3.2708e-02 7.8814e-03 6.3380e-02 2.1117e-01 8.5000e-01
3.5789e-03 4.8598e-03 1.6565e+00 1.8137e+00 7.2411e+00 5.7330e-01 1.7328e-02 3.3667e-02 8.0864e-03 6.5168e-02 2.0893e-01 8.5000e-01
3.8158e-03 5.2718e-03 1.6464e+00 1.8002e+00 7.1023e+00 5.6095e-01 1.6939e-02 3.4570e-02 8.2791e-03 6.6853e-02 2.0694e-01 8.5000e-01
4.0526e-03 5.6950e-03 1.6353e+00 1.7853e+00 6.9742e+00 5.4866e-01 1.6580e-02 3.5422e-02 8.4607e-03 6.8444e-02 2.0516e-01 8.5000e-01
4.2895e-03 6.1294e-03 1.6235e+00 1.7692e+00 6.8556e+00 5.3654e-01 1.6248e-02 3.6227e-02 8.6320e-03 6.9946e-02 2.0357e-01 8.5000e-01
4.5263e-03 6.5751e-03 1.6111e+00 1.7524e+00 6.7456e+00 5.2469e-01 1.5941e-02 3.6989e-02 8.7941e-03 7.1369e-02 2.0213e-01 8.5000e-01
4.7632e-03 7.0319e-03 1.5985e+00 1.7350e+00 6.6433e+00 5.1316e-01 1.5656e-02 3.7711e-02 8.9476e-03 7.2716e-02 2.0084e-01 8.5000e-01
5.0000e-03 7.5000e-03 1.5856e+00 1.7174e+00 6.5479e+00 5.0200e-01 1.5390e-02 3.8397e-02 9.0932e-03 7.3993e-02 1.9966e-01 8.5000e-01
