# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.1227e+00 1.1748e+00 1.2665e+01 8.7561e-01 8.4051e-02 1.6635e-02 9.1486e-03 2.4172e-02 6.9473e-01 7.0000e-01
7.3684e-04 7.9114e-04 1.3919e+00 1.4772e+00 1.1856e+01 1.2079e+00 8.3990e-02 2.0653e-02 1.1035e-02 2.9471e-02 6.2350e-01 7.0000e-01
9.7368e-04 1.0685e-03 1.5700e+00 1.6842e+00 1.1174e+01 1.4408e+00 8.3667e-02 2.4185e-02 1.2626e-02 3.3974e-02 5.8453e-01 7.0000e-01
1.2105e-03 1.3571e-03 1.6871e+00 1.8243e+00 1.0592e+01 1.5941e+00 8.3153e-02 2.7374e-02 1.4025e-02 3.7935e-02 5.6004e-01 7.0000e-01
1.4474e-03 1.6569e-03 1.7628e+00 1.9172e+00 1.0092e+01 1.6881e+00 8.2501e-02 3.0291e-02 1.5284e-02 4.1487e-02 5.4326e-01 7.0000e-01
1.6842e-03 1.9679e-03 1.8098e+00 1.9764e+00 9.6575e+00 1.7394e+00 8.1758e-02 3.2980e-02 1.6432e-02 4.4711e-02 5.3105e-01 7.0000e-01
1.9211e-03 2.2901e-03 1.8370e+00 2.0115e+00 9.2782e+00 1.7607e+00 8.0954e-02 3.5470e-02 1.7488e-02 4.7661e-02 5.2175e-01 7.0000e-01
2.1579e-03 2.6235e-03 1.8503e+00 2.0293e+00 8.9444e+00 1.7611e+00 8.0117e-02 3.7782e-02 1.8465e-02 5.0375e-02 5.1440e-01 7.0000e-01
2.3947e-03 2.9682e-03 1.8537e+00 2.0345e+00 8.6489e+00 1.7472e+00 7.9265e-02 3.9936e-02 1.9373e-02 5.2885e-02 5.0845e-01 7.0000e-01
2.6316e-03 3.3241e-03 1.8503e+00 2.0307e+00 8.3856e+00 1.7239e+00 7.8410e-02 4.1946e-02 2.0220e-02 5.5212e-02 5.0350e-01 7.0000e-01
2.8684e-03 3.6912e-03 1.8421e+00 2.0205e+00 8.1498e+00 1.6943e+00 7.7563e-02 4.3826e-02 2.1011e-02 5.7378e-02 4.9930e-01 7.0000e-01
3.1053e-03 4.0695e-03 1.8305e+00 2.0056e+00 7.9376e+00 1.6609e+00 7.6729e-02 4.5586e-02 2.1753e-02 5.9399e-02 4.9569e-01 7.0000e-01
3.3421e-03 4.4591e-03 1.8166e+00 1.9875e+00 7.7458e+00 1.6254e+00 7.5914e-02 4.7237e-02 2.2449e-02 6.1287e-02 4.9255e-01 7.0000e-01
3.5789e-03 4.8598e-03 1.8011e+00 1.9672e+00 7.5716e+00 1.5888e+00 7.5120e-02 4.8788e-02 2.3103e-02 6.3055e-02 4.8977e-01 7.0000e-01
3.8158e-03 5.2718e-03 1.7846e+00 1.9453e+00 7.4128e+00 1.5520e+00 7.4349e-02 5.0247e-02 2.3719e-02 6.4713e-02 4.8729e-01 7.0000e-01
4.0526e-03 5.6950e-03 1.7676e+00 1.9225e+00 7.2675e+00 1.5155e+00 7.3602e-02 5.1620e-02 2.4301e-02 6.6271e-02 4.8506e-01 7.0000e-01
4.2895e-03 6.1294e-03 1.7502e+00 1.8992e+00 7.1342e+00 1.4796e+00 7.2878e-02 5.2914e-02 2.4849e-02 6.7735e-02 4.8303e-01 7.0000e-01
4.5263e-03 6.5751e-03 1.7328e+00 1.8757e+00 7.0116e+00 1.4447e+00 7.2177e-02 5.4135e-02 2.5368e-02 6.9114e-02 4.8118e-01 7.0000e-01
4.7632e-03 7.0319e-03 1.7154e+00 1.8522e+00 6.8983e+00 1.4109e+00 7.1499e-02 5.5287e-02 2.5858e-02 7.0413e-02 4.7949e-01 7.0000e-01
5.0000e-03 7.5000e-03 1.6982e+00 1.8288e+00 6.7935e+00 1.3783e+00 7.0844e-02 5.6376e-02 2.6322e-02 7.1638e-02 4.7792e-01 7.0000e-01
