# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 2.3176e+00 2.4996e+00 1.4660e+01 5.1614e+00 2.1716e-01 3.0204e-02 1.6397e-02 2.8400e-02 9.6095e-01 3.5000e-01
7.3684e-04 7.9114e-04 2.5307e+00 2.7726e+00 1.2619e+01 5.5849e+00 2.1231e-01 3.9832e-02 2.0925e-02 3.6295e-02 8.7201e-01 3.5000e-01
9.7368e-04 1.0685e-03 2.5505e+00 2.8118e+00 1.1215e+01 5.3890e+00 2.0785e-01 4.8103e-02 2.4796e-02 4.2803e-02 8.2845e-01 3.5000e-01
1.2105e-03 1.3571e-03 2.5024e+00 2.7611e+00 1.0232e+01 5.0341e+00 2.0410e-01 5.5070e-02 2.8074e-02 4.8139e-02 8.0392e-01 3.5000e-01
1.4474e-03 1.6569e-03 2.4348e+00 2.6808e+00 9.5149e+00 4.6758e+00 2.0099e-01 6.0953e-02 3.0863e-02 5.2554e-02 7.8871e-01 3.5000e-01
1.6842e-03 1.9679e-03 2.3650e+00 2.5943e+00 8.9721e+00 4.3550e+00 1.9839e-01 6.5973e-02 3.3261e-02 5.6257e-02 7.7860e-01 3.5000e-01
1.9211e-03 2.2901e-03 2.2988e+00 2.5102e+00 8.5475e+00 4.0771e+00 1.9619e-01 7.0303e-02 3.5343e-02 5.9400e-02 7.7153e-01 3.5000e-01
2.1579e-03 2.6235e-03 2.2379e+00 2.4317e+00 8.2067e+00 3.8382e+00 1.9430e-01 7.4077e-02 3.7169e-02 6.2097e-02 7.6640e-01 3.5000e-01
2.3947e-03 2.9682e-03 2.1824e+00 2.3594e+00 7.9273e+00 3.6321e+00 1.9264e-01 7.7393e-02 3.8782e-02 6.4430e-02 7.6257e-01 3.5000e-01
2.6316e-03 3.3241e-03 2.1321e+00 2.2933e+00 7.6942e+00 3.4533e+00 1.9117e-01 8.0329e-02 4.0218e-02 6.6463e-02 7.5965e-01 3.5000e-01
2.8684e-03 3.6912e-03 2.0864e+00 2.2328e+00 7.4970e+00 3.2970e+00 1.8985e-01 8.2943e-02 4.1502e-02 6.8244e-02 7.5738e-01 3.5000e-01
3.1053e-03 4.0695e-03 2.0448e+00 2.1776e+00 7.3284e+00 3.1594e+00 1.8865e-01 8.5282e-02 4.2656e-02 6.9810e-02 7.5560e-01 3.5000e-01
3.3421e-03 4.4591e-03 2.0068e+00 2.1270e+00 7.1827e+00 3.0374e+00 1.8755e-01 8.7383e-02 4.3697e-02 7.1192e-02 7.5418e-01 3.5000e-01
3.5789e-03 4.8598e-03 1.9720e+00 2.0805e+00 7.0558e+00 2.9285e+00 1.8652e-01 8.9276e-02 4.4639e-02 7.2414e-02 7.5304e-01 3.5000e-01
3.8158e-03 5.2718e-03 1.9400e+00 2.0376e+00 6.9447e+00 2.8307e+00 1.8557e-01 9.0986e-02 4.5493e-02 7.3496e-02 7.5212e-01 3.5000e-01
4.0526e-03 5.6950e-03 1.9105e+00 1.9981e+00 6.8467e+00 2.7424e+00 1.8466e-01 9.2534e-02 4.6268e-02 7.4455e-02 7.5137e-01 3.5000e-01
4.2895e-03 6.1294e-03 1.8831e+00 1.9614e+00 6.7600e+00 2.6623e+00 1.8381e-01 9.3937e-02 4.6974e-02 7.5303e-02 7.5076e-01 3.5000e-01
4.5263e-03 6.5751e-03 1.8577e+00 1.9274e+00 6.6830e+00 2.5893e+00 1.8299e-01 9.5209e-02 4.7618e-02 7.6055e-02 7.5026e-01 3.5000e-01
4.7632e-03 7.0319e-03 1.8341e+00 1.8957e+00 6.6143e+00 2.5224e+00 1.8221e-01 9.6364e-02 4.8204e-02 7.6718e-02 7.4986e-01 3.5000e-01
5.0000e-03 7.5000e-03 1.8120e+00 1.8661e+00 6.5530e+00 2.4610e+00 1.8145e-01 9.7411e-02 4.8738e-02 7.7302e-02 7.4953e-01 3.5000e-01
