# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 8.9091e-01 9.2814e-01 1.1039e+01 3.9511e-02 1.1750e-03 7.8277e-03 3.8188e-04 2.5728e-02 4.9779e-02 9.5000e-01
7.3684e-04 7.9114e-04 1.1206e+00 1.1829e+00 1.0491e+01 5.2916e-02 1.0224e-03 9.3751e-03 4.5341e-04 3.1129e-02 4.2141e-02 9.5000e-01
9.7368e-04 1.0685e-03 1.2819e+00 1.3672e+00 1.0022e+01 6.1783e-02 9.0186e-04 1.0637e-02 5.1047e-04 3.5651e-02 3.7600e-02 9.5000e-01
1.2105e-03 1.3571e-03 1.3962e+00 1.5013e+00 9.6141e+00 6.7316e-02 8.0523e-04 1.1711e-02 5.5817e-04 3.9589e-02 3.4533e-02 9.5000e-01
1.4474e-03 1.6569e-03 1.4774e+00 1.5987e+00 9.2566e+00 7.0510e-02 7.2658e-04 1.2652e-02 5.9922e-04 4.3099e-02 3.2302e-02 9.5000e-01
1.6842e-03 1.9679e-03 1.5350e+00 1.6691e+00 8.9403e+00 7.2091e-02 6.6172e-04 1.3490e-02 6.3528e-04 4.6277e-02 3.0595e-02 9.5000e-01
1.9211e-03 2.2901e-03 1.5753e+00 1.7192e+00 8.6582e+00 7.2571e-02 6.0758e-04 1.4249e-02 6.6746e-04 4.9184e-02 2.9244e-02 9.5000e-01
2.1579e-03 2.6235e-03 1.6028e+00 1.7539e+00 8.4051e+00 7.2305e-02 5.6190e-04 1.4941e-02 6.9651e-04 5.1864e-02 2.8145e-02 9.5000e-01
2.3947e-03 2.9682e-03 1.6208e+00 1.7769e+00 8.1765e+00 7.1541e-02 5.2300e-04 1.5579e-02 7.2298e-04 5.4352e-02 2.7234e-02 9.5000e-01
2.6316e-03 3.3241e-03 1.6315e+00 1.7908e+00 7.9691e+00 7.0449e-02 4.8957e-04 1.6171e-02 7.4729e-04 5.6670e-02 2.6466e-02 9.5000e-01
2.8684e-03 3.6912e-03 1.6368e+00 1.7977e+00 7.7800e+00 6.9148e-02 4.6063e-04 1.6722e-02 7.6977e-04 5.8841e-02 2.5810e-02 9.5000e-01
3.1053e-03 4.0695e-03 1.6379e+00 1.7992e+00 7.6069e+00 6.7722e-02 4.3539e-04 1.7238e-02 7.9065e-04 6.0878e-02 2.5244e-02 9.5000e-01
3.3421e-03 4.4591e-03 1.6358e+00 1.7964e+00 7.4478e+00 6.6229e-02 4.1323e-04 1.7723e-02 8.1015e-04 6.2796e-02 2.4751e-02 9.5000e-01
3.5789e-03 4.8598e-03 1.6312e+00 1.7903e+00 7.3011e+00 6.4709e-02 3.9366e-04 1.8181e-02 8.2843e-04 6.4606e-02 2.4319e-02 9.5000e-01
3.8158e-03 5.2718e-03 1.6248e+00 1.7816e+00 7.1654e+00 6.3189e-02 3.7630e-04 1.8613e-02 8.4561e-04 6.6316e-02 2.3937e-02 9.5000e-01
4.0526e-03 5.6950e-03 1.6169e+00 1.7709e+00 7.0396e+00 6.1690e-02 3.6081e-04 1.9023e-02 8.6182e-04 6.7936e-02 2.3597e-02 9.5000e-01
4.2895e-03 6.1294e-03 1.6079e+00 1.7587e+00 6.9225e+00 6.0224e-02 3.4693e-04 1.9412e-02 8.7713e-04 6.9471e-02 2.3294e-02 9.5000e-01
4.5263e-03 6.5751e-03 1.5981e+00 1.7453e+00 6.8134e+00 5.8800e-02 3.3444e-04 1.9782e-02 8.9165e-04 7.0928e-02 2.3023e-02 9.5000e-01
4.7632e-03 7.0319e-03 1.5878e+00 1.7310e+00 6.7115e+00 5.7423e-02 3.2317e-04 2.0134e-02 9.0543e-04 7.2312e-02 2.2778e-02 9.5000e-01
5.0000e-03 7.5000e-03 1.5769e+00 1.7161e+00 6.6161e+00 5.6096e-02 3.1295e-04 2.0470e-02 9.1852e-04 7.3629e-02 2.2558e-02 9.5000e-01
