# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.3729e+00 1.4430e+00 1.4353e+01 1.7202e+00 1.4218e-01 1.9849e-02 1.2512e-02 2.2556e-02 9.1259e-01 5.5000e-01
7.3684e-04 7.9114e-04 1.6840e+00 1.7969e+00 1.3255e+01 2.3322e+00 1.4301e-01 2.4888e-02 1.5223e-02 2.7801e-02 8.2243e-01 5.5000e-01
9.7368e-04 1.0685e-03 1.8787e+00 2.0271e+00 1.2340e+01 2.7303e+00 1.4327e-01 2.9410e-02 1.7557e-02 3.2355e-02 7.7356e-01 5.5000e-01
1.2105e-03 1.3571e-03 1.9967e+00 2.1716e+00 1.1571e+01 2.9627e+00 1.4306e-01 3.3553e-02 1.9644e-02 3.6420e-02 7.4312e-01 5.5000e-01
1.4474e-03 1.6569e-03 2.0638e+00 2.2568e+00 1.0920e+01 3.0772e+00 1.4252e-01 3.7375e-02 2.1543e-02 4.0094e-02 7.2246e-01 5.5000e-01
1.6842e-03 1.9679e-03 2.0972e+00 2.3010e+00 1.0366e+01 3.1122e+00 1.4174e-01 4.0911e-02 2.3286e-02 4.3436e-02 7.0757e-01 5.5000e-01
1.9211e-03 2.2901e-03 2.1084e+00 2.3175e+00 9.8915e+00 3.0955e+00 1.4079e-01 4.4182e-02 2.4893e-02 4.6486e-02 6.9633e-01 5.5000e-01
2.1579e-03 2.6235e-03 2.1051e+00 2.3152e+00 9.4821e+00 3.0468e+00 1.3973e-01 4.7209e-02 2.6378e-02 4.9279e-02 6.8755e-01 5.5000e-01
2.3947e-03 2.9682e-03 2.0924e+00 2.3003e+00 9.1266e+00 2.9792e+00 1.3860e-01 5.0012e-02 2.7754e-02 5.1839e-02 6.8049e-01 5.5000e-01
2.6316e-03 3.3241e-03 2.0737e+00 2.2774e+00 8.8159e+00 2.9013e+00 1.3744e-01 5.2608e-02 2.9030e-02 5.4191e-02 6.7467e-01 5.5000e-01
2.8684e-03 3.6912e-03 2.0514e+00 2.2492e+00 8.5426e+00 2.8187e+00 1.3626e-01 5.5015e-02 3.0215e-02 5.6356e-02 6.6978e-01 5.5000e-01
3.1053e-03 4.0695e-03 2.0271e+00 2.2180e+00 8.3009e+00 2.7350e+00 1.3509e-01 5.7248e-02 3.1318e-02 5.8352e-02 6.6560e-01 5.5000e-01
3.3421e-03 4.4591e-03 2.0017e+00 2.1850e+00 8.0859e+00 2.6523e+00 1.3392e-01 5.9324e-02 3.2346e-02 6.0195e-02 6.6198e-01 5.5000e-01
3.5789e-03 4.8598e-03 1.9759e+00 2.1512e+00 7.8936e+00 2.5720e+00 1.3277e-01 6.1254e-02 3.3304e-02 6.1899e-02 6.5879e-01 5.5000e-01
3.8158e-03 5.2718e-03 1.9502e+00 2.1174e+00 7.7208e+00 2.4948e+00 1.3164e-01 6.3051e-02 3.4199e-02 6.3477e-02 6.5596e-01 5.5000e-01
4.0526e-03 5.6950e-03 1.9249e+00 2.0840e+00 7.5649e+00 2.4212e+00 1.3054e-01 6.4727e-02 3.5036e-02 6.4939e-02 6.5341e-01 5.5000e-01
4.2895e-03 6.1294e-03 1.9003e+00 2.0511e+00 7.4236e+00 2.3511e+00 1.2945e-01 6.6290e-02 3.5819e-02 6.6296e-02 6.5110e-01 5.5000e-01
4.5263e-03 6.5751e-03 1.8763e+00 2.0192e+00 7.2951e+00 2.2847e+00 1.2840e-01 6.7750e-02 3.6554e-02 6.7557e-02 6.4899e-01 5.5000e-01
4.7632e-03 7.0319e-03 1.8531e+00 1.9881e+00 7.1779e+00 2.2219e+00 1.2736e-01 6.9115e-02 3.7242e-02 6.8729e-02 6.4705e-01 5.5000e-01
5.0000e-03 7.5000e-03 1.8307e+00 1.9581e+00 7.0706e+00 2.1625e+00 1.2635e-01 7.0391e-02 3.7888e-02 6.9818e-02 6.4525e-01 5.5000e-01
