# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 9.7021e-01 1.0128e+00 1.1428e+01 3.4987e-01 2.9731e-02 1.2415e-02 3.8068e-03 2.5693e-02 3.7168e-01 8.5000e-01
7.3684e-04 7.9114e-04 1.2103e+00 1.2806e+00 1.0791e+01 4.7954e-01 2.8720e-02 1.5263e-02 4.5750e-03 3.1153e-02 3.2736e-01 8.5000e-01
9.7368e-04 1.0685e-03 1.3738e+00 1.4688e+00 1.0250e+01 5.6990e-01 2.7736e-02 1.7703e-02 5.2120e-03 3.5736e-02 3.0197e-01 8.5000e-01
1.2105e-03 1.3571e-03 1.4856e+00 1.6010e+00 9.7860e+00 6.2959e-01 2.6797e-02 1.9856e-02 5.7626e-03 3.9729e-02 2.8528e-01 8.5000e-01
1.4474e-03 1.6569e-03 1.5618e+00 1.6934e+00 9.3835e+00 6.6679e-01 2.5914e-02 2.1789e-02 6.2497e-03 4.3287e-02 2.7337e-01 8.5000e-01
1.6842e-03 1.9679e-03 1.6131e+00 1.7569e+00 9.0313e+00 6.8790e-01 2.5089e-02 2.3543e-02 6.6873e-03 4.6502e-02 2.6437e-01 8.5000e-01
1.9211e-03 2.2901e-03 1.6467e+00 1.7992e+00 8.7205e+00 6.9767e-01 2.4322e-02 2.5149e-02 7.0847e-03 4.9437e-02 2.5730e-01 8.5000e-01
2.1579e-03 2.6235e-03 1.6675e+00 1.8260e+00 8.4444e+00 6.9952e-01 2.3613e-02 2.6627e-02 7.4484e-03 5.2136e-02 2.5158e-01 8.5000e-01
2.3947e-03 2.9682e-03 1.6791e+00 1.8411e+00 8.1974e+00 6.9587e-01 2.2957e-02 2.7995e-02 7.7834e-03 5.4634e-02 2.4683e-01 8.5000e-01
2.6316e-03 3.3241e-03 1.6838e+00 1.8476e+00 7.9752e+00 6.8847e-01 2.2351e-02 2.9266e-02 8.0935e-03 5.6955e-02 2.4283e-01 8.5000e-01
2.8684e-03 3.6912e-03 1.6836e+00 1.8475e+00 7.7742e+00 6.7855e-01 2.1791e-02 3.0451e-02 8.3819e-03 5.9121e-02 2.3940e-01 8.5000e-01
3.1053e-03 4.0695e-03 1.6796e+00 1.8424e+00 7.5915e+00 6.6699e-01 2.1274e-02 3.1560e-02 8.6510e-03 6.1148e-02 2.3643e-01 8.5000e-01
3.3421e-03 4.4591e-03 1.6729e+00 1.8337e+00 7.4248e+00 6.5442e-01 2.0795e-02 3.2600e-02 8.9028e-03 6.3050e-02 2.3383e-01 8.5000e-01
3.5789e-03 4.8598e-03 1.6642e+00 1.8222e+00 7.2720e+00 6.4129e-01 2.0351e-02 3.3578e-02 9.1392e-03 6.4839e-02 2.3154e-01 8.5000e-01
3.8158e-03 5.2718e-03 1.6541e+00 1.8086e+00 7.1316e+00 6.2791e-01 1.9940e-02 3.4499e-02 9.3616e-03 6.6524e-02 2.2950e-01 8.5000e-01
4.0526e-03 5.6950e-03 1.6428e+00 1.7935e+00 7.0020e+00 6.1450e-01 1.9558e-02 3.5369e-02 9.5713e-03 6.8115e-02 2.2768e-01 8.5000e-01
4.2895e-03 6.1294e-03 1.6309e+00 1.7773e+00 6.8821e+00 6.0123e-01 1.9202e-02 3.6190e-02 9.7694e-03 6.9619e-02 2.2605e-01 8.5000e-01
4.5263e-03 6.5751e-03 1.6184e+00 1.7603e+00 6.7709e+00 5.8821e-01 1.8871e-02 3.6968e-02 9.9567e-03 7.1042e-02 2.2457e-01 8.5000e-01
4.7632e-03 7.0319e-03 1.6056e+00 1.7428e+00 6.6675e+00 5.7551e-01 1.8562e-02 3.7706e-02 1.0134e-02 7.2390e-02 2.2324e-01 8.5000e-01
5.0000e-03 7.5000e-03 1.5927e+00 1.7250e+00 6.5711e+00 5.6317e-01 1.8273e-02 3.8405e-02 1.0303e-02 7.3669e-02 2.2202e-01 8.5000e-01
