# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.3908e+00 1.4633e+00 1.4069e+01 1.7262e+00 1.4074e-01 2.0403e-02 1.2029e-02 2.3365e-02 8.9235e-01 5.5000e-01
7.3684e-04 7.9114e-04 1.6974e+00 1.8133e+00 1.2962e+01 2.3132e+00 1.4097e-01 2.5648e-02 1.4662e-02 2.8817e-02 8.0282e-01 5.5000e-01
9.7368e-04 1.0685e-03 1.8846e+00 2.0356e+00 1.2045e+01 2.6782e+00 1.4064e-01 3.0355e-02 1.6937e-02 3.3542e-02 7.5404e-01 5.5000e-01
1.2105e-03 1.3571e-03 1.9943e+00 2.1707e+00 1.1279e+01 2.8775e+00 1.3991e-01 3.4655e-02 1.8972e-02 3.7746e-02 7.2352e-01 5.5000e-01
1.4474e-03 1.6569e-03 2.0536e+00 2.2466e+00 1.0636e+01 2.9635e+00 1.3889e-01 3.8607e-02 2.0820e-02 4.1531e-02 7.0274e-01 5.5000e-01
1.6842e-03 1.9679e-03 2.0803e+00 2.2827e+00 1.0091e+01 2.9762e+00 1.3771e-01 4.2245e-02 2.2511e-02 4.4958e-02 6.8772e-01 5.5000e-01
1.9211e-03 2.2901e-03 2.0861e+00 2.2924e+00 9.6275e+00 2.9435e+00 1.3642e-01 4.5594e-02 2.4064e-02 4.8075e-02 6.7638e-01 5.5000e-01
2.1579e-03 2.6235e-03 2.0786e+00 2.2848e+00 9.2290e+00 2.8842e+00 1.3508e-01 4.8681e-02 2.5495e-02 5.0916e-02 6.6753e-01 5.5000e-01
2.3947e-03 2.9682e-03 2.0628e+00 2.2659e+00 8.8842e+00 2.8103e+00 1.3374e-01 5.1528e-02 2.6816e-02 5.3515e-02 6.6042e-01 5.5000e-01
2.6316e-03 3.3241e-03 2.0419e+00 2.2399e+00 8.5837e+00 2.7293e+00 1.3240e-01 5.4158e-02 2.8038e-02 5.5896e-02 6.5457e-01 5.5000e-01
2.8684e-03 3.6912e-03 2.0181e+00 2.2095e+00 8.3199e+00 2.6460e+00 1.3109e-01 5.6591e-02 2.9171e-02 5.8084e-02 6.4968e-01 5.5000e-01
3.1053e-03 4.0695e-03 1.9927e+00 2.1767e+00 8.0869e+00 2.5632e+00 1.2982e-01 5.8844e-02 3.0223e-02 6.0098e-02 6.4552e-01 5.5000e-01
3.3421e-03 4.4591e-03 1.9666e+00 2.1427e+00 7.8797e+00 2.4827e+00 1.2858e-01 6.0936e-02 3.1201e-02 6.1957e-02 6.4193e-01 5.5000e-01
3.5789e-03 4.8598e-03 1.9405e+00 2.1084e+00 7.6946e+00 2.4053e+00 1.2739e-01 6.2879e-02 3.2112e-02 6.3674e-02 6.3879e-01 5.5000e-01
3.8158e-03 5.2718e-03 1.9146e+00 2.0742e+00 7.5283e+00 2.3315e+00 1.2623e-01 6.4688e-02 3.2963e-02 6.5263e-02 6.3602e-01 5.5000e-01
4.0526e-03 5.6950e-03 1.8894e+00 2.0407e+00 7.3782e+00 2.2616e+00 1.2512e-01 6.6373e-02 3.3758e-02 6.6737e-02 6.3354e-01 5.5000e-01
4.2895e-03 6.1294e-03 1.8648e+00 2.0079e+00 7.2422e+00 2.1954e+00 1.2404e-01 6.7946e-02 3.4501e-02 6.8105e-02 6.3132e-01 5.5000e-01
4.5263e-03 6.5751e-03 1.8411e+00 1.9761e+00 7.1185e+00 2.1330e+00 1.2300e-01 6.9415e-02 3.5198e-02 6.9375e-02 6.2930e-01 5.5000e-01
4.7632e-03 7.0319e-03 1.8182e+00 1.9454e+00 7.0055e+00 2.0742e+00 1.2199e-01 7.0788e-02 3.5851e-02 7.0557e-02 6.2746e-01 5.5000e-01
5.0000e-03 7.5000e-03 1.7961e+00 1.9157e+00 6.9022e+00 2.0187e+00 1.2102e-01 7.2073e-02 3.6464e-02 7.1657e-02 6.2577e-01 5.5000e-01
