# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 8.9287e-01 9.2993e-01 1.1126e+01 1.2392e-01 6.3830e-03 7.2232e-03 1.3420e-03 2.5471e-02 1.5544e-01 9.5000e-01
7.3684e-04 7.9114e-04 1.1243e+00 1.1864e+00 1.0568e+01 1.7024e-01 5.9748e-03 8.7939e-03 1.6063e-03 3.0835e-02 1.3468e-01 9.5000e-01
9.7368e-04 1.0685e-03 1.2869e+00 1.3722e+00 1.0089e+01 2.0286e-01 5.6093e-03 1.0113e-02 1.8221e-03 3.5330e-02 1.2249e-01 9.5000e-01
1.2105e-03 1.3571e-03 1.4021e+00 1.5072e+00 9.6730e+00 2.2473e-01 5.2835e-03 1.1262e-02 2.0061e-03 3.9246e-02 1.1431e-01 9.5000e-01
1.4474e-03 1.6569e-03 1.4839e+00 1.6053e+00 9.3085e+00 2.3863e-01 4.9935e-03 1.2282e-02 2.1669e-03 4.2739e-02 1.0837e-01 9.5000e-01
1.6842e-03 1.9679e-03 1.5418e+00 1.6761e+00 8.9862e+00 2.4678e-01 4.7352e-03 1.3201e-02 2.3100e-03 4.5901e-02 1.0382e-01 9.5000e-01
1.9211e-03 2.2901e-03 1.5821e+00 1.7263e+00 8.6991e+00 2.5082e-01 4.5049e-03 1.4037e-02 2.4389e-03 4.8794e-02 1.0020e-01 9.5000e-01
2.1579e-03 2.6235e-03 1.6096e+00 1.7610e+00 8.4416e+00 2.5195e-01 4.2990e-03 1.4805e-02 2.5561e-03 5.1462e-02 9.7245e-02 9.5000e-01
2.3947e-03 2.9682e-03 1.6274e+00 1.7838e+00 8.2094e+00 2.5103e-01 4.1145e-03 1.5514e-02 2.6636e-03 5.3938e-02 9.4781e-02 9.5000e-01
2.6316e-03 3.3241e-03 1.6380e+00 1.7976e+00 7.9989e+00 2.4870e-01 3.9487e-03 1.6172e-02 2.7627e-03 5.6246e-02 9.2690e-02 9.5000e-01
2.8684e-03 3.6912e-03 1.6431e+00 1.8043e+00 7.8070e+00 2.4539e-01 3.7993e-03 1.6786e-02 2.8546e-03 5.8407e-02 9.0894e-02 9.5000e-01
3.1053e-03 4.0695e-03 1.6440e+00 1.8055e+00 7.6316e+00 2.4144e-01 3.6643e-03 1.7361e-02 2.9402e-03 6.0435e-02 8.9334e-02 9.5000e-01
3.3421e-03 4.4591e-03 1.6416e+00 1.8024e+00 7.4704e+00 2.3706e-01 3.5418e-03 1.7901e-02 3.0203e-03 6.2344e-02 8.7966e-02 9.5000e-01
3.5789e-03 4.8598e-03 1.6368e+00 1.7960e+00 7.3219e+00 2.3245e-01 3.4305e-03 1.8409e-02 3.0954e-03 6.4145e-02 8.6758e-02 9.5000e-01
3.8158e-03 5.2718e-03 1.6302e+00 1.7871e+00 7.1846e+00 2.2771e-01 3.3290e-03 1.8888e-02 3.1660e-03 6.5848e-02 8.5685e-02 9.5000e-01
4.0526e-03 5.6950e-03 1.6221e+00 1.7762e+00 7.0574e+00 2.2293e-01 3.2363e-03 1.9342e-02 3.2326e-03 6.7460e-02 8.4726e-02 9.5000e-01
4.2895e-03 6.1294e-03 1.6129e+00 1.7637e+00 6.9391e+00 2.1818e-01 3.1514e-03 1.9772e-02 3.2956e-03 6.8988e-02 8.3865e-02 9.5000e-01
4.5263e-03 6.5751e-03 1.6029e+00 1.7501e+00 6.8289e+00 2.1349e-01 3.0734e-03 2.0180e-02 3.3553e-03 7.0439e-02 8.3090e-02 9.5000e-01
4.7632e-03 7.0319e-03 1.5924e+00 1.7356e+00 6.7260e+00 2.0891e-01 3.0016e-03 2.0567e-02 3.4119e-03 7.1817e-02 8.2388e-02 9.5000e-01
5.0000e-03 7.5000e-03 1.5814e+00 1.7205e+00 6.6298e+00 2.0445e-01 2.9354e-03 2.0936e-02 3.4656e-03 7.3128e-02 8.1752e-02 9.5000e-01
