# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.1137e+00 1.1729e+00 1.0807e+01 2.6640e-01 1.8573e-02 2.3022e-02 2.2296e-03 2.9795e-02 2.1480e-01 7.0000e-01
7.3684e-04 7.9114e-04 1.3343e+00 1.4250e+00 1.0117e+01 3.3187e-01 1.6473e-02 2.7663e-02 2.6588e-03 3.5901e-02 1.8642e-01 7.0000e-01
9.7368e-04 1.0685e-03 1.4691e+00 1.5845e+00 9.5596e+00 3.6657e-01 1.4827e-02 3.1418e-02 3.0016e-03 4.0922e-02 1.6985e-01 7.0000e-01
1.2105e-03 1.3571e-03 1.5522e+00 1.6858e+00 9.0997e+00 3.8265e-01 1.3511e-02 3.4584e-02 3.2876e-03 4.5219e-02 1.5882e-01 7.0000e-01
1.4474e-03 1.6569e-03 1.6028e+00 1.7489e+00 8.7126e+00 3.8762e-01 1.2443e-02 3.7326e-02 3.5331e-03 4.8984e-02 1.5088e-01 7.0000e-01
1.6842e-03 1.9679e-03 1.6324e+00 1.7866e+00 8.3816e+00 3.8603e-01 1.1562e-02 3.9745e-02 3.7479e-03 5.2339e-02 1.4487e-01 7.0000e-01
1.9211e-03 2.2901e-03 1.6479e+00 1.8069e+00 8.0949e+00 3.8058e-01 1.0826e-02 4.1911e-02 3.9387e-03 5.5362e-02 1.4015e-01 7.0000e-01
2.1579e-03 2.6235e-03 1.6540e+00 1.8150e+00 7.8437e+00 3.7294e-01 1.0204e-02 4.3870e-02 4.1102e-03 5.8111e-02 1.3633e-01 7.0000e-01
2.3947e-03 2.9682e-03 1.6535e+00 1.8146e+00 7.6217e+00 3.6413e-01 9.6712e-03 4.5657e-02 4.2657e-03 6.0628e-02 1.3319e-01 7.0000e-01
2.6316e-03 3.3241e-03 1.6485e+00 1.8081e+00 7.4238e+00 3.5477e-01 9.2120e-03 4.7300e-02 4.4078e-03 6.2944e-02 1.3056e-01 7.0000e-01
2.8684e-03 3.6912e-03 1.6403e+00 1.7973e+00 7.2462e+00 3.4526e-01 8.8126e-03 4.8819e-02 4.5384e-03 6.5087e-02 1.2832e-01 7.0000e-01
3.1053e-03 4.0695e-03 1.6300e+00 1.7834e+00 7.0858e+00 3.3583e-01 8.4625e-03 5.0229e-02 4.6591e-03 6.7075e-02 1.2641e-01 7.0000e-01
3.3421e-03 4.4591e-03 1.6182e+00 1.7675e+00 6.9403e+00 3.2664e-01 8.1538e-03 5.1545e-02 4.7711e-03 6.8926e-02 1.2475e-01 7.0000e-01
3.5789e-03 4.8598e-03 1.6054e+00 1.7501e+00 6.8077e+00 3.1777e-01 7.8799e-03 5.2775e-02 4.8754e-03 7.0653e-02 1.2330e-01 7.0000e-01
3.8158e-03 5.2718e-03 1.5919e+00 1.7317e+00 6.6862e+00 3.0927e-01 7.6356e-03 5.3930e-02 4.9729e-03 7.2270e-02 1.2203e-01 7.0000e-01
4.0526e-03 5.6950e-03 1.5781e+00 1.7128e+00 6.5746e+00 3.0115e-01 7.4167e-03 5.5016e-02 5.0643e-03 7.3784e-02 1.2092e-01 7.0000e-01
4.2895e-03 6.1294e-03 1.5642e+00 1.6935e+00 6.4716e+00 2.9342e-01 7.2197e-03 5.6039e-02 5.1501e-03 7.5206e-02 1.1993e-01 7.0000e-01
4.5263e-03 6.5751e-03 1.5502e+00 1.6741e+00 6.3764e+00 2.8608e-01 7.0417e-03 5.7006e-02 5.2309e-03 7.6542e-02 1.1905e-01 7.0000e-01
4.7632e-03 7.0319e-03 1.5363e+00 1.6548e+00 6.2881e+00 2.7911e-01 6.8803e-03 5.7920e-02 5.3071e-03 7.7800e-02 1.1826e-01 7.0000e-01
5.0000e-03 7.5000e-03 1.5225e+00 1.6356e+00 6.2061e+00 2.7251e-01 6.7336e-03 5.8786e-02 5.3790e-03 7.8985e-02 1.1756e-01 7.0000e-01
