# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.3078e+00 1.3767e+00 1.2747e+01 1.2597e+00 1.0866e-01 2.1056e-02 9.2241e-03 2.5963e-02 7.3656e-01 6.0000e-01
7.3684e-04 7.9114e-04 1.5803e+00 1.6884e+00 1.1762e+01 1.6434e+00 1.0677e-01 2.6401e-02 1.1249e-02 3.1844e-02 6.5805e-01 6.0000e-01
9.7368e-04 1.0685e-03 1.7415e+00 1.8802e+00 1.0957e+01 1.8638e+00 1.0468e-01 3.1103e-02 1.2981e-02 3.6848e-02 6.1454e-01 6.0000e-01
1.2105e-03 1.3571e-03 1.8335e+00 1.9937e+00 1.0293e+01 1.9728e+00 1.0255e-01 3.5313e-02 1.4509e-02 4.1227e-02 5.8688e-01 6.0000e-01
1.4474e-03 1.6569e-03 1.8822e+00 2.0561e+00 9.7395e+00 2.0114e+00 1.0045e-01 3.9112e-02 1.5877e-02 4.5116e-02 5.6776e-01 6.0000e-01
1.6842e-03 1.9679e-03 1.9038e+00 2.0853e+00 9.2732e+00 2.0072e+00 9.8433e-02 4.2559e-02 1.7113e-02 4.8604e-02 5.5377e-01 6.0000e-01
1.9211e-03 2.2901e-03 1.9084e+00 2.0927e+00 8.8763e+00 1.9779e+00 9.6534e-02 4.5699e-02 1.8236e-02 5.1755e-02 5.4310e-01 6.0000e-01
2.1579e-03 2.6235e-03 1.9021e+00 2.0860e+00 8.5350e+00 1.9345e+00 9.4759e-02 4.8570e-02 1.9262e-02 5.4619e-02 5.3468e-01 6.0000e-01
2.3947e-03 2.9682e-03 1.8891e+00 2.0702e+00 8.2388e+00 1.8838e+00 9.3106e-02 5.1206e-02 2.0204e-02 5.7233e-02 5.2789e-01 6.0000e-01
2.6316e-03 3.3241e-03 1.8719e+00 2.0485e+00 7.9795e+00 1.8300e+00 9.1572e-02 5.3635e-02 2.1072e-02 5.9630e-02 5.2229e-01 6.0000e-01
2.8684e-03 3.6912e-03 1.8521e+00 2.0231e+00 7.7507e+00 1.7756e+00 9.0147e-02 5.5878e-02 2.1874e-02 6.1835e-02 5.1759e-01 6.0000e-01
3.1053e-03 4.0695e-03 1.8310e+00 1.9956e+00 7.5475e+00 1.7219e+00 8.8825e-02 5.7957e-02 2.2618e-02 6.3871e-02 5.1361e-01 6.0000e-01
3.3421e-03 4.4591e-03 1.8093e+00 1.9670e+00 7.3658e+00 1.6700e+00 8.7595e-02 5.9889e-02 2.3310e-02 6.5756e-02 5.1018e-01 6.0000e-01
3.5789e-03 4.8598e-03 1.7873e+00 1.9378e+00 7.2025e+00 1.6203e+00 8.6450e-02 6.1688e-02 2.3954e-02 6.7504e-02 5.0720e-01 6.0000e-01
3.8158e-03 5.2718e-03 1.7655e+00 1.9087e+00 7.0549e+00 1.5729e+00 8.5382e-02 6.3367e-02 2.4556e-02 6.9130e-02 5.0460e-01 6.0000e-01
4.0526e-03 5.6950e-03 1.7441e+00 1.8800e+00 6.9209e+00 1.5280e+00 8.4383e-02 6.4936e-02 2.5120e-02 7.0645e-02 5.0230e-01 6.0000e-01
4.2895e-03 6.1294e-03 1.7232e+00 1.8518e+00 6.7988e+00 1.4855e+00 8.3448e-02 6.6406e-02 2.5648e-02 7.2057e-02 5.0026e-01 6.0000e-01
4.5263e-03 6.5751e-03 1.7029e+00 1.8242e+00 6.6871e+00 1.4453e+00 8.2571e-02 6.7785e-02 2.6143e-02 7.3378e-02 4.9844e-01 6.0000e-01
4.7632e-03 7.0319e-03 1.6832e+00 1.7975e+00 6.5846e+00 1.4074e+00 8.1746e-02 6.9080e-02 2.6610e-02 7.4612e-02 4.9680e-01 6.0000e-01
5.0000e-03 7.5000e-03 1.6641e+00 1.7715e+00 6.4902e+00 1.3717e+00 8.0968e-02 7.0297e-02 2.7048e-02 7.5769e-02 4.9533e-01 6.0000e-01
