# rho_center e_center Mass Mass_0 R_e J T/W Omega_c Omega_e Omega_K J/M^2 axes_ratio
5.0000e-04 5.2500e-04 1.0141e+00 1.0592e+00 1.1849e+01 5.2945e-01 4.9346e-02 1.3830e-02 6.1191e-03 2.5065e-02 5.1479e-01 8.0000e-01
7.3684e-04 7.9114e-04 1.2641e+00 1.3385e+00 1.1160e+01 7.3299e-01 4.8748e-02 1.7087e-02 7.3562e-03 3.0444e-02 4.5869e-01 8.0000e-01
9.7368e-04 1.0685e-03 1.4333e+00 1.5337e+00 1.0575e+01 8.7804e-01 4.8053e-02 1.9915e-02 8.3896e-03 3.4977e-02 4.2738e-01 8.0000e-01
1.2105e-03 1.3571e-03 1.5480e+00 1.6697e+00 1.0074e+01 9.7607e-01 4.7301e-02 2.2443e-02 9.2908e-03 3.8941e-02 4.0732e-01 8.0000e-01
1.4474e-03 1.6569e-03 1.6251e+00 1.7634e+00 9.6394e+00 1.0388e+00 4.6521e-02 2.4738e-02 1.0096e-02 4.2483e-02 3.9332e-01 8.0000e-01
1.6842e-03 1.9679e-03 1.6760e+00 1.8266e+00 9.2599e+00 1.0757e+00 4.5736e-02 2.6840e-02 1.0825e-02 4.5689e-02 3.8295e-01 8.0000e-01
1.9211e-03 2.2901e-03 1.7084e+00 1.8676e+00 8.9259e+00 1.0943e+00 4.4960e-02 2.8779e-02 1.1492e-02 4.8620e-02 3.7493e-01 8.0000e-01
2.1579e-03 2.6235e-03 1.7274e+00 1.8923e+00 8.6297e+00 1.0997e+00 4.4201e-02 3.0575e-02 1.2108e-02 5.1317e-02 3.6852e-01 8.0000e-01
2.3947e-03 2.9682e-03 1.7369e+00 1.9049e+00 8.3656e+00 1.0960e+00 4.3468e-02 3.2244e-02 1.2678e-02 5.3814e-02 3.6327e-01 8.0000e-01
2.6316e-03 3.3241e-03 1.7395e+00 1.9086e+00 8.1285e+00 1.0859e+00 4.2762e-02 3.3802e-02 1.3209e-02 5.6134e-02 3.5887e-01 8.0000e-01
2.8684e-03 3.6912e-03 1.7370e+00 1.9057e+00 7.9148e+00 1.0714e+00 4.2087e-02 3.5258e-02 1.3705e-02 5.8298e-02 3.5512e-01 8.0000e-01
3.1053e-03 4.0695e-03 1.7308e+00 1.8978e+00 7.7211e+00 1.0541e+00 4.1442e-02 3.6624e-02 1.4169e-02 6.0323e-02 3.5188e-01 8.0000e-01
3.3421e-03 4.4591e-03 1.7219e+00 1.8862e+00 7.5448e+00 1.0350e+00 4.0828e-02 3.7906e-02 1.4605e-02 6.2221e-02 3.4905e-01 8.0000e-01
3.5789e-03 4.8598e-03 1.7111e+00 1.8720e+00 7.3837e+00 1.0147e+00 4.0244e-02 3.9112e-02 1.5015e-02 6.4004e-02 3.4656e-01 8.0000e-01
3.8158e-03 5.2718e-03 1.6990e+00 1.8558e+00 7.2360e+00 9.9396e-01 3.9689e-02 4.0249e-02 1.5401e-02 6.5683e-02 3.4433e-01 8.0000e-01
4.0526e-03 5.6950e-03 1.6859e+00 1.8383e+00 7.1001e+00 9.7304e-01 3.9161e-02 4.1323e-02 1.5766e-02 6.7266e-02 3.4233e-01 8.0000e-01
4.2895e-03 6.1294e-03 1.6722e+00 1.8198e+00 6.9746e+00 9.5225e-01 3.8660e-02 4.2337e-02 1.6111e-02 6.8760e-02 3.4053e-01 8.0000e-01
4.5263e-03 6.5751e-03 1.6581e+00 1.8007e+00 6.8586e+00 9.3176e-01 3.8183e-02 4.3296e-02 1.6437e-02 7.0172e-02 3.3890e-01 8.0000e-01
4.7632e-03 7.0319e-03 1.6438e+00 1.7812e+00 6.7509e+00 9.1172e-01 3.7729e-02 4.4204e-02 1.6747e-02 7.1509e-02 3.3741e-01 8.0000e-01
5.0000e-03 7.5000e-03 1.6295e+00 1.7615e+00 6.6508e+00 8.9222e-01 3.7297e-02 4.5066e-02 1.7041e-02 7.2774e-02 3.3604e-01 8.0000e-01
